"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"316",5,9,28,2,67,16,3,4588,57,13,4,93,32,31,11,7,2,18,3,11
"317",5,2,32,1,95,17,5,4543,63,12,10,88,44,41,7,8,2,5,7,13
"318",5,4,31,4,82,19,4,4589,56,10,7,51,26,41,7,7,10,8,12,27
"319",6,4,31,5,86,8,7,4602,55,25,8,60,26,25,8,2,1,18,4,19
"320",7,9,24,11,69,12,12,4598,50,49,2,57,18,32,3,3,5,6,3,30
"321",5,3,26,6,52,7,14,4645,62,23,6,60,15,31,5,4,7,7,8,14
"322",5,9,22,1,47,24,10,4601,79,20,9,70,26,35,5,1,5,6,4,21
"323",5,8,15,2,72,14,4,4583,83,32,6,61,30,33,6,17,5,2,3,19
"324",3,2,34,11,46,14,4,4643,50,22,9,62,28,21,4,6,3,7,5,26
"325",8,8,19,3,83,27,3,4536,96,22,10,54,23,44,11,0,6,16,11,20
"326",3,8,39,5,74,12,7,4575,78,14,1,64,32,38,3,5,13,8,4,17
"327",11,4,31,4,78,7,11,4596,80,8,2,61,25,19,7,8,6,12,11,19
"328",8,6,24,5,77,18,3,4575,89,18,1,82,13,27,10,6,8,5,8,17
"329",2,2,20,2,63,17,6,4627,75,20,9,68,21,22,6,7,1,5,4,23
"330",4,4,28,5,83,14,6,4574,81,28,12,62,28,19,11,2,2,6,8,23
"331",14,3,27,2,74,13,1,4604,56,25,12,66,22,24,4,8,5,4,18,18
"332",3,11,32,3,45,20,2,4632,70,12,3,56,18,25,6,3,13,8,11,27
"333",4,25,18,4,57,9,3,4620,74,19,8,48,24,26,7,7,7,7,5,28
"334",6,4,28,4,62,9,8,4622,69,19,5,58,31,21,5,7,5,6,10,21
"335",7,7,15,7,88,4,7,4603,85,15,7,59,20,30,6,4,5,11,8,12
"336",6,12,19,7,60,24,7,4576,71,19,12,54,31,36,10,9,3,10,3,31
"337",6,1,31,11,51,19,5,4575,80,18,10,74,25,29,6,12,3,7,16,21
"338",3,9,21,6,73,17,3,4578,89,16,8,87,30,16,1,5,5,11,13,9
"339",6,7,35,5,72,5,8,4615,61,17,10,55,19,47,4,4,1,6,2,21
"340",4,11,44,2,78,23,4,4573,75,16,8,56,30,30,7,8,5,7,3,16
"341",11,6,25,7,67,12,7,4619,56,24,5,58,35,29,4,2,3,13,5,12
"342",4,6,26,4,66,23,3,4574,93,29,15,52,18,33,6,6,3,4,13,22
"343",0,5,12,3,79,9,9,4619,53,21,11,60,25,31,7,7,11,7,4,27
"344",1,5,20,4,74,22,6,4630,56,18,5,69,15,15,10,8,2,12,12,16
"345",6,4,20,6,73,11,4,4637,71,20,5,61,21,13,13,6,1,9,10,9
"346",9,6,16,3,52,22,6,4613,91,14,11,58,36,25,4,4,6,5,6,13
"347",7,2,33,10,58,21,5,4604,60,28,5,61,25,23,3,11,11,6,3,24
"348",5,0,25,11,62,11,10,4611,59,16,3,56,39,23,5,12,7,13,13,19
"349",5,4,23,4,80,15,7,4622,67,19,6,54,28,25,3,8,1,13,7,9
"350",5,3,25,10,63,8,6,4614,75,29,6,58,24,25,3,7,5,10,4,20
"351",10,6,25,3,57,15,4,4634,74,29,8,49,16,17,5,3,7,9,10,19
"352",2,13,24,3,63,22,6,4591,73,20,7,67,24,21,4,3,0,32,9,16
"353",3,7,42,1,70,14,3,4588,68,20,12,60,23,28,12,10,4,5,6,24
"354",10,2,18,8,90,18,11,4625,66,14,2,65,25,11,4,5,2,7,12,5
"355",6,1,29,7,48,17,1,4631,48,21,1,62,39,34,7,7,4,12,8,17
"356",1,6,22,7,55,22,2,4626,51,25,11,60,26,34,3,5,4,11,16,13
"357",3,9,22,6,85,15,6,4635,59,28,8,41,22,15,8,2,6,5,5,20
"358",2,3,19,8,55,13,5,4609,62,40,5,71,35,27,3,2,2,6,4,29
"359",10,5,30,3,51,6,6,4616,87,12,6,55,37,30,4,3,4,4,6,25
"360",6,4,28,13,74,23,2,4558,73,12,6,64,29,46,2,18,6,5,10,21
"361",8,4,29,6,64,14,15,4617,59,22,11,60,30,22,6,6,6,4,11,6
"362",6,7,37,4,60,13,4,4601,58,19,9,68,29,28,2,5,7,15,8,20
"363",11,2,22,4,66,19,0,4644,69,14,6,54,28,27,9,3,4,1,6,11
"364",10,8,25,5,57,22,1,4597,71,17,6,71,36,29,5,3,7,4,10,16
"365",6,12,23,7,64,19,6,4586,70,16,6,73,33,30,3,7,9,6,9,15
"366",7,6,32,4,68,15,5,4590,60,8,20,67,37,34,9,7,3,4,9,15
"367",5,6,21,3,56,18,2,4611,69,17,5,63,56,25,9,7,6,6,4,11
"368",4,7,32,12,62,9,7,4596,53,28,10,69,31,20,10,6,6,9,2,27
"369",10,8,21,6,61,11,5,4610,65,25,11,66,21,31,1,8,6,8,8,18
"370",10,1,25,6,51,18,18,4552,76,20,8,96,37,29,2,3,6,10,16,16
"371",7,11,22,9,59,19,11,4585,93,17,2,56,31,24,4,3,13,11,7,16
"372",9,10,23,6,86,10,4,4538,88,31,4,69,25,33,8,8,3,15,16,14
"373",4,9,32,5,64,9,7,4589,81,26,4,51,31,28,3,3,13,10,12,19
"374",9,11,22,6,69,15,2,4617,78,16,2,59,21,32,8,9,1,7,6,10
"375",3,2,22,8,48,19,6,4623,78,9,1,80,24,29,14,4,3,10,4,13
"376",14,2,25,7,74,34,10,4572,58,6,7,51,35,44,3,6,14,18,7,13
"377",5,14,29,5,54,13,7,4599,75,19,6,74,27,16,3,8,4,11,7,24
"378",8,8,25,11,74,16,4,4591,83,17,4,55,21,27,7,4,5,13,7,20
"379",9,11,30,5,107,8,1,4588,60,24,5,44,44,21,2,6,9,5,10,11
"380",20,9,22,7,69,22,2,4560,73,23,8,65,34,36,2,2,6,16,11,13
"381",3,14,29,8,66,11,10,4633,64,22,7,45,33,17,3,7,2,4,7,15
"382",10,1,42,4,85,16,5,4556,74,22,15,58,19,26,1,13,20,11,5,17
"383",1,5,22,7,93,8,13,4617,73,14,6,51,13,14,9,5,5,13,14,17
"384",6,13,40,2,45,21,7,4605,70,13,10,50,45,28,4,1,9,11,7,13
"385",8,13,46,2,59,21,10,4593,70,10,5,59,18,33,7,2,1,9,10,24
"386",4,6,41,2,47,14,5,4591,94,9,8,49,36,31,7,9,9,6,7,25
"387",2,9,29,9,69,9,15,4579,75,25,4,73,33,26,5,2,7,7,9,13
"388",10,4,34,8,59,17,11,4587,62,21,7,59,30,32,4,2,15,15,11,12
"389",11,8,27,3,64,23,3,4554,66,41,7,79,24,22,8,10,3,8,8,31
"390",6,10,28,6,39,10,8,4653,73,12,5,62,26,16,1,5,8,5,11,16
"391",1,8,25,8,58,22,5,4651,62,15,1,62,31,18,5,2,6,5,6,9
"392",7,6,20,16,75,15,2,4609,54,17,3,73,27,16,11,9,3,12,12,13
"393",3,13,33,7,62,17,5,4594,63,24,1,64,28,30,4,5,5,18,5,19
"394",2,2,33,3,112,19,4,4580,57,16,2,75,33,20,2,12,4,5,3,16
"395",10,7,22,3,65,14,8,4616,72,18,8,56,21,27,5,5,4,5,6,28
"396",9,8,32,7,69,15,7,4582,54,24,7,63,40,19,11,0,10,13,10,20
"397",4,10,29,10,59,13,7,4589,85,21,9,58,12,30,5,1,12,13,11,22
"398",7,5,18,9,70,11,7,4595,70,24,11,57,41,32,5,2,2,9,10,15
"399",6,12,34,7,62,15,12,4609,57,13,13,53,24,40,7,5,4,12,5,10
"400",5,6,39,3,74,11,2,4587,66,22,9,79,22,28,2,8,4,12,11,10
"401",5,8,15,4,62,26,15,4608,70,15,10,51,35,16,7,4,6,11,15,17
"402",8,9,41,5,69,13,1,4566,121,20,2,53,22,28,2,4,4,4,7,21
"403",0,5,18,9,51,8,7,4570,115,31,16,58,23,27,9,8,4,20,7,14
"404",4,2,24,6,63,11,4,4616,59,12,13,67,24,46,13,3,5,10,7,11
"405",3,5,21,1,71,1,1,4635,66,24,4,56,44,31,2,5,9,2,6,13
"406",4,2,41,6,81,13,2,4598,69,32,8,44,35,31,1,1,0,9,7,16
"407",3,9,35,10,60,19,11,4584,83,26,11,55,24,29,6,0,10,11,4,10
"408",7,9,37,7,76,19,12,4605,60,23,3,61,11,21,10,2,0,10,9,18
"409",4,8,34,5,70,21,5,4616,68,19,3,50,35,23,7,8,2,5,8,9
"410",7,5,37,9,84,11,14,4601,45,20,5,54,31,37,5,5,4,5,10,11
"411",3,6,30,15,81,9,8,4574,63,23,8,67,33,28,3,6,14,10,7,12
"412",9,8,22,3,68,15,1,4602,67,27,3,62,31,15,4,2,3,24,6,28
"413",5,9,29,6,82,25,7,4588,57,28,4,48,29,26,10,4,7,16,6,14
"414",2,4,25,6,47,16,12,4588,76,29,3,71,34,31,12,1,5,7,7,24
"415",6,6,33,5,67,12,11,4588,67,24,10,58,32,18,13,5,5,8,13,19
"416",10,6,56,1,74,14,6,4578,76,10,6,80,18,22,3,3,10,13,8,6
"417",7,14,29,2,66,11,4,4607,65,13,1,74,24,29,6,14,3,10,5,16
"418",4,2,39,25,86,14,1,4553,71,23,2,56,40,31,11,2,2,10,12,16
"419",12,5,15,12,66,9,7,4581,57,10,12,70,37,32,6,5,7,9,27,21
"420",3,3,24,5,80,11,9,4565,91,8,10,71,35,18,8,4,11,14,6,24
"421",5,14,35,5,69,5,11,4597,70,12,0,72,22,38,5,13,3,8,8,8
"422",3,6,25,10,84,22,8,4548,80,11,3,69,29,44,4,13,5,7,5,24
"423",11,6,26,8,65,8,7,4627,67,25,4,53,26,29,9,3,1,6,14,5
"424",6,4,25,3,66,6,2,4613,71,18,7,40,46,40,4,3,9,14,4,19
"425",5,9,18,1,52,10,4,4619,63,32,4,44,42,38,6,2,4,12,9,26
"426",8,7,27,16,75,11,7,4547,84,27,3,53,29,33,2,10,2,26,13,20
"427",4,2,30,16,84,13,13,4549,111,12,7,54,28,23,4,9,4,13,10,14
"428",3,2,27,3,64,12,6,4630,72,17,8,56,35,15,4,5,10,9,10,12
"429",1,6,44,3,87,9,11,4527,75,18,7,75,34,32,5,11,3,12,7,33
"430",6,5,35,7,61,21,7,4520,103,29,15,63,36,27,7,12,5,4,19,18
"431",4,7,20,11,104,5,4,4558,61,24,6,63,23,51,1,11,7,14,4,22
"432",3,2,21,9,90,19,3,4536,78,27,5,53,17,33,10,9,24,13,17,31
"433",2,15,33,10,60,17,12,4554,77,26,4,50,33,36,1,3,11,12,16,28
"434",10,7,27,5,71,16,7,4501,89,36,16,71,51,26,5,6,6,14,13,23
"435",5,8,33,9,75,9,0,4598,76,21,5,55,37,25,9,2,5,9,3,16
"436",15,6,28,9,57,9,12,4597,73,24,3,62,33,24,10,9,1,10,5,13
"437",1,1,41,3,87,6,4,4581,82,25,8,53,28,17,6,8,8,16,10,15
"438",2,4,22,4,78,18,2,4582,56,18,3,63,42,43,8,14,2,10,12,17
"439",11,4,23,10,59,15,2,4623,60,18,14,57,33,19,7,8,6,6,11,14
"440",4,1,18,2,74,15,6,4621,68,14,5,72,34,26,9,3,8,1,8,11
"441",4,8,28,8,63,20,8,4541,69,14,12,79,42,28,11,11,17,6,9,22
"442",3,2,28,6,71,10,3,4629,74,27,7,49,25,11,6,3,0,15,13,18
"443",9,9,29,12,67,13,7,4617,63,24,5,51,18,34,7,2,1,10,14,8
"444",8,4,24,2,59,15,3,4614,72,20,6,38,48,33,6,7,6,10,13,12
"445",7,11,19,8,58,18,2,4595,92,12,10,70,25,31,9,0,5,9,5,14
"446",13,9,42,8,65,11,6,4589,59,17,2,75,21,21,9,11,7,7,9,19
"447",6,5,31,5,79,18,5,4586,64,30,9,60,23,28,4,5,8,9,8,17
"448",6,9,26,2,69,23,8,4594,84,26,12,44,28,12,7,0,2,18,8,22
"449",7,5,18,2,65,15,6,4566,81,29,17,66,26,30,4,10,13,16,8,16
"450",0,5,28,9,79,10,5,4603,66,15,8,82,21,34,1,3,3,12,6,10
"451",6,7,38,2,93,17,5,4543,68,25,6,75,26,28,3,4,5,17,13,19
"452",12,9,24,3,66,7,1,4599,59,30,0,67,24,36,10,14,7,7,9,16
"453",10,4,16,10,93,17,9,4600,70,21,1,41,22,25,1,18,9,7,3,23
"454",5,0,38,12,71,16,4,4560,75,16,13,70,22,22,7,9,1,16,12,31
"455",2,13,31,3,58,7,6,4628,52,20,8,55,35,25,7,0,7,15,7,21
"456",7,4,45,7,61,13,6,4576,91,17,8,61,29,32,4,8,3,10,5,13
"457",0,1,40,3,61,9,2,4566,91,25,11,65,31,31,6,1,11,12,14,20
"458",6,4,16,8,86,6,4,4596,66,26,6,69,26,12,6,7,6,18,12,20
"459",8,9,31,8,88,15,1,4551,79,28,11,53,33,30,13,6,7,11,4,14
"460",7,10,21,10,60,10,2,4591,90,23,7,66,43,16,6,3,3,9,12,11
"461",7,3,28,9,79,23,14,4571,85,16,11,58,28,22,8,4,2,8,7,17
"462",5,10,21,4,65,29,5,4564,86,19,6,69,19,37,6,2,6,18,11,18
"463",7,5,20,4,71,17,7,4599,90,16,5,55,30,13,3,11,3,16,5,23
"464",6,4,16,2,74,18,14,4614,69,22,2,55,34,21,7,4,6,12,7,13
"465",13,3,28,2,82,20,8,4580,44,19,13,86,41,14,3,4,7,6,4,23
"466",4,4,48,6,65,11,12,4585,61,24,3,65,21,28,14,4,5,12,8,20
"467",13,4,30,3,64,13,5,4601,75,20,3,71,16,18,8,11,12,16,3,14
"468",7,2,35,9,64,21,13,4613,46,12,4,61,18,31,3,9,13,15,7,17
"469",6,12,41,10,77,15,7,4567,72,27,3,32,32,48,9,6,5,8,9,14
"470",8,6,33,11,46,24,4,4585,58,13,14,70,35,40,11,4,2,13,9,14
"471",5,7,32,5,65,9,10,4640,71,21,1,58,17,21,6,2,7,4,7,12
"472",12,10,43,10,68,9,4,4580,72,18,6,50,29,36,7,2,6,18,6,14
"473",9,4,29,4,74,10,12,4579,59,27,5,66,30,39,6,7,10,11,8,11
"474",4,5,27,16,55,27,8,4609,89,25,3,35,16,26,3,9,6,9,10,18
"475",7,6,33,11,59,19,5,4554,78,21,5,52,58,37,8,2,10,9,10,16
"476",9,4,16,6,69,11,9,4574,78,24,7,68,24,23,3,22,7,18,11,17
"477",4,4,21,0,75,6,3,4589,73,16,7,74,34,33,5,9,5,13,13,16
"478",7,7,15,5,77,5,12,4592,74,22,8,62,24,22,5,10,14,8,12,19
"479",9,12,32,6,65,14,7,4576,74,23,12,63,22,32,7,8,6,11,5,16
"480",8,10,20,5,60,27,15,4625,68,12,6,50,27,24,1,6,2,7,10,17
"481",10,4,49,5,76,20,4,4591,78,18,8,46,19,26,8,3,3,12,6,14
"482",5,9,33,4,81,9,9,4541,98,25,5,58,47,35,2,13,4,2,10,10
"483",6,11,30,5,69,15,11,4546,80,26,7,74,25,42,4,10,11,5,6,17
"484",7,10,32,12,67,7,6,4601,61,11,7,57,35,18,5,9,5,11,5,34
"485",5,5,17,6,71,16,9,4556,60,28,9,74,34,30,13,2,12,16,10,27
"486",13,1,41,7,63,19,1,4568,87,17,12,55,24,20,2,10,1,11,10,38
"487",2,2,27,6,67,13,2,4590,84,19,4,64,26,23,11,5,1,9,17,28
"488",2,6,18,4,80,7,8,4575,99,16,9,50,46,21,12,7,5,6,7,22
"489",4,12,21,7,67,12,4,4578,75,27,3,68,30,30,10,9,9,10,18,6
"490",9,8,26,8,67,13,12,4581,59,17,9,80,9,32,14,11,2,5,20,18
"491",11,9,21,4,66,13,5,4650,67,22,6,57,14,17,6,3,6,7,5,11
"492",0,5,25,10,68,14,2,4626,71,19,2,56,24,22,5,3,9,7,13,19
"493",9,1,44,3,87,8,5,4539,96,25,6,55,41,31,2,13,7,13,5,10
"494",5,5,20,16,51,21,9,4615,78,17,2,60,16,20,5,2,13,16,7,22
"495",1,3,22,7,80,12,4,4587,76,10,6,76,32,20,11,6,8,17,9,13
"496",11,15,22,4,60,16,7,4576,79,24,7,73,37,19,6,4,7,7,9,17
"497",17,8,28,7,54,20,10,4620,72,13,5,59,26,28,1,5,3,2,13,9
"498",8,6,38,11,62,17,8,4598,91,11,3,46,26,28,1,4,8,10,7,17
"499",4,4,22,6,58,9,6,4636,50,15,3,76,33,28,1,2,5,12,1,29
"500",9,11,24,8,60,6,3,4523,101,9,19,106,28,33,8,1,0,16,13,22
"501",1,8,26,5,68,15,5,4650,60,14,6,56,25,21,5,4,6,7,6,12
"502",6,3,32,6,86,20,6,4579,82,12,4,67,30,23,4,6,6,12,2,14
"503",7,5,18,9,64,17,3,4595,73,23,0,71,22,27,6,0,6,17,13,24
"504",3,17,40,18,47,15,6,4589,81,17,6,63,34,26,0,1,1,4,11,21
"505",16,14,19,14,63,12,23,4547,82,17,12,53,13,32,1,8,10,24,15,25
"506",5,5,21,11,66,20,1,4576,79,29,17,52,40,25,6,5,8,20,2,12
"507",2,14,14,5,61,14,4,4653,71,17,12,49,20,36,6,5,2,5,3,7
"508",7,7,18,9,66,20,6,4595,74,22,9,62,24,29,3,7,2,8,7,25
"509",2,3,28,1,68,15,6,4646,60,15,14,58,18,16,6,10,4,8,7,15
"510",6,4,38,5,77,14,8,4550,71,34,6,80,50,24,3,3,7,9,5,6
"511",3,15,26,8,73,14,7,4574,62,12,3,59,32,42,3,14,14,6,8,25
"512",1,5,33,7,54,15,7,4629,81,14,6,63,19,29,10,3,5,6,7,6
"513",5,8,38,4,68,10,4,4611,68,19,8,48,18,33,4,4,15,7,6,22
"514",3,3,21,7,68,11,5,4608,61,25,6,67,25,44,6,4,5,5,8,18
"515",4,4,25,3,79,13,12,4560,89,19,16,73,23,42,12,1,7,4,4,10
"516",13,10,15,0,64,10,16,4632,53,18,6,58,16,21,9,7,8,11,20,13
"517",7,2,32,10,78,15,5,4594,74,17,3,61,34,23,4,3,2,7,9,20
"518",3,9,30,8,65,11,8,4552,71,29,2,69,35,32,0,8,14,14,16,24
"519",15,8,28,9,66,18,2,4588,91,18,6,64,16,13,4,10,4,9,4,27
"520",12,13,14,6,56,13,2,4644,53,23,5,68,16,36,5,4,2,5,10,13
"521",2,11,17,4,64,15,5,4591,74,13,4,73,37,30,5,17,5,8,8,17
"522",10,7,21,4,74,26,5,4591,71,19,2,54,43,17,6,12,2,15,6,15
"523",11,10,23,7,76,25,3,4602,76,11,5,59,15,18,9,9,5,12,4,20
"524",3,2,44,2,56,12,7,4608,62,17,6,73,24,37,1,6,7,7,3,23
"525",5,5,23,4,67,25,5,4582,70,21,10,53,40,28,5,5,7,4,11,30
"526",4,3,22,12,70,17,9,4630,50,18,11,60,27,24,6,6,6,9,6,10
"527",22,4,32,5,73,12,4,4592,75,25,11,35,21,20,6,11,14,18,8,12
"528",4,7,21,4,72,22,6,4554,84,36,3,61,38,32,3,1,9,22,12,9
"529",5,4,20,14,89,13,7,4509,82,27,4,81,24,40,3,7,13,7,15,36
"530",6,7,33,8,82,15,8,4529,93,22,3,65,37,23,12,4,1,12,22,18
"531",11,13,38,6,56,9,9,4558,105,24,9,67,30,26,3,5,2,8,3,18
"532",10,4,32,4,89,8,7,4556,63,20,5,57,38,40,14,8,4,15,8,18
"533",8,7,32,4,68,15,8,4597,64,22,8,45,36,31,11,2,5,13,8,16
"534",5,6,29,4,94,21,6,4568,66,25,2,73,20,24,11,4,9,8,13,12
"535",6,2,37,9,63,10,2,4626,74,17,7,45,24,26,14,11,2,13,6,6
"536",4,10,24,2,70,20,12,4583,76,18,27,35,39,33,2,2,8,3,9,23
"537",5,1,25,3,72,20,4,4593,99,16,7,54,24,36,6,4,9,10,4,8
"538",4,0,38,9,71,9,11,4596,73,19,2,51,31,29,6,1,14,13,7,16
"539",4,4,29,8,67,17,3,4621,83,29,5,33,22,21,3,8,8,8,12,15
"540",2,5,33,7,58,13,5,4591,71,22,6,73,22,17,11,10,9,9,13,23
"541",8,15,27,6,69,10,8,4578,73,26,2,63,27,31,4,6,5,18,7,17
"542",6,9,23,4,82,10,3,4524,87,30,8,88,39,37,15,0,5,9,6,15
"543",4,4,29,5,44,21,5,4640,55,14,2,66,38,21,4,1,5,12,6,24
"544",6,0,24,2,66,21,3,4609,80,12,9,43,26,31,7,11,7,10,4,29
"545",3,7,27,7,72,10,4,4610,77,24,1,52,23,33,5,3,6,1,11,24
"546",3,2,19,6,86,17,13,4606,65,13,11,65,22,31,8,2,3,8,5,15
"547",2,5,21,1,52,31,5,4585,63,23,16,63,52,35,8,7,8,8,8,7
"548",7,4,33,8,68,18,6,4548,88,20,5,83,26,38,9,6,7,4,13,9
"549",4,13,29,5,74,24,4,4610,85,14,3,44,13,31,2,4,9,9,7,16
"550",4,11,22,5,78,17,5,4583,68,24,1,66,38,20,7,13,8,5,13,12
"551",3,9,32,5,79,16,1,4579,87,15,7,60,22,31,5,9,5,13,3,19
"552",7,7,26,11,61,17,7,4609,59,27,9,52,24,19,3,2,9,7,20,24
"553",5,9,20,1,85,11,9,4572,89,19,5,47,31,34,9,9,4,18,8,15
"554",5,12,30,15,65,6,5,4620,56,21,14,41,15,36,6,13,10,8,5,17
"555",2,7,32,10,69,10,2,4570,109,12,6,48,32,23,6,4,17,12,15,14
"556",7,4,58,5,60,16,10,4616,61,11,8,39,15,35,5,3,2,21,14,10
"557",5,0,24,7,75,10,9,4609,69,23,13,53,20,26,7,9,5,5,14,17
"558",9,6,20,7,73,19,10,4586,61,11,3,55,22,32,9,5,9,34,10,19
"559",5,10,34,10,48,22,10,4576,72,24,4,79,24,27,5,5,1,21,3,20
"560",10,5,35,13,77,11,3,4571,81,24,12,49,30,29,5,3,9,8,7,18
"561",9,9,38,12,66,11,1,4589,64,16,2,54,20,36,7,3,12,11,9,31
"562",10,2,26,3,82,11,3,4643,51,4,3,62,23,24,5,7,9,8,7,17
"563",4,13,22,4,66,11,6,4555,71,30,8,79,32,31,2,7,3,24,9,23
"564",0,3,33,12,72,28,5,4551,90,16,8,74,15,39,3,1,7,13,14,16
"565",3,9,24,8,73,16,2,4593,87,17,2,64,38,19,6,5,6,6,8,14
"566",3,6,28,8,66,12,10,4637,52,16,10,62,15,21,10,3,5,8,7,21
"567",15,6,26,7,67,18,10,4616,56,16,5,52,16,39,7,8,4,9,8,15
"568",6,11,39,7,61,10,2,4618,56,30,12,48,23,22,2,3,1,11,7,31
"569",1,3,24,5,62,17,4,4631,81,11,8,64,28,18,8,2,2,7,4,20
"570",6,9,26,4,73,12,8,4569,67,26,12,76,23,27,13,10,5,11,5,18
"571",9,6,41,3,78,18,4,4580,85,11,1,62,18,23,8,5,8,17,5,18
"572",2,0,29,7,56,16,12,4579,62,18,2,87,36,30,4,9,2,10,22,17
"573",6,14,24,0,89,12,2,4591,65,31,4,57,23,20,13,3,13,12,14,7
"574",3,10,30,5,73,16,8,4584,69,28,3,45,28,34,4,7,11,10,10,22
"575",9,10,45,12,89,11,3,4553,64,36,11,61,20,28,7,9,7,8,6,11
"576",5,4,15,5,64,11,12,4610,84,18,10,62,23,23,4,6,5,10,12,17
"577",5,9,24,12,64,11,4,4577,69,19,21,66,39,21,6,11,10,7,3,22
"578",4,10,30,9,75,17,3,4601,64,18,5,61,26,31,2,9,5,10,6,14
"579",7,12,27,10,73,17,5,4560,91,27,9,53,47,29,5,4,3,6,7,8
"580",10,3,29,2,55,8,6,4600,83,27,8,50,52,19,2,5,14,6,5,16
"581",6,6,29,12,74,25,5,4572,85,32,6,54,33,24,4,3,5,2,14,9
"582",12,11,14,6,69,18,5,4612,65,21,2,59,22,30,2,0,7,7,15,23
"583",5,16,22,5,75,15,4,4611,39,16,13,70,32,25,7,4,5,9,10,17
"584",17,3,31,22,53,10,9,4571,71,24,5,58,37,29,5,7,14,20,2,12
"585",1,13,36,8,78,15,16,4535,74,33,3,71,35,27,0,9,9,8,6,23
"586",3,7,32,8,69,11,12,4580,78,25,9,48,28,32,8,2,8,5,10,25
"587",7,4,45,4,53,10,10,4606,60,25,7,53,11,42,8,9,2,6,7,31
"588",3,7,17,7,68,14,3,4615,83,17,6,53,23,29,9,9,7,3,7,20
"589",7,8,22,6,66,15,8,4626,61,14,3,63,27,16,9,10,4,12,9,14
"590",3,13,28,2,68,15,7,4608,82,24,2,57,15,34,4,2,4,16,7,9
"591",4,10,26,2,70,20,3,4602,54,23,5,71,33,21,9,11,2,12,7,15
"592",5,5,32,8,69,19,5,4566,80,10,18,63,21,24,7,10,4,9,29,16
"593",6,3,32,21,94,22,4,4560,81,21,6,64,13,27,8,5,7,6,0,20
"594",3,5,28,4,58,7,7,4637,85,11,2,57,17,38,8,5,6,6,8,8
"595",9,17,37,4,78,20,5,4560,72,24,4,69,28,22,8,1,4,5,6,27
"596",4,1,17,14,80,13,3,4614,97,15,7,40,19,21,8,0,8,10,10,19
"597",3,16,20,6,58,17,11,4591,69,22,2,71,22,23,5,15,3,16,12,18
"598",2,4,28,4,75,9,2,4620,77,17,10,50,18,25,5,4,5,4,7,34
"599",11,2,20,6,57,19,9,4584,65,14,3,79,31,22,7,6,12,17,8,28
"600",2,7,33,8,63,15,2,4585,62,34,2,81,22,23,1,4,9,9,9,29
"601",3,0,39,4,68,12,4,4636,50,20,2,52,26,40,6,5,6,4,6,17
"602",3,6,31,4,57,17,8,4569,74,13,4,79,32,27,15,5,2,13,15,26
"603",9,2,24,6,78,25,6,4577,79,29,2,66,26,17,6,13,8,10,5,12
"604",6,5,28,13,65,25,2,4572,62,35,2,86,35,27,7,6,7,11,2,4
"605",10,7,25,5,68,8,3,4569,87,20,19,74,21,33,8,3,5,7,3,25
"606",7,8,22,7,78,8,8,4586,72,22,19,60,22,15,7,6,8,16,5,24
"607",2,10,21,2,79,16,15,4565,70,13,4,91,25,25,8,6,10,19,6,13
"608",12,1,32,3,54,16,5,4624,61,20,2,48,26,26,6,11,7,9,20,17
"609",8,2,20,11,77,17,4,4587,95,23,3,57,21,21,7,6,4,14,4,19
"610",3,2,25,5,54,13,18,4602,70,34,1,58,32,29,15,3,1,10,9,16
"611",4,11,35,7,50,15,8,4576,88,31,7,69,33,22,3,11,3,3,11,13
"612",8,4,43,5,72,14,4,4559,64,27,7,59,56,30,6,3,6,10,3,20
"613",11,7,54,7,91,13,9,4544,94,17,7,55,19,16,6,8,8,10,5,19
"614",11,2,47,9,60,33,7,4563,75,27,4,45,29,38,1,8,9,12,4,16
"615",8,10,32,12,62,19,9,4549,73,21,7,81,33,32,8,10,7,9,3,15
"616",8,8,32,11,71,8,4,4558,72,26,7,64,36,34,7,5,6,15,11,17
"617",5,8,32,7,60,16,13,4557,80,12,10,65,42,55,3,3,3,6,7,16
"618",5,2,26,8,69,9,14,4614,55,11,5,61,23,14,7,17,4,19,22,15
"619",2,8,24,5,95,15,1,4550,78,23,9,80,41,26,4,5,4,6,6,18
"620",9,5,24,6,81,21,6,4559,87,24,3,59,24,23,13,3,9,6,24,14
"621",7,2,38,6,60,18,0,4578,82,29,15,61,33,27,13,5,1,13,3,9
"622",13,6,22,0,52,7,4,4582,59,22,11,73,40,40,6,12,3,16,8,24
"623",6,9,21,8,47,34,3,4634,72,12,4,56,20,30,5,15,5,8,2,9
"624",5,4,17,1,48,13,7,4629,58,25,5,61,24,21,10,7,8,11,11,35
"625",13,7,18,12,61,7,10,4648,63,10,3,59,13,30,4,5,3,10,8,16
"626",8,5,26,11,44,11,5,4598,74,24,7,77,31,29,5,2,7,17,6,13
"627",3,7,37,7,71,15,4,4649,69,19,3,47,18,19,1,0,2,11,3,15
"628",5,6,19,4,71,12,1,4601,85,14,11,58,24,25,6,9,8,9,6,26
"629",10,7,34,10,76,8,7,4595,68,28,5,57,28,21,2,12,3,9,14,6
"630",11,10,15,6,63,18,9,4577,68,14,19,86,27,23,3,11,3,10,8,19
"631",3,4,41,3,81,19,6,4552,96,23,5,57,25,31,9,4,8,4,9,20
