"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170"
"160",13,35,49,21,57,43,29,29,44,22,16,39,47,100,19,39,31,27,28,42,7,45,34,41,26,36,38,10,30,77,18,26,26,21,8,7,18,22,26,19,21,54,43,35,39,16,24,29,8,18,34,43,48,8,18,7,12,49,31,19,8,38,26,9,6,25,14,18,31,43,9,45,86,52,33,6,42,22,60,32,18,40,22,31,46,46,21,74,6,20,5,34,27,29,9,15,80,57,53,76,10,39,36,26,29,12,13,26,42,32,30,21,53,13,19,23,5,44,12,42,77,34,14,20,63,18,18,24,8,34,15,53,50,14,6,50,36,12,28,30,29,36,6,25,56,18,30,14,34,47,9,23,3,22,10,45,9,44,13,10,42,26,30,9,10,24,45,19,1,45
"161",34,57,12,55,17,21,9,21,11,26,10,37,7,9,29,25,55,25,32,36,17,14,17,33,21,29,43,5,49,12,61,34,9,44,19,21,32,6,17,9,73,39,29,23,26,3,78,57,38,57,116,31,7,24,19,57,42,20,48,17,31,27,26,37,22,39,39,29,12,22,33,7,32,29,23,41,19,20,9,12,22,32,22,26,16,4,48,6,30,25,5,31,43,16,32,30,42,16,15,14,52,41,19,15,27,27,15,49,28,42,17,59,94,63,26,38,38,19,11,46,39,23,23,29,35,17,50,36,32,35,35,29,40,46,26,55,68,22,44,53,20,9,54,27,39,22,4,27,9,23,11,11,26,15,9,43,14,13,8,44,25,28,41,43,22,22,31,30,21,38
"162",16,34,37,47,33,18,30,34,19,37,26,15,16,27,58,80,21,12,49,14,35,34,13,48,24,48,51,54,12,18,5,11,30,31,31,42,50,36,12,32,21,25,23,19,34,29,61,32,34,17,59,25,26,90,19,51,8,4,38,30,38,16,85,21,20,41,24,16,4,59,32,27,21,35,35,20,23,25,19,17,49,30,16,63,20,27,11,48,38,13,9,23,42,27,32,29,5,22,16,16,19,46,13,20,15,49,27,47,16,12,19,30,27,24,24,39,56,56,35,43,26,17,13,42,18,77,54,34,7,29,6,35,22,18,22,43,54,30,45,27,12,38,39,15,62,42,12,11,56,28,29,10,31,18,40,18,12,29,19,13,33,4,61,25,7,21,21,13,28,18
"163",47,24,19,32,65,18,43,35,42,46,23,30,15,19,27,66,13,24,12,21,21,47,24,34,42,4,18,31,40,24,35,21,25,39,14,61,67,26,61,20,28,36,22,36,53,36,24,53,15,32,8,18,19,21,4,12,43,64,9,25,45,7,18,83,71,20,11,17,33,20,16,19,9,10,25,8,71,60,10,28,10,72,1,31,19,22,28,9,29,33,17,58,16,13,3,29,23,7,24,18,19,7,40,24,62,75,36,24,47,9,19,11,26,59,33,10,21,12,37,14,18,39,26,28,44,14,37,23,10,31,14,46,10,15,17,71,34,51,45,31,34,56,6,31,34,19,40,41,29,3,16,25,17,41,28,34,33,13,7,76,32,23,30,50,53,55,5,41,32,31
"164",32,17,16,28,46,36,11,49,9,35,32,30,70,34,30,12,20,37,25,25,26,11,22,29,26,22,15,36,21,84,9,80,39,21,41,14,16,53,36,25,10,11,40,24,21,26,38,44,17,15,0,15,43,7,14,11,25,23,29,14,9,36,27,39,98,14,40,30,55,52,41,3,24,4,15,40,19,21,16,27,29,26,15,17,25,55,9,43,49,17,34,5,13,16,25,36,56,19,30,48,15,24,18,68,15,17,22,37,15,6,30,49,32,61,38,16,30,39,15,32,7,9,34,38,17,52,41,34,34,26,18,22,40,24,11,6,41,36,27,42,21,56,16,46,6,63,55,39,40,9,25,19,13,40,40,17,40,17,67,50,55,7,28,40,45,58,34,14,31,47
"165",35,38,29,85,17,49,37,21,19,29,44,4,56,20,22,15,14,48,34,33,28,38,27,20,5,47,15,11,7,31,28,59,10,69,45,26,57,36,9,40,82,25,21,48,47,23,27,16,20,44,39,22,33,6,47,25,21,27,22,40,29,6,39,35,6,15,45,30,29,15,25,14,86,9,11,25,21,37,6,54,48,25,35,30,13,71,43,49,20,9,46,22,17,32,18,17,47,42,57,65,18,16,17,24,21,20,6,13,15,18,17,21,16,16,14,45,40,16,94,34,11,21,12,38,33,10,29,18,35,79,25,23,19,19,6,45,3,11,21,11,65,67,37,38,24,8,36,5,15,46,24,22,42,21,33,27,44,24,37,21,30,26,5,76,21,34,16,21,25,25
"166",6,6,17,28,29,47,40,44,25,7,18,10,10,53,44,16,9,24,19,5,36,24,38,34,20,27,15,36,73,24,26,27,35,24,11,20,12,20,10,17,37,43,16,25,24,20,22,18,33,13,49,49,21,51,6,17,42,10,23,33,58,36,66,12,36,35,49,26,39,47,17,49,42,76,26,39,29,42,37,58,40,19,43,7,25,28,77,20,45,9,9,41,29,3,24,59,29,12,9,29,10,63,45,8,49,8,14,46,30,23,13,34,53,39,13,24,43,17,34,11,16,26,50,11,29,30,27,22,7,13,22,23,47,73,31,24,11,39,11,38,28,70,34,26,7,23,1,45,53,17,15,16,14,32,39,40,60,40,42,69,39,9,21,22,13,20,20,16,37,91
"167",25,66,41,22,32,43,60,18,44,23,21,2,32,22,8,5,37,26,26,18,8,22,14,8,28,18,45,23,70,20,42,50,84,41,22,12,15,21,11,28,25,25,28,20,1,8,26,62,21,9,20,14,4,7,11,30,23,23,11,28,8,23,31,35,86,23,15,11,38,5,40,30,3,33,8,18,25,32,55,11,18,24,31,8,36,24,18,45,42,19,23,24,13,50,9,19,33,12,28,34,16,9,98,59,23,15,6,32,26,83,39,60,47,41,28,6,19,31,36,13,21,29,19,49,54,24,14,38,60,35,39,33,37,13,13,35,24,13,23,18,20,4,38,21,63,47,66,23,24,47,53,30,15,58,11,23,66,27,59,53,13,10,34,38,37,46,78,34,21,74
"168",28,31,10,21,40,20,48,71,15,28,58,33,55,16,7,11,32,27,35,6,43,18,8,15,40,29,49,36,14,11,26,40,30,29,17,7,29,27,23,14,11,12,30,13,32,25,8,42,52,14,37,12,8,30,24,18,39,9,41,28,29,53,17,40,18,36,29,12,30,2,46,22,41,17,26,60,41,25,34,30,61,14,19,45,143,19,53,10,34,12,5,17,50,33,37,11,3,56,12,17,34,18,23,19,39,53,60,34,11,25,60,25,29,36,13,25,35,11,8,67,31,11,39,5,51,12,59,27,57,47,58,32,15,38,20,14,30,42,14,31,69,79,25,17,26,11,15,28,32,19,13,7,12,45,39,12,48,7,43,34,62,9,42,45,46,39,31,18,18,10
"169",17,6,26,41,35,23,28,5,14,48,10,60,29,12,22,32,29,28,20,71,24,18,50,19,12,9,28,49,6,6,9,4,12,10,13,29,35,24,76,89,17,48,38,9,36,24,22,20,19,60,10,36,22,27,35,17,41,9,57,34,40,19,10,32,52,19,54,15,60,28,74,28,63,25,27,4,42,33,36,22,17,15,38,20,30,26,38,18,43,3,26,26,35,40,23,29,27,25,56,35,28,14,30,13,46,17,13,2,34,29,30,26,35,32,44,47,31,52,17,13,47,73,83,22,42,33,54,12,27,11,39,22,11,46,46,52,31,18,60,13,13,47,37,50,10,17,16,31,22,29,14,6,18,45,43,13,4,29,69,21,15,16,16,11,24,18,10,60,33,56
"170",18,28,47,24,21,21,11,16,20,61,20,35,4,49,45,48,52,26,21,54,47,24,23,18,58,98,19,30,23,6,25,33,15,22,64,13,58,25,12,24,14,33,58,30,21,62,29,8,14,25,52,52,19,19,25,27,15,22,26,37,32,13,21,96,36,17,26,36,32,7,14,7,39,26,23,34,23,21,39,26,34,22,33,16,41,18,15,44,20,25,23,40,55,18,51,73,2,40,61,54,41,15,40,2,11,34,20,50,38,38,10,29,10,64,25,52,21,44,22,24,19,10,39,56,44,31,26,21,34,15,28,25,15,22,8,23,23,43,25,11,6,16,12,25,36,10,3,27,14,17,57,6,15,26,27,11,8,72,24,9,14,16,29,73,98,12,13,53,12,52
"171",6,26,18,10,15,36,38,45,48,12,26,13,47,23,13,64,12,44,19,14,16,91,59,37,21,48,31,20,7,23,22,35,19,24,33,25,28,10,84,61,16,5,28,27,14,8,24,4,50,14,91,14,11,38,13,22,19,32,27,49,13,12,60,34,58,38,16,19,46,17,20,8,14,28,40,14,33,14,8,24,71,5,13,67,18,11,44,46,6,19,34,10,20,6,51,17,24,15,36,13,15,44,30,70,43,8,32,17,11,19,35,6,15,17,18,43,36,41,24,41,43,18,57,26,22,30,23,48,24,22,40,17,55,14,9,51,9,34,32,34,13,49,32,38,38,51,13,53,3,16,85,20,9,34,36,36,35,19,69,16,30,37,14,45,60,14,17,46,26,102
"172",7,42,30,37,8,19,27,34,10,29,17,26,31,29,20,20,37,24,27,24,31,29,24,14,16,35,48,42,17,29,9,12,7,34,16,33,53,50,17,15,3,7,14,31,58,34,28,36,35,39,35,24,27,31,33,11,100,76,40,31,52,48,30,6,43,27,17,12,16,15,17,41,18,56,56,15,39,11,40,72,11,6,46,23,38,21,12,15,42,12,18,24,40,13,22,7,69,69,13,50,61,38,19,17,20,20,50,15,19,47,6,23,11,22,23,57,15,28,69,19,24,3,41,26,12,78,36,71,14,20,15,85,21,138,3,24,2,20,5,56,9,60,64,134,22,12,27,46,16,19,9,3,54,27,21,11,31,35,6,24,9,34,15,33,16,10,22,42,4,8
"173",36,53,21,28,12,56,16,43,74,12,17,32,33,12,26,18,32,21,7,17,29,50,24,4,17,27,36,11,2,11,10,21,2,29,29,16,12,51,26,62,16,25,35,28,15,98,38,14,28,33,25,8,55,33,62,53,34,25,10,29,48,38,78,25,52,63,35,54,12,19,21,26,7,13,4,41,36,70,21,28,17,18,52,18,35,25,29,53,32,13,27,57,41,27,76,86,20,17,41,17,9,21,1,10,6,13,29,4,37,12,19,30,5,23,17,36,13,13,42,13,29,34,67,27,16,26,35,60,12,16,12,42,15,17,56,22,73,19,11,62,38,28,32,42,40,21,31,35,39,6,11,3,7,37,31,59,35,70,29,11,13,17,27,24,43,99,44,23,6,4
"174",52,30,75,18,24,30,23,10,1,21,54,7,13,19,30,55,29,37,47,33,42,10,21,17,94,27,9,13,9,5,97,58,7,24,31,22,22,43,12,38,25,12,34,22,33,21,40,24,3,22,13,4,16,99,67,55,24,16,43,38,15,14,17,37,12,8,39,17,39,58,25,28,26,9,40,50,22,26,66,16,30,11,57,36,30,31,63,55,39,82,41,18,27,4,18,14,26,33,25,8,36,15,16,28,48,63,37,54,20,23,14,49,29,26,44,37,19,76,15,52,7,14,12,29,67,34,41,48,22,21,16,41,25,47,42,8,25,30,41,25,10,34,24,30,31,16,17,66,8,11,58,37,8,9,33,19,9,6,1,9,22,18,57,13,5,24,33,15,23,26
"175",9,76,42,37,3,13,38,30,20,41,23,19,66,36,25,8,26,41,37,19,100,50,24,29,73,22,19,21,23,40,13,51,6,17,12,37,17,8,14,76,39,23,21,34,20,76,13,16,12,18,10,17,11,21,63,81,16,10,11,75,11,37,71,57,18,32,9,8,13,28,11,27,14,14,11,34,45,3,15,24,24,34,43,4,79,44,14,19,27,32,12,6,46,36,18,44,21,23,18,4,10,55,36,14,14,15,34,11,46,61,10,15,28,53,23,38,57,28,27,22,26,32,33,29,47,41,16,42,71,7,17,35,20,10,33,41,46,36,105,55,30,24,23,17,7,12,30,11,1,26,59,21,34,30,63,31,11,23,41,13,29,8,16,58,22,31,24,14,45,29
"176",33,21,17,52,41,35,19,7,23,12,7,38,47,28,43,38,34,24,11,32,25,54,32,36,15,3,34,39,57,34,19,17,10,26,16,16,28,39,45,31,20,18,48,42,9,15,10,29,17,25,15,48,21,45,21,21,38,53,41,36,51,19,48,12,62,43,22,28,54,12,30,13,16,25,17,45,8,16,20,24,58,35,33,17,51,70,80,36,31,30,20,9,40,22,26,12,26,22,38,15,42,25,22,33,47,16,34,18,43,13,24,39,74,28,7,3,20,12,12,53,17,53,11,39,22,69,57,63,21,28,21,41,27,36,11,7,24,17,25,8,15,46,60,24,22,7,20,21,53,29,27,9,27,43,16,10,34,34,14,90,22,20,19,11,27,37,36,26,23,70
"177",24,41,20,19,44,31,36,39,35,8,60,48,38,22,29,34,25,28,22,15,36,5,3,78,22,66,16,26,10,6,39,51,33,29,59,61,26,28,9,36,32,16,5,9,56,20,14,37,35,25,7,12,21,44,45,88,8,43,49,24,16,3,23,29,20,50,22,47,37,52,37,26,14,20,21,10,32,36,18,21,69,50,16,33,18,18,19,13,32,26,19,53,26,24,29,27,42,52,31,25,66,23,22,18,33,19,24,48,24,18,62,36,24,40,12,28,28,7,18,30,32,25,77,51,25,31,9,6,7,42,27,34,39,12,1,51,46,21,19,21,46,34,24,26,33,19,74,22,36,19,22,33,35,18,39,23,11,12,66,22,43,25,14,15,15,6,12,37,8,52
"178",47,58,33,45,4,23,42,53,31,19,18,22,48,4,16,17,4,17,32,40,53,50,54,62,16,27,21,14,33,38,29,32,32,51,62,26,34,7,25,16,24,33,7,34,11,28,35,19,15,23,66,35,17,4,45,19,21,14,30,25,65,44,19,52,5,32,22,41,21,27,18,27,31,9,20,9,44,22,10,48,21,12,33,12,16,29,41,20,16,31,43,71,13,28,31,21,29,17,60,41,19,28,49,24,14,20,30,33,37,12,40,10,39,27,38,22,31,22,13,28,18,64,34,41,10,25,18,70,12,20,25,32,42,20,24,34,30,50,13,63,27,16,39,6,22,18,7,29,19,18,49,34,20,5,44,78,42,74,17,48,78,16,28,27,19,32,12,27,33,24
"179",16,6,14,26,59,23,60,32,6,33,29,30,32,24,36,42,40,12,18,26,54,24,30,29,52,44,22,8,34,18,29,35,7,24,55,12,17,43,2,34,18,20,35,46,58,17,17,15,35,29,14,40,36,11,46,43,13,42,9,5,32,27,72,22,23,21,29,44,35,26,65,69,39,19,18,5,46,15,12,13,82,37,30,70,32,15,20,28,51,14,60,61,22,12,27,18,22,52,23,29,34,45,22,60,4,26,18,22,31,4,20,41,28,11,16,15,22,23,16,39,5,47,8,58,20,45,43,24,17,8,49,27,10,6,40,30,28,31,19,12,37,21,59,39,31,53,36,56,34,57,26,17,55,20,15,9,26,24,13,17,22,37,31,20,29,20,22,18,62,47
"180",9,35,44,6,38,11,13,32,27,21,37,6,41,41,31,25,26,40,13,27,78,24,53,107,49,58,34,31,24,6,32,15,14,21,26,40,19,28,12,56,34,10,30,31,8,22,12,14,21,10,27,9,16,11,15,26,10,14,54,44,25,5,34,8,15,19,28,24,34,26,13,15,21,36,10,71,15,24,33,25,16,38,39,25,20,68,6,14,14,18,31,15,42,30,24,37,28,34,22,29,15,13,22,15,8,62,10,17,9,8,23,43,27,57,18,73,34,19,13,25,19,43,60,53,66,19,13,27,19,62,47,56,44,44,17,25,50,13,47,18,30,24,29,40,24,58,63,56,23,44,22,25,17,41,3,24,40,51,22,31,60,17,0,29,44,35,29,60,28,79
"181",14,48,15,45,13,18,35,34,24,27,5,4,106,20,14,12,22,14,28,30,23,28,62,33,85,29,21,9,56,20,26,28,45,25,32,22,16,75,58,7,9,47,18,18,4,23,7,49,23,15,33,11,27,34,17,5,14,20,13,12,12,50,38,48,14,39,33,21,37,31,49,29,19,36,20,22,14,13,18,30,99,38,13,15,43,18,18,41,55,62,13,67,68,17,15,30,16,50,51,17,12,50,11,49,21,47,11,45,28,13,36,60,38,43,13,31,75,16,15,32,23,6,31,18,26,32,3,33,27,15,14,17,22,16,10,83,36,20,58,27,13,33,31,31,85,39,11,35,38,5,7,95,11,15,50,28,29,41,18,25,50,36,8,29,23,25,13,26,28,13
"182",35,30,7,13,18,59,20,16,25,30,10,26,37,31,43,27,43,32,58,24,36,37,20,31,21,42,33,25,14,31,10,15,71,6,29,43,14,14,43,38,22,38,27,30,43,36,34,6,41,18,37,21,18,64,34,15,12,56,66,15,48,29,27,48,46,40,20,6,43,35,26,27,7,13,17,31,41,26,19,14,44,37,34,19,14,70,35,23,11,47,4,38,10,20,9,19,33,12,31,14,28,14,64,23,24,10,36,41,11,32,18,39,44,26,3,32,17,98,28,42,42,9,29,44,61,31,40,48,32,52,40,29,12,23,26,23,51,32,35,4,9,33,9,21,34,2,8,59,40,39,81,8,6,23,21,22,4,21,23,11,25,95,19,5,34,21,25,46,33,53
"183",34,17,23,23,33,18,57,10,16,31,29,21,14,29,26,11,25,16,17,45,152,8,16,26,31,11,30,37,12,17,40,46,34,21,72,54,25,19,30,9,62,23,31,33,38,16,30,24,61,11,47,9,89,13,25,35,39,10,30,58,42,29,7,30,22,18,42,7,15,26,80,29,3,37,28,3,28,46,29,21,27,29,23,70,26,12,48,11,29,7,8,47,40,19,43,6,25,33,20,4,14,13,21,43,24,53,55,12,30,30,37,8,89,22,26,18,22,41,35,11,16,2,18,20,33,30,42,12,17,9,18,14,26,23,12,20,27,18,37,63,26,15,17,40,16,19,50,19,19,22,73,14,29,68,50,50,4,37,59,25,22,60,35,13,71,42,27,35,35,9
"184",64,22,27,22,36,41,18,11,48,17,6,15,40,17,30,68,28,4,10,14,86,12,10,16,14,6,40,22,56,19,8,15,33,13,17,7,54,17,15,7,37,51,12,6,33,35,16,11,45,35,56,56,64,16,11,15,15,38,42,68,50,34,37,29,116,27,4,43,23,48,66,2,20,9,33,17,11,31,30,33,19,49,13,7,13,12,16,31,20,26,2,35,60,19,27,26,14,25,19,19,17,10,28,55,25,21,10,22,29,36,47,20,15,50,19,46,52,38,26,60,33,5,22,56,29,14,38,56,27,32,5,23,58,28,29,22,20,33,27,5,53,19,32,52,3,43,13,63,2,35,40,52,30,38,20,54,37,53,14,33,47,24,15,39,28,56,19,28,13,75
"185",18,60,41,52,19,32,48,23,4,7,47,22,12,19,16,32,26,21,58,14,31,60,28,28,15,16,5,38,21,9,23,27,56,42,8,51,39,20,25,84,51,15,9,45,16,26,49,22,39,27,9,32,13,24,15,20,9,34,42,23,65,31,83,49,28,12,8,32,18,23,27,38,14,18,29,12,30,24,45,20,28,41,20,51,4,33,10,41,13,10,30,39,24,34,35,44,26,20,20,13,9,34,50,49,11,32,42,71,5,25,32,32,39,7,7,48,27,2,57,13,45,29,53,9,26,23,19,13,15,27,39,24,13,52,14,51,34,6,15,19,12,11,36,38,46,17,56,16,21,18,86,59,24,52,34,21,55,27,26,17,65,15,33,31,67,12,32,28,32,36
"186",26,11,20,26,8,31,35,22,25,47,23,37,58,29,26,37,69,8,26,12,40,13,59,10,76,17,51,7,37,23,69,62,72,23,22,44,10,38,25,13,22,10,63,22,18,14,33,12,45,20,26,45,33,19,6,20,31,53,4,16,20,15,20,12,14,10,16,13,59,25,29,36,53,28,23,20,7,12,67,114,10,29,9,13,27,16,24,37,22,34,23,44,56,34,66,62,6,13,57,94,23,37,66,17,10,78,35,8,32,29,27,20,36,24,14,8,28,22,37,53,24,46,36,30,27,17,51,7,38,34,60,11,13,11,20,14,18,15,8,24,30,31,39,21,57,32,61,1,48,9,36,20,38,24,35,28,16,30,27,41,12,7,76,10,9,14,18,21,11,22
"187",17,24,59,38,41,19,25,18,46,34,12,20,27,8,33,31,51,33,25,8,17,25,29,32,38,19,29,38,35,45,17,29,16,46,10,26,52,18,18,3,11,85,15,24,86,15,22,24,60,8,23,8,45,26,5,9,62,10,6,27,57,34,34,76,15,27,73,17,16,27,13,9,48,18,63,29,2,9,26,20,34,13,48,23,14,27,28,30,11,16,54,19,15,50,31,29,54,17,63,23,19,30,9,31,13,30,39,29,27,34,61,18,22,17,17,10,17,28,43,45,17,22,63,3,86,14,16,19,15,19,27,4,53,37,51,24,21,58,30,20,39,15,43,35,21,34,22,32,16,38,29,15,67,23,35,65,41,7,38,60,68,41,20,25,14,22,32,13,11,47
"188",23,22,34,23,15,20,22,13,30,30,16,16,6,38,13,35,17,19,44,26,53,46,12,48,52,41,35,10,63,28,46,43,28,10,25,33,25,22,29,1,36,81,16,6,45,8,28,33,19,28,52,25,14,15,11,36,31,7,68,33,10,14,70,47,36,27,22,77,26,28,27,28,10,81,27,58,73,45,16,36,10,29,24,34,71,38,10,11,19,22,21,12,28,24,19,6,34,22,60,24,16,18,27,59,11,41,26,17,39,52,19,11,19,14,65,26,64,46,11,50,12,27,44,69,29,43,52,37,38,20,35,10,12,24,18,24,35,53,4,15,69,40,40,15,3,11,9,4,9,17,28,13,25,13,7,90,43,3,25,32,49,43,15,24,24,20,8,36,53,20
"189",25,16,18,17,10,25,49,23,18,15,43,10,14,10,22,9,26,81,14,13,35,43,18,17,31,34,35,48,7,7,21,34,15,31,21,26,41,23,14,3,25,16,18,28,17,23,36,24,66,16,8,25,18,52,53,62,99,6,48,23,14,51,16,31,23,11,22,32,39,17,49,85,34,22,16,18,34,16,48,32,11,49,20,13,64,27,17,28,25,23,26,24,28,34,72,15,32,42,32,12,57,40,37,53,23,39,47,30,46,19,25,42,15,16,24,11,20,65,22,31,10,65,19,5,75,12,36,37,15,27,23,44,77,32,11,48,60,25,7,32,55,16,13,4,81,12,40,34,6,24,27,15,16,41,19,43,11,11,14,33,41,19,24,38,12,48,48,61,13,30
"190",34,18,5,41,20,29,16,34,70,9,14,14,29,18,20,9,79,16,61,46,37,36,24,27,22,27,20,44,27,75,71,14,26,6,16,48,17,25,25,23,17,9,26,18,22,52,9,17,42,43,31,63,15,31,41,10,7,31,24,46,28,19,30,48,18,61,21,28,18,6,18,29,40,19,69,24,25,11,22,29,61,30,16,49,30,66,8,8,36,55,52,18,50,19,20,39,50,32,14,33,20,27,11,26,14,19,14,41,34,10,7,44,57,43,52,17,49,26,17,31,10,24,13,39,40,75,8,20,17,55,30,4,24,23,40,19,35,23,46,53,26,4,13,22,45,24,10,26,17,32,46,46,46,23,20,32,22,16,29,42,61,18,28,31,56,12,15,10,37,39
"191",45,10,20,14,26,23,34,56,22,24,20,43,55,32,45,48,26,8,67,33,70,22,22,55,54,71,24,25,11,16,17,38,28,22,18,10,23,25,24,47,19,12,18,17,68,30,14,27,43,30,23,39,10,1,26,16,16,31,25,33,23,34,49,17,38,14,54,35,25,5,35,32,17,73,8,60,11,32,28,26,28,20,18,31,46,11,35,17,39,19,49,13,7,16,53,34,27,5,39,28,104,7,62,17,40,7,6,21,33,20,32,61,48,27,42,24,16,13,34,45,22,18,15,27,68,3,24,22,22,25,15,5,8,12,59,20,60,19,13,35,16,47,38,8,36,1,20,32,98,30,41,16,35,24,29,28,25,55,19,47,5,42,26,36,26,30,5,67,18,27
"192",56,20,23,50,75,11,10,30,26,42,20,35,34,31,10,20,22,25,16,26,70,29,16,9,15,10,26,12,5,86,69,13,27,45,18,15,12,5,46,23,16,15,83,27,107,12,13,43,17,22,43,65,18,4,14,35,36,11,38,38,39,22,5,29,11,26,13,31,37,40,43,1,8,11,33,53,22,23,23,46,68,10,51,34,5,28,18,20,7,30,31,66,16,8,12,18,14,32,37,30,32,39,24,30,9,41,10,22,49,59,12,65,32,43,5,20,32,24,63,61,66,25,29,57,15,43,23,28,60,22,31,27,13,21,45,42,29,69,63,61,15,11,10,26,81,26,34,42,6,8,36,18,8,16,36,17,16,41,28,19,26,6,14,20,33,25,63,17,16,4
"193",22,35,30,9,27,39,17,40,22,19,26,27,40,47,31,45,17,22,35,2,21,54,4,35,21,69,18,48,75,27,31,40,13,28,49,12,14,19,53,39,16,22,20,11,35,17,14,26,20,31,9,38,53,20,13,26,5,17,14,49,33,9,27,39,20,41,16,19,38,15,10,21,47,17,17,10,15,92,46,36,8,27,47,83,13,14,38,24,33,14,39,54,34,18,25,12,28,41,46,39,12,7,71,30,32,25,33,6,33,31,26,15,8,5,35,28,40,12,39,115,51,40,35,30,26,44,13,41,26,19,26,43,14,25,50,25,8,59,40,15,26,62,36,46,16,25,45,40,84,20,15,37,24,38,23,9,21,11,46,16,11,27,11,34,54,48,8,18,30,3
"194",6,48,33,69,49,16,9,9,37,47,32,53,25,46,49,48,68,22,49,15,29,19,81,9,29,25,22,40,39,25,20,17,4,80,20,16,50,37,33,49,22,6,47,14,20,15,14,19,27,5,11,25,17,26,12,39,43,53,14,18,76,22,117,28,18,26,35,52,16,35,15,41,25,37,20,38,28,41,20,14,48,30,37,20,42,3,13,26,40,5,12,25,14,30,23,13,49,27,61,25,27,13,46,9,33,40,7,10,22,38,32,5,20,24,45,63,11,28,24,7,7,28,32,6,47,14,25,52,14,63,45,33,29,38,39,19,29,49,20,37,19,19,31,27,33,25,34,31,6,13,49,14,6,17,30,82,22,28,6,52,31,43,16,29,11,36,28,30,22,12
"195",15,53,7,27,16,40,39,24,10,22,21,32,22,5,47,13,5,59,9,9,13,16,10,40,27,9,6,26,23,56,16,17,43,32,33,16,34,27,14,50,14,23,50,58,19,17,12,16,10,65,19,14,11,25,39,27,14,26,26,18,19,13,24,43,40,21,16,35,43,15,73,22,40,19,28,41,29,40,10,34,10,50,35,32,8,18,28,103,60,15,55,17,41,48,101,70,35,24,33,30,11,30,59,37,16,22,19,11,29,36,4,52,12,41,7,21,59,31,23,5,3,29,20,1,35,41,47,17,17,27,60,27,21,45,69,22,14,29,21,72,22,39,56,29,19,9,21,29,22,50,25,73,29,82,21,10,14,63,41,25,27,63,14,12,44,11,22,38,8,36
"196",12,36,8,50,33,9,39,28,34,15,21,68,15,14,28,17,17,59,25,79,0,41,36,12,79,17,18,63,37,27,17,44,14,42,54,27,22,22,11,40,7,29,16,30,30,20,36,39,76,22,26,6,15,16,19,50,47,25,16,16,8,11,26,24,17,5,27,26,11,16,98,30,3,38,27,12,19,26,44,12,32,49,11,43,64,23,15,33,37,47,44,24,24,13,31,62,50,40,26,37,53,42,43,68,52,19,11,73,7,22,26,6,13,20,27,8,28,7,21,38,33,15,22,14,29,48,76,85,23,22,37,38,10,39,16,16,10,31,16,25,22,22,6,18,33,17,14,78,22,45,57,32,22,32,53,19,9,12,27,40,44,12,5,47,29,15,37,32,41,13
"197",52,66,65,8,38,22,33,29,56,12,11,11,43,61,14,33,30,38,17,17,52,23,9,24,6,28,31,28,47,40,13,35,18,48,21,25,34,39,16,9,39,26,44,27,35,42,9,15,26,53,20,26,32,32,25,27,18,8,28,26,77,31,3,15,60,36,27,29,15,9,51,17,38,57,9,25,63,27,77,11,13,42,14,28,51,8,23,37,26,20,36,35,10,66,56,25,38,25,31,27,12,25,32,19,54,15,35,32,18,22,17,22,20,33,18,39,13,29,36,80,18,35,38,45,24,38,30,11,13,30,22,22,39,53,7,22,17,8,11,70,14,8,5,32,10,11,7,18,56,19,19,46,39,47,48,20,7,23,44,36,43,25,39,25,25,29,84,16,6,27
"198",44,39,10,49,26,22,22,51,23,40,5,27,46,20,11,45,12,49,27,31,37,26,19,11,25,38,23,6,17,34,6,13,18,23,16,9,31,6,19,6,21,37,33,66,10,31,64,17,21,23,72,24,28,29,18,16,13,36,20,28,21,8,22,24,21,12,29,41,30,49,21,49,31,24,36,85,9,21,21,85,53,6,25,73,23,25,40,30,20,40,29,56,46,9,29,56,50,18,34,20,23,21,43,10,42,9,16,31,16,73,26,15,37,7,27,33,28,44,21,41,16,26,32,21,35,19,31,45,17,23,41,36,24,55,30,16,12,18,23,19,3,38,34,43,16,42,8,27,62,58,37,22,42,49,34,14,68,59,44,13,55,31,25,31,44,5,19,44,4,17
