"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20"
"323",165,141,174,82,322,614,1015,349,160,212,224,84,340,236,31,70,53,89,150,489
"324",332,83,115,148,237,401,545,153,134,121,293,61,422,365,264,156,162,347,217,444
"325",214,146,54,180,307,744,421,94,234,138,203,134,184,315,142,315,75,258,163,679
"326",294,91,101,231,360,470,541,65,121,80,187,146,391,245,505,97,85,205,196,589
"327",200,197,117,257,142,347,771,171,184,197,157,390,254,413,32,117,187,257,283,327
"328",111,243,101,198,246,430,526,560,213,165,405,89,315,322,80,158,137,212,64,425
"329",102,293,196,122,140,635,667,201,298,224,156,314,202,228,95,59,119,60,239,650
"330",199,143,146,233,324,489,487,183,79,314,220,86,458,635,84,125,196,242,153,204
"331",297,91,166,26,492,447,383,164,48,162,159,340,297,406,188,191,521,50,145,427
"332",82,94,92,153,292,517,420,202,139,246,138,573,337,706,104,76,148,94,403,184
"333",177,106,113,265,566,522,514,192,57,183,229,138,104,236,79,224,110,288,318,579
"334",97,254,240,233,273,716,579,216,83,359,30,199,216,281,141,79,319,137,131,417
"335",93,106,268,73,352,665,261,144,407,154,317,89,292,272,136,82,188,110,238,753
"336",59,185,169,180,161,456,352,227,258,45,103,332,137,429,158,78,258,239,423,751
"337",81,202,399,142,579,586,260,155,213,228,138,161,240,202,210,221,198,218,160,407
"338",72,208,237,167,318,460,607,378,140,97,248,188,359,213,136,55,149,234,270,464
"339",126,339,162,154,283,377,335,132,145,250,240,94,373,411,182,261,232,93,480,331
"340",123,71,19,69,230,750,153,239,144,299,125,97,627,400,160,109,322,152,492,419
"341",261,169,123,191,396,264,288,164,361,101,241,173,256,242,223,374,170,200,200,603
"342",165,209,85,285,191,419,617,321,180,210,326,257,202,383,126,182,216,59,180,387
"343",126,155,102,169,298,554,276,271,299,304,211,84,299,457,309,94,322,247,178,245
"344",172,142,195,225,184,477,622,141,237,237,143,339,236,196,128,301,173,190,279,383
"345",219,79,171,332,242,679,564,82,278,207,427,116,386,129,153,154,49,124,358,251
"346",159,164,237,129,174,576,542,235,150,223,155,165,338,143,173,108,359,146,428,396
"347",147,62,173,124,140,435,297,104,460,117,291,272,536,314,144,289,140,518,174,263
"348",219,135,232,52,247,653,389,228,250,243,330,118,355,175,120,87,202,257,375,333
"349",217,171,73,124,273,453,355,192,145,229,243,197,312,390,154,224,311,357,182,398
"350",61,118,125,297,334,625,490,305,258,59,326,140,315,315,199,86,322,81,177,367
"351",229,84,84,306,322,646,654,193,123,179,79,279,325,111,211,165,202,144,394,270
"352",164,213,351,333,170,237,438,528,34,408,170,108,171,297,121,213,108,316,144,476
"353",191,114,151,120,268,407,510,201,115,103,383,433,119,338,124,318,330,206,189,380
"354",232,78,423,149,285,474,502,229,156,292,277,113,225,157,302,226,346,49,110,375
"355",178,293,43,83,254,455,343,201,219,30,229,160,411,214,224,368,204,309,310,472
"356",237,117,256,364,414,411,401,162,130,332,122,117,267,194,277,91,199,343,187,379
"357",231,194,100,77,240,656,385,238,140,182,269,245,201,165,257,145,46,324,279,626
"358",139,105,170,82,647,485,324,144,166,192,314,251,284,375,300,211,67,89,243,412
"359",206,236,165,200,284,488,302,91,70,73,138,511,286,391,194,209,49,187,654,266
"360",139,143,310,73,77,975,356,88,392,349,369,146,320,155,152,149,141,145,241,280
"361",238,21,250,142,51,519,529,205,254,301,406,178,168,282,203,98,222,289,273,371
"362",93,252,233,237,406,472,398,80,148,148,342,273,327,351,115,105,278,95,148,499
"363",100,90,54,270,366,615,435,348,374,183,72,96,60,212,229,144,332,290,376,354
"364",206,159,124,254,207,221,662,215,140,258,207,136,170,429,203,319,228,141,342,379
"365",162,144,240,220,439,658,500,230,208,140,24,151,547,188,250,124,181,49,192,353
"366",111,54,335,124,361,499,481,122,219,362,286,285,151,445,75,176,233,126,112,443
"367",115,303,243,87,344,424,138,187,104,114,142,121,485,417,92,194,140,255,287,808
"368",253,75,116,115,382,509,449,179,219,124,352,193,538,180,216,129,74,52,435,410
"369",272,234,185,142,183,236,573,135,452,161,180,80,195,357,528,46,93,353,162,433
"370",202,427,234,131,562,424,399,249,180,217,212,233,158,324,33,57,130,219,191,418
"371",220,149,550,114,261,419,521,130,287,105,228,238,62,130,349,176,260,234,176,391
"372",241,103,141,59,322,769,324,155,65,403,312,289,279,167,291,43,100,232,387,318
"373",115,134,272,135,658,496,444,91,211,504,42,248,271,202,77,54,229,278,230,309
"374",77,185,392,123,227,856,342,77,202,345,236,175,279,77,245,154,339,156,268,245
"375",194,260,213,95,360,427,304,216,269,528,232,71,452,260,107,236,104,92,209,371
"376",130,108,214,173,145,500,472,397,158,175,215,294,156,295,179,205,340,120,477,247
"377",400,203,128,240,365,544,301,173,153,111,118,127,348,164,125,143,287,388,255,427
"378",126,111,86,400,225,450,392,281,167,189,263,119,183,207,283,84,464,330,268,372
"379",231,100,204,251,670,393,372,127,119,334,340,43,76,189,78,204,354,152,207,556
"380",216,51,404,111,638,629,373,147,121,192,123,178,151,469,178,137,204,73,216,389
"381",92,329,377,79,498,234,364,227,277,349,229,349,356,170,216,152,209,16,54,423
"382",244,78,135,160,234,375,1006,107,108,68,210,299,393,355,64,169,132,34,281,548
"383",241,195,165,71,809,478,496,343,127,96,135,113,222,340,219,207,192,40,257,254
"384",92,188,272,234,153,561,473,98,94,238,407,183,473,193,79,185,214,165,201,497
"385",242,112,76,116,324,693,389,67,232,83,415,410,277,346,259,142,272,106,130,309
"386",103,271,161,218,482,308,488,72,317,115,89,253,292,565,202,193,371,44,168,288
"387",221,66,273,141,243,188,650,262,229,183,83,426,552,165,218,237,87,154,316,306
"388",99,60,99,97,265,453,352,192,127,152,236,296,278,715,280,38,196,226,441,398
"389",82,241,227,237,255,308,346,409,237,107,222,198,200,394,127,140,258,36,347,629
"390",63,230,137,29,223,544,454,506,172,261,363,343,232,499,264,35,82,89,160,314
"391",108,259,223,63,187,593,737,30,72,286,250,141,174,191,120,199,526,208,245,388
"392",169,126,206,226,446,432,647,35,97,68,58,328,153,327,437,132,179,102,487,345
"393",250,166,177,165,413,506,340,99,162,145,484,138,277,427,153,85,192,229,252,340
"394",78,54,585,195,240,840,290,470,142,305,255,189,88,200,208,109,191,89,218,254
"395",236,172,509,84,292,445,238,23,164,252,222,237,523,407,222,145,62,114,253,400
"396",153,133,126,346,114,547,171,294,204,273,412,196,229,259,253,278,276,70,365,301
"397",197,193,136,312,167,616,253,267,272,158,275,177,436,233,127,158,176,270,227,350
"398",344,72,345,67,154,590,368,275,104,149,117,363,247,221,208,48,288,155,480,405
"399",136,293,141,279,251,678,620,325,140,197,115,106,249,401,206,89,108,300,136,230
"400",173,157,327,174,653,528,235,152,251,238,121,45,313,496,154,150,177,185,189,282
"401",407,86,175,137,217,802,726,47,88,125,153,165,338,477,43,87,129,102,175,521
"402",31,84,189,238,175,327,451,230,427,84,257,152,177,566,136,227,300,368,81,500
"403",317,92,187,154,145,386,277,150,60,528,271,196,328,308,168,137,238,568,178,312
"404",302,96,184,160,226,691,472,391,154,123,172,320,114,495,160,142,157,95,226,320
"405",264,321,391,43,294,446,416,120,235,392,200,222,264,299,281,92,108,139,210,263
"406",128,123,190,193,416,873,258,533,355,116,166,35,123,295,133,100,160,324,223,256
"407",166,234,35,327,253,413,622,197,81,170,312,173,339,436,214,190,165,129,215,329
"408",286,20,529,74,299,367,640,135,100,233,56,254,563,364,98,114,108,157,238,365
"409",511,263,68,427,322,364,259,165,87,218,59,193,453,312,96,314,107,113,155,514
"410",297,316,355,60,185,596,322,264,217,216,267,243,272,225,148,79,372,121,222,223
"411",122,44,115,193,376,558,658,199,167,106,108,217,372,376,270,470,180,49,155,265
"412",64,120,178,310,66,399,475,180,237,205,81,68,488,791,311,22,245,232,224,304
"413",205,60,139,321,203,357,391,105,260,267,228,200,206,204,162,390,159,408,341,394
"414",60,254,155,236,248,539,460,266,300,216,547,42,121,212,39,403,156,90,253,403
"415",164,132,139,244,545,349,881,175,223,191,95,124,381,202,222,208,190,125,216,194
"416",141,189,286,114,370,512,336,659,107,153,55,484,204,493,126,54,74,110,164,369
"417",118,199,140,152,328,758,370,64,348,299,103,157,248,622,129,102,71,125,410,257
"418",219,138,72,116,372,532,462,264,216,246,196,263,452,396,68,195,213,34,173,373
"419",304,243,265,189,281,281,433,255,339,178,202,415,139,367,199,197,182,135,246,150
"420",219,58,222,147,284,542,330,215,328,207,202,65,363,236,203,168,104,219,525,363
"421",108,317,243,191,266,423,379,160,212,99,435,310,349,129,103,374,220,65,383,234
"422",111,184,261,78,398,426,524,83,127,89,186,147,256,124,219,249,154,128,623,633
"423",81,52,197,324,565,435,356,173,194,266,174,168,94,187,319,305,145,217,159,589
"424",302,325,61,178,255,554,296,409,59,189,87,254,519,281,232,301,165,184,63,286
"425",293,145,253,78,223,593,398,85,53,168,206,197,361,324,255,292,154,312,227,383
"426",256,227,179,182,359,228,461,133,132,171,241,285,392,336,70,198,227,138,236,549
"427",151,403,275,252,115,357,602,194,206,192,255,219,261,262,241,72,186,208,277,272
"428",188,254,105,234,158,421,355,263,134,124,144,371,320,349,164,239,101,97,354,625
"429",312,64,5,121,427,709,399,353,244,309,143,217,311,573,136,48,188,79,102,260
"430",203,316,51,248,209,465,456,152,120,168,187,135,404,296,166,162,224,66,537,435
"431",128,347,148,52,373,406,387,129,123,122,185,162,264,255,468,210,258,214,217,552
"432",130,190,202,143,272,611,574,149,232,111,311,390,224,195,139,82,224,53,288,480
"433",184,153,107,192,409,611,348,213,188,174,122,414,494,144,109,121,185,105,333,394
"434",127,129,145,74,257,477,452,279,123,286,372,169,343,237,282,95,74,191,519,369
"435",190,65,179,334,173,450,430,461,136,390,246,248,360,256,190,84,27,253,267,261
"436",168,82,163,230,443,532,344,80,215,143,102,169,225,424,121,239,477,192,204,447
"437",359,98,112,258,258,359,384,209,122,57,64,125,586,394,55,143,477,146,404,390
"438",186,112,313,194,276,142,684,189,208,126,212,206,601,314,98,123,180,100,236,500
"439",209,100,47,150,322,574,450,72,272,266,150,228,246,146,137,408,17,325,446,435
"440",214,166,306,220,128,491,495,93,120,204,101,395,312,253,151,237,311,85,177,541
"441",399,200,136,149,320,673,319,100,146,132,218,194,348,429,113,134,61,139,377,413
"442",409,230,207,237,445,457,294,108,232,176,160,159,290,259,188,181,340,154,164,310
"443",178,25,113,106,292,674,472,193,405,275,241,263,215,263,169,181,169,292,240,234
"444",199,37,232,178,121,469,463,246,121,215,106,324,274,463,98,334,443,68,246,363
"445",96,220,92,73,319,689,220,196,251,308,179,116,288,248,463,50,227,283,235,447
"446",193,55,281,139,358,428,344,145,368,254,137,108,619,242,46,228,239,240,315,261
"447",228,164,158,245,312,567,312,314,283,154,363,219,137,526,130,132,139,82,275,260
"448",295,216,256,82,299,707,391,116,216,94,246,205,225,268,95,253,173,352,147,364
"449",317,88,208,217,247,381,322,296,176,185,134,217,552,213,149,166,360,126,319,327
"450",117,428,189,78,321,405,409,343,381,151,72,394,207,212,260,220,76,241,153,343
"451",374,133,95,183,260,605,356,201,525,378,208,108,232,185,1,191,220,198,171,376
"452",195,453,221,269,173,565,527,150,181,103,185,65,163,357,172,249,260,164,148,400
"453",196,99,183,300,132,390,280,257,105,109,257,260,152,507,273,200,423,142,429,306
"454",184,48,189,198,210,400,906,393,192,216,249,84,333,274,48,34,47,215,351,429
"455",107,110,105,263,376,802,570,105,130,126,144,269,478,358,101,162,151,142,161,340
"456",272,335,139,305,359,246,830,359,57,314,97,239,345,286,82,38,70,67,305,255
"457",262,138,209,224,97,292,592,132,66,265,293,250,873,272,261,204,70,62,92,346
"458",226,161,102,274,427,366,271,281,285,154,217,129,70,351,250,80,442,188,130,596
"459",207,256,183,388,324,537,387,80,141,273,258,248,181,298,163,213,112,104,114,533
"460",64,381,75,403,127,354,353,394,262,125,88,250,156,380,307,99,77,231,351,523
"461",220,149,191,109,339,515,396,69,387,178,283,182,161,596,155,28,295,126,317,304
"462",206,131,119,129,252,541,297,188,204,366,205,81,468,569,103,335,167,119,344,176
"463",162,206,320,101,582,389,249,417,113,114,123,334,199,264,279,257,243,30,136,482
"464",157,190,61,110,453,543,539,508,105,202,129,335,126,257,81,282,74,151,223,474
"465",113,333,172,177,523,421,548,172,125,170,113,266,597,229,79,201,311,140,105,205
"466",195,220,38,252,384,450,156,172,206,207,257,223,292,481,161,292,163,199,372,280
"467",240,115,172,100,267,215,502,137,101,348,175,61,183,337,192,273,424,215,303,640
"468",260,45,97,169,522,388,632,268,132,51,133,302,169,369,253,395,173,213,219,210
"469",169,201,130,111,497,308,588,122,310,325,389,119,322,469,90,219,106,67,284,174
"470",169,47,241,123,159,279,304,195,375,273,107,90,701,239,415,341,214,224,100,404
"471",216,169,294,70,343,425,254,327,206,348,261,99,179,515,169,146,235,80,110,554
"472",190,132,103,252,315,553,434,240,43,320,244,244,297,453,64,187,259,157,171,342
"473",211,112,175,238,266,793,275,56,277,151,98,93,231,259,170,280,66,124,401,724
"474",341,205,252,48,458,394,537,243,56,178,148,136,243,510,27,108,124,210,363,419
"475",367,199,390,204,219,243,276,106,98,163,168,289,197,271,200,470,204,326,161,449
"476",232,61,133,136,292,592,640,183,74,88,110,220,390,364,105,228,144,363,343,302
"477",87,301,117,65,167,317,414,245,321,450,437,57,470,200,221,196,84,86,505,260
"478",164,97,88,255,203,399,447,127,60,191,453,177,268,443,116,187,233,204,110,778
"479",27,73,108,49,396,634,469,131,268,293,239,32,238,503,266,103,203,380,210,378
"480",194,243,210,554,243,720,407,196,203,147,75,154,232,209,93,120,117,54,362,467
"481",87,83,70,249,223,580,445,292,486,111,61,38,268,458,383,232,93,95,197,549
"482",156,100,94,126,501,392,640,220,351,217,135,80,335,180,186,373,153,188,257,316
"483",207,223,310,112,428,371,359,290,217,224,191,81,529,143,76,192,179,118,415,335
"484",248,114,352,179,198,982,344,88,39,117,113,167,243,366,220,298,44,345,124,419
"485",202,304,214,153,337,351,475,213,83,115,202,140,211,299,220,212,293,132,297,547
"486",88,276,115,300,179,560,583,394,255,59,127,262,255,332,132,179,155,73,283,393
"487",335,39,196,142,276,434,540,57,263,107,287,185,272,206,404,140,272,274,255,316
"488",75,238,192,98,284,289,592,151,247,154,212,159,171,367,157,232,272,202,251,657
"489",59,102,91,104,152,525,478,84,300,373,112,513,422,302,85,272,293,70,325,338
"490",209,114,63,310,131,511,997,232,119,152,348,226,91,126,148,55,266,110,195,597
"491",127,213,252,233,149,345,229,196,163,194,234,213,675,298,71,88,288,321,231,480
"492",126,146,360,50,294,322,527,235,124,123,69,244,194,686,176,114,323,268,265,354
"493",196,167,230,149,165,516,488,311,184,290,61,183,297,214,225,342,130,382,116,354
"494",244,265,220,181,242,894,682,31,89,128,103,147,279,250,272,172,96,95,296,314
"495",283,52,188,277,132,798,364,182,261,247,87,122,348,585,89,50,159,105,393,278
"496",98,372,219,140,383,331,365,282,242,340,153,157,340,426,150,123,208,67,320,284
"497",354,120,179,214,232,798,168,438,81,441,135,221,158,315,185,182,77,80,208,414
"498",253,387,106,193,206,273,238,152,113,240,570,136,191,527,321,190,150,231,149,374
"499",232,184,64,116,251,844,506,156,422,384,279,86,273,294,78,49,50,139,337,256
"500",242,103,132,180,308,342,445,112,422,97,231,248,422,348,83,250,240,426,183,186
