"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170"
"143",40,28,2,56,31,32,50,49,9,53,42,62,8,12,69,52,54,37,30,120,65,33,63,10,17,29,23,53,15,30,75,16,10,11,9,20,32,26,58,26,35,20,70,29,37,28,19,35,24,16,11,66,37,27,42,18,82,25,61,38,14,53,13,33,2,46,15,17,18,21,42,49,8,26,23,26,25,35,20,45,14,16,7,19,72,28,45,28,34,32,10,17,14,26,21,23,6,1,92,17,47,8,1,32,29,14,12,26,39,19,23,14,32,17,26,13,87,28,16,27,48,4,34,24,9,38,29,36,61,11,4,23,11,27,14,27,13,4,18,25,40,18,14,50,28,15,7,8,24,17,60,56,47,11,33,22,13,48,25,33,34,20,9,31,51,3,9,48,16,10
"144",36,11,22,6,8,38,37,41,59,31,21,23,62,32,46,73,28,78,60,84,25,12,30,5,28,8,43,6,20,14,54,16,37,19,33,36,39,19,52,30,14,32,12,31,32,6,16,16,13,24,16,40,11,72,32,24,87,31,39,42,14,14,39,35,28,23,26,28,43,18,45,33,24,27,48,43,9,11,20,52,32,25,16,27,51,15,24,53,27,3,16,26,22,29,20,16,39,40,17,12,46,45,21,23,38,23,23,59,23,57,20,55,45,18,19,4,36,32,25,8,31,37,26,14,18,24,17,23,32,11,51,24,44,22,53,11,43,47,22,35,37,28,16,23,17,34,30,53,31,35,31,29,24,17,26,18,3,37,7,20,65,4,62,17,20,19,34,36,1,19
"145",45,10,19,53,8,24,37,60,37,38,34,17,12,22,18,45,29,38,49,41,15,32,34,30,22,16,19,30,13,16,25,11,15,2,29,28,29,7,43,26,10,32,23,21,23,22,47,49,22,20,12,46,30,38,56,31,124,9,27,24,56,57,9,30,22,34,25,30,40,23,95,15,14,26,19,21,43,32,18,15,28,27,16,23,86,23,37,32,49,32,36,34,9,14,40,8,43,53,62,4,39,12,21,18,29,25,27,29,15,25,14,23,24,9,14,17,63,26,15,19,30,24,21,5,17,48,46,19,61,16,6,30,20,50,6,19,4,40,44,14,15,44,8,51,38,40,2,22,23,32,39,22,18,40,73,26,17,36,32,55,34,44,39,14,46,41,45,54,21,21
"146",56,45,32,44,6,45,18,54,12,24,22,44,19,31,14,88,36,16,25,41,43,64,29,18,11,34,12,53,21,27,46,32,67,16,14,14,24,9,11,27,28,24,49,9,19,25,32,28,16,10,11,101,43,28,23,16,68,13,88,23,45,27,14,13,26,27,22,56,30,28,47,9,14,79,2,30,27,27,11,36,11,17,14,21,65,11,15,26,30,29,21,49,28,14,46,24,27,4,21,17,17,10,26,17,8,4,11,42,59,60,22,32,16,9,31,67,83,17,44,49,28,14,35,15,25,41,34,20,25,18,20,15,22,18,18,26,18,18,17,30,54,37,32,39,31,33,64,14,9,17,64,42,43,16,27,4,5,36,18,70,42,35,16,13,54,21,25,69,8,23
"147",21,36,57,56,46,20,5,87,10,27,9,14,48,77,34,58,42,10,15,65,1,13,18,37,61,18,18,22,21,33,26,16,48,21,66,4,24,24,31,29,38,22,13,25,57,8,6,6,32,16,32,33,44,87,57,23,62,8,42,8,20,30,31,5,21,12,28,27,32,19,32,16,19,28,20,1,26,51,49,36,16,7,27,18,25,19,29,48,57,31,11,39,33,20,29,8,48,23,78,21,27,38,17,19,19,18,17,28,31,21,18,27,2,53,31,66,91,16,23,6,59,41,19,13,30,16,11,19,30,11,29,12,13,39,33,26,48,11,15,8,38,35,57,56,19,19,45,18,49,43,15,44,53,25,21,12,20,16,25,40,47,26,61,23,34,11,13,67,14,26
"148",36,7,24,14,8,21,15,61,29,19,30,16,31,55,41,73,34,16,19,59,23,27,22,69,9,15,24,20,20,27,14,4,6,25,17,18,107,17,18,14,31,11,38,16,39,12,6,9,13,20,29,31,50,43,83,24,37,23,56,30,52,50,52,50,59,33,25,13,41,16,69,37,29,21,14,16,40,38,36,25,30,5,50,13,49,62,24,24,60,13,20,30,23,66,30,2,36,17,24,83,9,27,27,45,3,51,5,39,38,27,31,47,29,22,25,54,27,8,16,14,43,10,20,28,33,66,33,30,52,33,23,9,15,20,33,4,24,32,7,25,14,52,18,41,22,39,42,12,7,34,32,46,50,9,45,19,34,6,17,34,50,12,21,9,21,7,2,57,26,56
"149",27,48,13,18,33,49,55,103,10,31,47,33,14,94,14,97,96,24,19,24,10,9,33,42,16,16,24,28,39,24,31,19,77,42,37,26,52,12,15,8,32,35,27,23,11,80,17,16,20,31,20,31,66,23,56,35,88,23,27,18,29,41,29,41,26,23,24,41,16,1,51,9,19,41,16,16,4,14,47,13,9,55,73,31,58,27,19,46,25,29,10,30,6,22,40,10,20,6,29,25,29,9,25,49,45,12,5,30,20,78,40,33,16,29,9,1,61,81,9,18,14,52,56,35,26,35,33,10,11,10,30,39,31,19,18,14,23,40,27,26,54,20,15,12,25,28,24,25,6,20,65,11,16,65,6,7,24,22,19,14,33,12,19,13,22,37,12,13,40,14
"150",48,8,19,25,10,14,40,124,25,9,48,28,35,14,47,55,19,21,40,87,13,21,9,16,15,25,39,16,18,15,63,29,9,27,12,22,31,42,29,34,16,51,15,58,37,19,5,64,8,24,31,51,50,12,19,26,44,24,33,19,26,31,48,9,14,14,16,12,23,14,86,8,16,45,15,47,33,32,51,48,26,29,19,46,18,35,15,29,47,23,16,34,26,31,16,12,54,22,33,18,31,13,30,10,49,21,23,27,12,34,72,22,21,25,11,12,93,38,45,23,33,32,21,62,63,89,18,31,41,13,26,34,40,4,76,14,27,28,42,13,44,46,31,11,6,29,33,14,3,16,31,16,52,14,20,14,21,32,17,42,10,21,33,36,28,48,17,23,13,16
"151",44,8,12,37,21,9,11,55,8,33,8,19,39,19,42,85,35,1,16,57,28,9,41,7,30,4,34,19,6,21,12,26,54,18,65,16,44,23,34,13,19,37,60,18,27,31,21,22,58,20,22,84,18,37,78,15,42,21,39,39,30,69,57,25,5,14,41,19,25,59,44,26,15,26,19,48,56,12,19,18,7,25,38,37,46,14,69,8,9,65,13,12,18,24,43,34,34,34,43,14,19,61,36,16,37,11,36,25,41,20,48,18,13,56,53,12,58,24,12,36,88,33,9,36,19,65,33,42,40,18,14,23,15,39,14,13,50,8,37,31,9,21,39,28,1,33,20,23,11,15,14,40,69,45,13,9,19,28,42,36,6,25,9,27,17,14,11,65,47,20
"152",10,28,27,30,25,28,4,121,30,9,25,49,22,23,58,45,50,22,6,14,27,43,23,29,35,30,22,33,26,40,21,23,17,29,17,12,39,35,27,10,32,26,20,25,56,15,35,10,9,34,35,38,29,26,41,30,77,37,38,19,27,21,13,27,28,43,10,19,86,20,45,50,17,19,15,19,21,23,41,32,17,27,24,19,107,17,17,37,25,15,20,16,27,22,7,42,11,2,43,35,23,7,10,29,20,25,19,21,45,76,24,29,25,43,32,63,72,30,53,41,40,37,11,40,30,43,26,29,48,22,17,54,14,3,21,54,71,10,8,18,65,19,18,21,30,49,3,50,18,12,51,10,34,40,16,13,29,3,13,28,32,27,24,21,27,22,29,43,55,13
"153",18,10,16,10,19,37,21,31,23,15,40,83,41,39,5,75,15,9,10,77,24,24,48,17,16,7,34,5,15,4,38,24,16,27,43,24,24,51,4,41,26,26,32,35,80,35,27,20,7,20,10,39,35,54,23,32,31,34,24,31,17,24,33,16,21,42,39,24,23,22,24,22,20,41,9,7,41,19,61,21,12,18,22,36,39,38,58,18,18,26,24,22,14,19,43,9,30,29,37,31,52,29,30,44,17,19,12,69,13,13,30,12,38,19,30,20,58,18,29,60,7,28,53,27,20,69,44,38,45,18,76,19,29,23,19,18,16,50,31,32,61,45,20,21,20,33,36,18,17,20,80,9,89,56,51,22,21,24,6,32,13,22,45,22,44,10,34,38,24,23
"154",24,20,24,70,66,42,15,52,29,15,44,38,15,10,13,86,13,27,49,44,21,38,30,25,20,15,15,9,8,10,36,14,16,15,20,10,11,12,17,17,8,31,12,7,4,13,8,24,19,15,27,25,47,33,48,23,49,3,44,12,68,79,20,21,20,9,12,9,41,34,23,35,20,42,22,15,10,5,41,20,21,16,31,35,83,34,31,38,28,28,32,44,7,8,48,43,21,32,44,47,15,8,19,51,26,57,25,25,10,31,28,13,8,22,30,5,61,33,64,23,37,19,22,36,18,50,28,15,52,72,31,20,25,33,25,17,61,7,3,48,74,19,31,20,9,102,60,29,20,14,48,20,88,17,38,15,59,29,10,52,22,22,16,78,46,30,26,42,32,35
"155",56,4,11,44,39,36,12,74,77,36,34,66,18,34,8,61,38,13,20,86,66,42,21,30,26,15,15,14,19,18,17,32,7,9,16,35,20,23,15,34,71,22,14,18,29,4,21,9,32,2,28,33,17,32,64,18,185,51,7,49,30,16,58,37,30,10,8,3,43,3,40,6,16,48,22,22,43,8,15,17,37,30,54,31,34,21,10,25,58,21,19,33,72,15,39,15,28,19,43,26,24,49,5,12,17,13,15,31,10,28,65,4,34,17,19,31,65,26,4,46,36,14,16,78,22,33,21,22,44,18,7,13,35,16,74,24,22,21,28,10,32,32,11,65,16,16,11,40,19,25,29,18,45,59,46,6,47,30,6,27,29,32,13,26,41,13,16,41,16,72
"156",11,17,28,34,44,35,13,98,16,48,14,36,27,20,48,92,15,15,48,77,16,27,8,9,27,7,23,2,20,11,46,37,40,16,20,64,28,15,30,3,30,20,14,13,18,7,7,33,6,32,36,59,28,13,33,49,105,22,37,10,19,62,36,27,22,40,29,28,27,36,26,52,16,37,8,21,15,17,33,14,6,12,44,28,45,18,9,29,15,25,10,15,48,32,45,13,16,3,51,29,80,7,17,47,22,47,5,12,9,13,29,27,34,14,16,13,71,57,16,54,22,51,13,22,51,41,17,34,45,21,9,32,30,66,31,8,90,43,20,33,46,28,22,17,16,34,0,40,18,34,28,35,72,17,35,18,14,20,31,30,32,17,19,39,42,25,13,80,30,64
"157",9,17,22,22,27,36,8,52,37,36,10,39,50,15,24,57,36,31,21,38,30,11,29,14,8,49,55,56,36,14,37,29,28,21,20,36,25,32,5,18,26,31,25,7,8,24,21,53,38,17,20,22,36,56,26,11,92,4,44,29,19,53,25,46,25,45,43,22,27,23,42,33,46,14,10,16,47,33,24,11,16,29,42,15,54,43,34,32,10,3,23,19,23,41,28,7,35,10,45,21,10,32,17,37,14,59,19,41,34,57,18,21,19,37,44,20,47,6,10,22,21,21,31,27,32,57,32,33,84,21,74,16,32,6,17,10,30,45,7,15,40,35,9,34,15,56,8,43,13,10,86,34,86,55,35,45,22,24,25,50,13,22,19,23,32,38,8,39,13,29
"158",62,3,40,15,22,42,22,72,23,45,15,4,19,67,15,30,30,61,49,64,44,27,29,24,20,19,31,9,22,10,44,19,28,17,16,41,13,22,30,28,64,33,19,33,25,41,28,51,5,21,18,44,47,47,53,14,65,69,53,33,31,52,4,18,15,24,3,36,38,21,34,34,12,43,61,23,37,50,13,39,42,6,15,12,63,35,39,29,50,15,46,28,8,37,24,33,6,25,36,44,19,34,28,45,13,22,27,50,28,23,50,18,23,11,48,20,41,7,24,25,47,25,19,47,30,38,54,37,34,20,17,13,51,7,8,26,44,17,26,12,9,24,10,10,11,49,23,19,48,23,40,17,44,22,36,17,10,9,24,26,31,8,20,15,45,35,24,56,23,7
"159",24,22,9,31,23,32,17,113,28,22,4,26,4,32,13,19,14,17,14,69,21,31,24,37,42,49,11,30,20,29,16,21,54,56,43,15,37,23,24,20,22,22,20,25,10,40,16,15,23,17,20,51,12,24,41,43,32,11,85,32,25,22,45,32,41,78,9,27,41,11,41,28,16,55,20,39,13,29,30,12,23,56,54,59,24,86,4,26,28,34,42,46,14,44,15,25,24,14,29,19,26,10,13,55,37,29,4,62,12,16,18,10,31,27,6,24,71,38,22,29,78,11,38,13,67,26,25,31,67,17,12,50,40,22,48,12,27,19,18,30,52,24,41,43,11,5,4,45,58,23,42,16,65,18,25,27,10,14,18,54,26,32,27,14,20,14,5,47,28,24
"160",46,33,36,21,2,20,20,93,27,7,10,23,28,44,34,70,38,26,15,33,38,6,16,11,14,23,39,5,12,12,31,22,50,33,18,21,10,12,33,6,63,28,17,29,20,41,13,9,39,51,11,47,44,39,15,14,84,13,25,28,45,26,4,30,38,28,20,12,41,15,47,95,23,32,5,18,35,35,42,52,15,29,88,45,51,33,37,17,22,35,26,26,9,31,52,56,20,2,10,29,18,21,7,27,8,24,34,49,20,43,50,15,29,24,8,13,87,22,3,73,32,17,36,59,54,64,25,38,49,47,49,8,45,10,33,12,21,33,31,17,38,29,12,22,26,81,11,25,27,56,57,18,53,10,24,22,11,13,43,37,9,7,6,32,30,26,11,35,10,20
"161",53,37,24,28,44,19,13,142,30,30,19,25,31,15,34,27,14,30,8,58,17,22,4,10,3,56,35,4,39,20,42,26,18,22,21,15,28,38,33,40,77,31,9,15,59,24,25,43,15,11,35,54,53,36,27,37,116,28,16,23,29,26,51,31,20,31,18,27,24,40,26,18,17,6,20,43,12,38,35,20,6,26,45,39,42,43,32,26,26,97,28,6,24,23,66,11,8,8,14,27,14,41,50,27,4,6,8,34,40,19,20,6,19,43,26,6,50,20,60,14,12,26,28,13,71,47,29,23,57,6,26,32,11,27,45,26,49,17,19,16,78,8,17,53,14,20,26,72,40,47,17,40,53,37,28,9,34,8,23,43,23,10,18,23,14,48,7,29,3,34
"162",26,12,15,38,15,14,40,64,12,37,62,23,15,31,65,69,28,21,29,41,14,79,12,8,17,18,50,36,26,5,62,36,7,27,28,13,29,12,13,58,30,24,15,20,15,46,27,21,14,15,21,62,50,47,113,25,66,8,60,47,49,59,20,24,61,49,14,38,44,14,50,17,17,45,9,31,70,19,3,9,31,10,15,14,50,27,18,34,6,21,43,35,47,10,22,30,33,21,46,6,12,14,45,30,14,16,6,30,46,21,9,21,14,21,32,23,103,66,28,4,26,21,13,13,28,39,13,47,25,18,24,39,27,47,5,11,43,27,38,10,41,20,24,17,21,28,20,12,42,44,18,23,26,41,50,16,15,16,15,50,27,11,5,47,13,55,14,60,38,28
"163",25,8,19,10,29,47,33,38,15,57,69,24,31,28,15,38,28,6,20,35,57,52,38,28,20,19,15,10,15,13,32,28,11,66,35,22,24,52,21,19,29,36,33,20,19,29,9,21,15,11,25,30,17,41,32,30,68,34,24,10,21,21,49,22,47,5,48,40,29,13,25,35,11,33,17,19,39,22,13,29,18,25,19,14,50,24,16,89,31,29,25,16,7,32,45,15,29,24,17,11,5,19,5,57,25,36,18,15,23,37,29,12,31,27,6,18,45,15,53,70,19,13,13,44,15,78,68,41,96,5,21,38,51,56,21,56,24,13,16,42,41,14,29,33,24,56,14,52,33,65,42,23,60,54,42,23,38,35,28,75,17,3,14,55,13,14,9,37,13,9
"164",15,28,15,17,28,10,28,81,50,41,45,64,62,25,48,82,20,26,39,45,22,25,5,19,16,29,22,11,31,4,27,6,11,27,24,39,21,25,45,18,32,29,30,13,24,28,42,15,20,22,13,34,23,24,42,36,86,14,45,6,35,23,16,5,35,37,35,37,21,39,27,58,21,75,17,51,36,23,16,21,32,44,22,33,17,28,12,17,15,13,27,47,6,32,22,18,14,14,54,38,26,34,1,19,12,11,10,39,30,47,9,28,31,20,61,12,79,24,39,11,19,26,24,21,22,72,78,19,10,25,50,22,25,13,24,53,21,37,13,39,46,49,4,58,26,36,65,12,31,69,89,26,13,8,21,55,75,22,21,35,9,25,12,18,10,14,18,53,2,15
"165",55,36,23,15,40,55,18,74,4,10,19,18,46,19,59,59,26,26,13,27,40,6,4,16,67,31,17,11,31,36,56,33,23,13,18,39,39,18,28,18,16,15,33,56,34,33,44,8,44,53,15,23,22,34,35,28,88,13,33,43,64,23,29,39,42,49,35,17,45,12,19,15,1,29,4,24,11,19,9,41,43,44,28,25,43,40,20,26,11,21,16,45,28,17,37,23,37,20,17,20,35,9,26,38,12,7,25,36,16,25,22,65,12,40,27,30,29,19,19,41,28,26,3,46,53,56,34,28,38,16,42,13,34,8,42,27,12,28,34,9,50,46,22,5,36,42,21,33,20,27,28,45,14,49,18,22,17,19,5,58,71,38,30,42,15,40,31,35,43,24
"166",64,10,41,31,43,78,11,29,31,34,53,16,67,17,23,31,31,68,9,47,14,9,40,15,13,21,20,27,24,32,38,22,17,9,28,28,44,7,40,24,27,48,13,22,54,4,23,86,5,24,16,48,29,46,41,37,37,41,27,32,15,42,32,26,51,36,14,8,21,15,23,52,18,23,108,13,13,87,37,28,42,13,18,11,109,14,7,40,20,14,9,32,19,7,69,48,11,14,41,25,19,14,16,9,28,15,13,11,21,19,58,38,55,20,29,13,64,16,11,27,43,14,17,26,6,45,22,18,43,16,64,19,26,52,30,21,40,12,3,9,8,50,5,32,34,23,10,18,60,38,75,25,40,17,33,15,33,22,35,31,13,16,20,33,30,36,22,50,19,44
"167",39,15,46,30,28,19,9,34,22,15,12,28,25,93,27,66,31,23,9,46,26,41,29,12,19,22,18,18,18,14,32,12,12,23,13,20,25,20,43,11,37,41,76,45,20,23,44,28,42,19,37,21,24,23,24,34,90,9,55,42,3,63,22,31,29,33,43,14,7,63,15,4,15,37,50,53,22,27,42,9,32,27,30,53,41,43,29,54,23,58,5,16,11,37,32,8,54,59,24,39,25,17,25,31,7,20,13,31,30,27,43,16,29,44,44,13,178,33,13,18,38,10,18,14,22,54,53,8,41,7,41,4,32,14,6,26,32,7,31,24,23,42,57,11,11,32,14,19,40,30,29,17,28,43,19,27,17,5,44,23,26,37,46,18,13,36,11,49,49,9
"168",16,53,46,37,24,28,20,45,10,25,63,25,45,29,29,100,35,35,36,73,33,6,3,6,19,35,7,25,10,37,51,24,8,25,10,8,25,31,26,20,38,25,24,10,23,14,13,15,25,6,16,59,31,60,42,36,133,40,30,17,24,52,31,69,31,33,32,17,14,6,18,46,33,54,22,23,22,11,29,25,36,32,44,46,73,17,3,14,19,33,7,24,26,13,22,25,33,18,18,21,32,57,36,28,18,29,39,9,23,39,15,6,17,40,23,23,53,18,58,68,15,15,6,37,33,39,30,16,17,10,26,35,29,16,20,3,21,4,36,7,15,49,34,14,1,23,45,51,16,27,73,43,75,32,58,19,54,32,17,53,34,32,15,12,45,5,6,51,42,25
"169",86,25,16,27,40,45,19,64,40,42,13,62,29,38,58,66,12,13,27,37,17,9,27,42,15,13,18,19,7,32,50,17,42,76,23,41,34,27,23,44,44,25,16,30,15,10,54,14,33,38,29,34,21,44,56,9,37,22,29,25,8,30,27,33,30,22,17,31,20,18,27,14,8,63,9,30,7,28,33,19,23,0,25,35,40,30,11,38,43,31,32,16,23,40,22,34,33,20,47,21,35,5,43,34,21,35,32,30,22,26,62,20,19,32,55,62,98,30,34,22,10,41,5,36,19,14,36,25,39,17,22,38,14,20,17,25,30,71,6,56,31,31,12,16,25,19,12,38,18,38,33,17,56,24,80,40,6,14,17,25,21,16,16,52,19,8,14,62,8,16
"170",21,4,11,40,11,15,65,94,26,12,29,46,19,70,6,68,33,47,23,55,28,13,40,21,37,19,24,41,15,14,39,25,18,31,36,16,46,27,24,33,89,37,26,17,21,5,10,24,20,39,15,58,41,27,32,40,53,1,33,15,28,34,11,14,11,10,28,21,30,7,39,22,46,39,19,44,48,32,78,11,31,60,26,19,37,25,16,33,26,37,6,13,26,14,25,18,4,24,23,23,59,11,24,51,16,42,47,41,54,91,33,14,20,38,25,17,31,12,24,57,37,13,33,24,45,59,10,24,62,62,32,20,16,30,41,15,20,16,19,28,42,51,1,22,50,86,17,35,16,23,59,10,48,9,23,9,9,5,9,23,27,33,28,8,26,17,44,19,13,22
"171",26,29,7,36,29,45,18,41,12,14,7,31,20,40,52,105,78,18,14,46,28,1,24,14,8,44,37,19,24,19,65,44,18,14,40,11,22,5,24,19,17,28,33,26,28,14,19,18,14,12,41,41,22,22,33,7,66,17,14,71,28,66,10,21,37,3,45,12,9,53,27,7,15,37,68,31,19,7,34,13,35,23,38,21,50,17,21,31,17,13,5,15,19,21,61,15,36,35,55,22,69,10,14,78,22,19,33,25,7,23,42,22,10,61,17,34,57,17,25,37,53,43,65,24,14,90,20,28,27,38,26,31,21,4,23,31,15,13,10,30,34,36,32,31,22,41,19,36,24,33,18,65,77,44,54,14,10,10,23,73,15,46,52,3,49,38,20,19,41,10
"172",27,33,8,39,21,18,74,85,27,37,8,27,16,29,32,59,21,23,29,55,11,30,34,36,34,19,4,15,19,18,37,9,4,9,25,15,65,22,57,20,88,13,21,12,58,10,14,19,20,46,47,40,29,55,44,18,46,14,29,42,13,19,19,32,20,56,18,45,13,44,32,17,25,35,14,24,22,31,31,6,48,6,23,13,64,20,24,17,12,22,7,45,4,17,18,8,36,15,22,14,27,99,29,28,7,24,27,28,34,20,21,22,15,28,18,32,39,25,55,27,35,22,27,23,64,35,66,22,87,60,91,8,3,38,7,14,29,16,39,8,30,29,75,31,6,49,15,73,27,59,27,11,24,29,46,45,34,3,17,71,22,12,19,20,32,47,30,17,32,2
"173",20,13,31,38,5,17,62,93,16,9,40,25,26,21,37,65,34,28,12,16,68,9,7,24,13,36,21,5,18,3,36,43,22,16,41,9,39,38,35,28,27,45,26,36,36,13,16,4,35,25,12,56,37,24,30,20,65,25,69,38,37,92,13,15,38,46,16,33,18,19,8,71,17,27,7,18,7,27,45,7,8,32,34,44,86,28,32,18,10,16,31,33,17,23,44,29,45,5,41,7,20,23,14,70,7,14,63,30,23,30,36,36,11,67,32,18,43,41,18,39,37,31,34,48,39,26,38,47,42,6,19,25,2,11,13,4,19,21,20,30,19,26,14,33,37,38,16,58,31,12,23,5,63,47,33,39,33,47,26,44,34,2,21,30,13,34,14,82,39,38
"174",28,19,16,35,13,94,3,66,8,52,46,21,32,47,29,28,34,32,86,48,38,32,35,9,33,18,60,15,14,35,29,20,15,7,6,15,14,60,26,28,21,29,5,8,13,4,10,31,25,16,29,48,48,51,12,9,63,28,55,38,20,37,15,17,23,19,5,24,33,6,44,17,12,40,26,20,9,14,43,17,30,22,36,11,63,46,37,72,26,18,19,42,30,40,77,43,20,42,46,12,24,24,32,43,20,36,58,26,11,31,24,1,29,65,43,10,64,37,32,42,22,48,9,13,7,42,10,14,27,41,31,26,24,37,14,21,56,37,26,23,33,17,17,20,10,50,13,54,75,13,58,32,33,15,25,27,23,34,34,54,19,9,48,27,16,20,25,25,18,14
"175",63,30,7,35,28,9,17,65,33,30,13,29,48,59,37,27,37,51,19,46,51,31,43,39,16,41,42,28,41,14,34,7,39,29,6,26,65,21,37,20,23,41,32,26,31,18,22,28,55,18,42,25,26,42,38,41,33,26,32,21,11,70,45,36,28,62,23,38,31,12,23,13,16,18,31,32,12,37,19,12,4,29,19,30,53,25,7,35,26,22,7,9,35,57,36,76,20,40,16,34,43,9,22,37,20,21,1,29,9,39,40,27,15,41,33,69,60,44,3,47,19,39,32,5,19,54,17,53,33,29,15,19,14,17,32,12,50,28,11,9,27,4,32,26,18,52,34,21,38,11,36,23,17,25,46,54,22,10,9,70,9,24,7,2,64,23,9,19,53,17
"176",26,13,10,29,31,14,23,75,58,29,29,29,49,32,30,79,74,16,33,51,56,27,32,11,47,27,20,3,47,23,11,12,26,35,3,25,15,28,9,16,18,21,11,13,23,11,24,9,29,27,54,55,18,59,74,11,84,9,49,18,18,28,11,19,22,26,9,45,31,16,24,11,19,22,20,22,22,53,38,32,18,21,17,17,56,45,9,27,37,32,8,28,35,22,48,10,29,14,28,24,54,16,32,22,57,24,11,63,23,31,76,11,47,32,13,22,35,17,13,30,53,19,40,36,23,50,21,30,38,12,31,31,12,27,25,22,37,53,24,17,40,66,44,30,11,20,14,30,34,23,43,49,33,25,36,68,30,14,14,48,15,30,13,19,24,26,72,24,22,20
"177",32,38,26,19,20,55,15,75,37,28,15,32,14,41,34,22,9,29,26,84,15,26,44,18,24,18,43,41,42,48,29,28,29,18,10,24,55,31,25,15,53,14,22,12,33,12,34,14,6,29,13,77,20,22,23,14,95,51,23,14,17,57,5,47,25,23,37,18,26,20,28,50,12,61,20,35,9,26,19,20,3,41,21,25,51,20,14,25,33,25,25,26,46,1,37,26,17,30,50,40,19,18,27,16,6,37,16,68,13,23,18,17,36,45,61,36,120,18,51,38,33,5,82,20,10,75,7,16,42,31,55,36,36,27,15,3,18,17,23,6,13,28,10,29,18,46,43,17,46,31,66,23,37,25,33,25,29,8,8,35,3,21,51,5,42,29,28,41,11,33
"178",17,54,27,33,18,16,36,61,9,34,5,15,33,9,23,64,47,28,27,66,27,21,7,14,7,4,30,23,3,21,47,9,18,7,14,27,51,8,52,28,30,21,22,16,8,40,38,8,48,50,26,16,5,59,64,23,58,14,36,47,7,44,6,14,33,30,12,26,33,68,38,21,12,57,32,21,38,59,10,14,26,22,82,46,38,22,20,37,28,13,12,16,39,15,17,12,17,17,44,22,0,29,16,10,16,32,25,48,15,18,50,6,31,69,21,15,64,34,32,16,23,42,44,37,27,35,27,17,57,9,30,18,32,38,71,23,14,39,40,18,27,37,35,22,49,60,59,56,52,6,62,29,32,36,34,13,39,34,18,21,61,18,53,12,43,42,19,12,10,32
"179",25,20,29,4,42,41,22,85,27,8,31,15,37,29,46,68,29,31,17,45,9,30,23,48,38,4,18,22,34,14,71,18,17,34,14,23,13,28,55,30,23,23,22,25,31,47,17,18,17,30,34,44,24,48,57,13,106,30,29,16,19,51,13,24,17,7,23,15,49,40,26,33,33,56,4,20,12,31,20,15,14,39,35,37,38,38,23,18,8,21,13,5,11,10,26,45,14,16,42,48,55,22,14,44,23,30,60,23,56,21,28,7,38,26,16,22,87,43,38,40,38,28,25,25,9,39,25,12,24,46,34,17,49,8,39,23,36,14,18,44,32,55,17,6,20,45,15,35,40,28,53,33,35,35,27,20,22,34,7,87,6,43,64,14,19,21,31,8,40,5
"180",40,26,35,24,53,27,19,120,48,22,4,56,41,27,5,34,75,9,33,51,32,17,24,3,25,42,29,30,33,10,19,16,16,18,28,61,15,14,61,9,58,48,15,41,38,32,17,5,55,21,32,29,20,18,51,19,31,25,31,24,17,29,13,7,14,23,13,23,17,56,34,19,25,44,23,15,14,28,36,23,35,35,29,15,77,71,27,15,35,29,12,20,27,62,40,25,46,38,36,12,3,45,37,19,12,6,13,40,40,20,34,6,47,30,55,6,23,21,13,27,35,35,54,33,17,64,12,20,23,12,19,29,17,8,27,15,58,30,7,13,67,24,54,16,14,56,9,41,17,16,64,23,38,6,42,37,43,13,25,38,30,27,18,12,36,58,18,46,34,33
"181",39,19,16,17,15,21,17,64,29,27,1,23,45,42,17,78,40,34,32,81,22,12,15,37,13,16,5,27,12,46,25,18,61,28,52,8,44,25,50,30,51,16,33,18,19,110,16,31,16,26,44,30,27,47,43,13,82,21,45,29,52,25,48,14,20,24,43,7,16,14,27,53,24,32,13,40,15,13,25,11,26,6,20,40,79,55,31,39,12,38,41,11,21,15,41,23,28,5,40,20,15,30,19,23,19,9,10,30,37,51,57,13,55,57,43,11,67,30,9,22,54,8,32,18,36,13,10,28,20,36,23,12,33,17,10,8,26,18,28,7,22,42,19,15,29,65,38,60,53,52,14,28,44,43,20,11,28,21,21,45,27,8,67,11,53,14,13,23,22,21
