"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170"
"129",8,29,65,8,24,18,36,2,34,39,22,47,28,27,33,11,7,22,23,27,25,16,10,20,36,28,43,39,19,42,43,32,74,15,43,20,39,15,19,16,23,17,28,26,49,57,18,35,50,16,34,28,18,47,47,17,25,26,33,24,39,61,83,10,36,16,48,14,20,47,50,16,6,10,15,23,21,26,11,15,54,30,10,43,46,3,37,15,32,50,47,18,25,16,55,6,17,17,53,31,79,55,33,81,25,38,33,30,11,35,30,32,14,17,38,37,25,8,81,27,16,14,42,24,33,17,18,32,59,35,17,27,31,23,13,22,34,7,37,24,32,26,20,19,6,23,39,44,22,15,48,38,10,26,13,7,50,32,12,42,53,25,41,17,24,45,32,37,34,20
"130",70,46,30,39,35,55,32,13,37,13,27,56,22,17,46,42,49,22,6,43,6,45,52,16,16,31,41,41,46,17,18,25,40,27,34,21,38,33,32,29,60,23,29,13,43,35,20,22,14,36,17,21,10,52,28,28,41,50,16,11,8,17,38,7,10,22,16,6,43,24,34,25,45,33,12,17,17,50,34,20,10,32,16,25,30,25,22,36,23,14,30,17,30,40,59,19,8,21,20,38,40,37,29,42,16,56,37,24,38,7,69,14,28,27,14,18,22,19,78,14,17,28,38,23,58,44,22,26,20,16,26,38,35,24,31,36,46,20,20,52,75,63,19,33,37,7,40,25,30,11,45,38,4,19,12,17,34,18,29,20,17,50,12,40,30,61,39,30,19,7
"131",9,24,77,24,13,43,73,35,17,46,20,7,23,57,66,25,47,19,1,29,16,56,18,38,11,25,9,28,22,23,13,16,9,9,26,8,62,33,39,63,27,16,38,31,36,24,29,26,20,42,37,36,23,10,48,22,49,50,20,16,7,8,53,26,53,22,9,26,23,21,22,26,22,19,30,34,53,52,23,33,5,28,48,32,32,24,38,34,49,41,11,26,19,10,55,7,8,40,26,39,65,22,14,53,56,13,26,24,40,55,24,1,23,21,33,35,24,22,65,14,29,64,64,41,13,7,8,23,61,13,14,50,40,47,28,14,4,2,20,13,14,21,13,13,15,36,8,32,30,44,30,38,21,11,5,8,37,55,37,11,16,33,8,78,1,118,53,32,27,57
"132",31,45,24,20,20,10,74,39,35,46,7,34,53,18,24,48,20,34,8,14,16,27,19,7,29,35,25,17,38,40,22,13,29,21,17,10,31,15,13,27,32,33,28,19,20,27,49,26,19,34,54,9,12,31,22,65,42,26,59,26,21,10,56,13,55,41,33,43,21,38,4,1,9,27,13,30,21,15,38,17,31,52,29,17,26,18,26,16,28,47,26,15,32,12,55,17,10,11,17,14,46,53,35,110,22,20,68,13,41,10,18,39,32,4,43,19,7,25,77,36,29,17,27,56,17,37,21,29,62,6,22,52,19,46,61,18,38,31,4,73,34,37,30,11,30,17,43,21,21,44,55,46,14,16,60,28,24,21,26,10,23,28,16,15,24,58,78,49,26,19
"133",59,37,53,22,22,28,86,38,16,15,13,57,27,28,70,18,24,36,9,15,15,25,32,14,35,19,10,10,52,22,44,26,7,49,32,27,23,11,53,24,37,29,59,28,14,40,5,66,24,11,28,8,56,20,20,18,38,37,14,37,23,15,50,8,50,30,10,8,35,8,21,14,37,22,40,49,22,14,44,28,26,33,33,15,37,34,20,22,38,41,22,18,28,20,32,22,31,40,38,103,34,43,4,38,40,25,4,35,14,37,8,5,33,31,12,11,37,26,54,32,23,7,17,35,62,10,20,24,43,19,10,45,30,33,15,32,36,19,19,15,36,45,16,22,10,12,7,22,25,62,90,31,26,18,22,36,62,55,68,9,26,18,41,18,12,55,43,10,27,66
"134",9,33,47,35,29,25,69,11,29,23,39,28,2,51,45,45,20,15,9,24,26,29,33,22,13,15,46,27,16,80,4,25,41,16,21,13,57,22,52,31,23,26,11,17,70,25,30,27,44,18,16,30,19,26,44,30,31,35,24,18,4,35,76,15,54,8,28,3,37,20,9,4,34,24,7,12,21,33,17,37,16,12,14,20,27,33,24,49,37,18,24,19,35,46,51,38,15,35,16,32,22,55,52,64,26,13,23,20,38,37,12,10,18,10,17,57,28,32,45,46,24,28,22,22,62,11,16,44,31,37,30,16,24,31,14,34,22,29,58,42,64,50,46,16,19,18,23,13,39,52,23,33,22,7,22,34,54,26,24,17,51,34,41,17,20,92,78,19,22,22
"135",17,9,14,19,34,18,100,13,18,12,19,27,28,11,18,18,51,40,9,19,42,41,14,7,14,11,58,16,25,47,19,16,50,34,70,11,42,18,38,39,22,40,64,37,47,13,25,62,13,15,18,35,51,46,57,20,46,7,12,36,25,21,60,13,29,10,62,21,25,28,27,13,59,16,27,7,29,49,13,32,58,15,39,21,25,16,28,8,62,27,30,71,12,20,40,22,23,42,12,35,73,24,20,70,18,35,39,14,35,13,25,22,16,32,33,36,18,48,57,8,6,35,11,29,13,4,12,39,30,25,17,25,29,14,20,25,14,60,20,29,9,75,30,33,37,7,2,41,17,21,35,56,46,4,40,20,34,48,45,35,36,17,17,13,34,78,33,42,34,24
"136",19,39,19,52,43,19,32,5,27,25,11,71,49,11,19,8,15,5,3,29,22,11,21,34,39,26,68,15,37,35,29,21,44,35,9,16,43,10,40,50,11,18,29,19,66,29,35,33,2,18,21,25,37,15,55,30,44,14,37,7,20,25,56,10,50,24,20,54,16,20,14,23,38,38,17,56,38,14,11,38,21,24,15,32,23,50,16,39,52,21,10,3,5,23,30,41,30,7,13,32,38,22,11,72,65,5,20,34,56,15,42,16,13,9,15,26,29,7,68,63,69,34,18,35,51,35,36,49,47,23,51,19,40,10,24,16,21,9,35,37,35,45,31,24,40,44,22,28,32,27,43,38,30,63,20,15,19,17,51,11,33,56,2,27,53,75,34,28,22,30
"137",24,64,72,20,25,14,37,13,29,44,21,15,14,26,63,16,43,15,7,7,12,41,23,24,19,42,16,24,30,32,12,57,16,31,50,20,93,24,26,7,22,23,45,20,17,51,26,35,8,20,8,10,35,21,63,31,22,17,28,13,50,17,71,15,85,12,12,8,39,8,10,25,20,45,30,40,39,37,27,5,27,22,34,46,39,34,19,17,26,23,11,12,18,33,9,34,45,57,27,39,87,37,22,114,69,20,26,28,32,36,23,52,52,14,8,12,25,12,39,23,5,42,22,27,28,14,21,37,111,27,22,36,38,12,20,20,31,23,40,17,19,40,25,21,18,52,9,11,38,15,50,23,21,38,12,24,29,49,33,33,27,14,12,28,19,75,22,24,24,21
"138",21,43,50,66,31,30,38,30,29,19,22,48,30,48,31,5,11,10,3,32,25,5,32,48,15,29,15,22,29,23,10,32,56,23,57,13,21,5,22,35,44,28,29,27,23,27,21,25,6,35,38,19,29,13,28,26,29,44,14,23,10,24,55,21,66,16,31,10,20,18,50,21,39,26,9,24,41,63,22,78,36,40,9,16,38,12,39,6,48,21,7,21,21,21,87,27,17,34,40,18,55,33,50,86,74,9,10,47,26,9,24,16,32,34,19,65,22,19,79,41,18,22,36,48,50,48,27,17,62,37,4,31,15,30,34,18,23,18,21,33,6,23,32,42,20,23,27,29,18,11,35,25,2,61,25,6,68,37,25,4,2,13,25,8,19,90,58,24,30,26
"139",44,49,14,39,7,19,15,39,20,28,29,26,16,23,51,52,21,45,50,24,4,20,24,5,21,14,21,56,29,23,28,5,8,38,46,9,33,26,16,28,22,27,11,19,30,37,26,40,15,32,27,28,17,11,14,56,24,28,36,12,32,46,44,27,47,37,22,4,9,16,34,24,22,12,25,13,30,72,11,55,27,9,58,40,17,25,64,36,50,25,20,9,22,22,38,33,22,9,13,55,54,59,45,46,38,11,18,73,17,18,25,18,16,17,33,28,19,33,78,20,16,34,34,63,22,23,54,13,28,20,31,11,39,9,22,23,14,21,26,55,47,38,60,10,69,68,15,30,25,45,67,46,20,44,27,11,26,20,14,17,47,44,24,20,41,46,46,23,25,8
"140",25,26,36,11,30,10,55,14,23,60,18,54,20,26,34,49,10,21,21,19,19,16,36,38,42,28,21,24,88,14,24,12,56,20,25,50,14,14,54,12,43,19,21,22,23,37,38,13,22,51,13,33,10,55,4,30,44,43,7,26,9,16,75,12,50,39,27,10,8,13,38,6,40,41,21,10,48,67,22,39,17,32,71,51,27,37,9,13,24,40,47,22,38,48,27,5,12,27,16,34,26,46,20,76,30,30,32,43,29,17,21,29,9,26,2,15,18,28,60,12,21,12,30,14,55,11,10,39,72,36,24,32,33,5,28,17,6,24,26,23,50,34,29,29,29,23,16,30,47,63,54,21,16,13,13,29,26,44,48,21,22,27,12,18,42,102,49,54,24,17
"141",16,35,8,28,39,16,85,24,49,7,26,37,8,27,72,4,8,12,6,24,24,24,20,21,5,14,23,20,29,67,27,8,26,23,8,15,17,37,5,35,28,25,50,15,37,37,33,39,20,9,28,21,25,21,41,18,21,15,44,10,35,13,73,14,16,40,15,10,30,17,31,31,12,25,40,33,27,83,50,70,9,11,15,34,31,21,43,16,48,22,10,32,24,32,35,42,8,27,12,13,73,62,17,51,35,22,12,10,32,20,43,29,21,41,10,28,39,26,34,60,34,34,11,37,69,8,40,57,53,10,26,43,8,17,35,7,71,24,29,22,48,27,31,25,25,20,53,33,42,20,38,33,26,6,27,13,27,68,23,22,52,10,7,13,60,69,115,54,16,31
"142",22,27,19,36,38,26,41,55,31,55,72,13,8,9,14,40,18,19,24,26,13,11,22,35,32,17,43,56,43,14,14,15,34,25,22,10,27,19,26,108,16,12,19,24,43,35,36,23,30,47,22,33,13,21,23,32,36,42,46,14,26,39,66,5,79,8,26,35,18,19,31,17,33,13,38,17,27,15,4,19,34,28,25,109,21,9,23,16,40,16,11,35,62,29,60,18,25,51,34,36,45,19,36,36,57,21,42,15,29,35,26,29,54,14,7,47,25,26,52,32,24,36,45,37,22,20,6,33,42,10,2,24,25,38,9,6,7,27,18,25,29,36,16,19,9,16,23,4,16,30,27,25,7,16,50,13,27,25,74,48,39,34,39,43,26,76,47,27,50,43
"143",11,47,37,13,12,11,13,33,21,19,10,34,31,16,56,13,18,21,19,17,6,6,20,19,21,21,20,9,65,35,27,24,4,27,23,19,40,21,27,35,16,42,49,62,22,75,41,34,39,12,55,44,6,22,8,26,43,4,11,31,15,48,50,24,80,28,28,17,13,75,18,19,94,27,26,37,35,47,19,48,10,11,21,27,14,42,14,21,23,52,17,44,22,23,59,13,63,22,15,20,31,38,19,34,38,25,51,29,26,31,56,14,14,14,40,25,28,13,48,67,40,40,27,37,40,20,16,18,54,10,16,24,8,43,21,32,83,28,32,16,2,35,17,26,45,33,26,22,33,11,36,34,12,13,9,19,9,25,31,8,35,56,27,36,33,130,28,44,45,30
"144",33,57,44,29,30,27,68,10,48,14,30,27,57,29,56,20,11,23,6,47,32,29,16,14,28,15,20,58,37,45,34,53,11,15,14,18,40,20,27,50,22,57,27,20,20,21,24,21,27,13,34,16,20,38,10,16,27,29,52,46,19,60,34,28,58,53,13,11,42,15,27,18,48,25,21,54,28,65,42,57,23,39,26,54,16,20,45,4,22,36,7,7,15,24,90,49,17,22,22,27,32,17,29,53,22,40,10,37,19,20,38,18,33,68,11,49,35,16,23,20,7,18,40,62,49,24,45,17,25,24,9,37,19,13,37,27,30,10,7,45,33,47,13,29,12,7,14,3,15,6,59,36,19,33,22,18,81,41,33,9,28,20,13,21,36,77,14,13,33,15
"145",3,53,45,34,25,45,82,49,27,11,18,38,56,17,16,30,12,43,39,1,16,26,16,22,16,7,20,15,9,43,35,28,43,29,22,18,28,23,20,39,52,40,60,36,31,19,37,14,22,27,24,8,30,13,31,25,43,23,7,31,12,8,60,12,22,21,18,23,8,32,9,32,18,38,22,21,27,16,26,34,15,37,23,59,33,24,42,48,51,10,39,31,31,15,116,9,8,41,4,30,34,43,22,83,59,18,13,33,31,17,15,23,50,23,36,11,22,6,52,55,25,33,4,13,47,6,6,18,64,12,27,21,50,30,43,18,26,12,4,14,55,20,9,53,54,20,18,23,43,32,44,23,38,10,19,40,99,35,31,16,56,23,40,32,20,53,52,26,51,29
"146",19,18,44,19,30,21,69,66,19,18,10,48,33,5,45,14,5,15,8,14,65,15,39,16,24,22,15,34,18,23,69,15,17,20,23,6,35,31,27,28,92,13,25,25,18,25,42,26,4,26,34,24,14,47,49,13,56,22,25,9,26,8,49,13,85,6,16,5,17,23,13,3,16,43,14,18,28,64,17,40,28,12,27,42,50,11,4,15,7,47,28,7,31,16,107,17,5,16,32,15,42,24,30,51,58,37,42,33,37,37,14,21,5,28,70,18,52,10,52,15,36,35,19,22,48,34,12,96,36,29,12,34,9,39,50,37,48,27,47,27,35,24,27,26,49,18,41,18,24,79,38,29,23,9,26,13,39,102,32,36,18,24,9,13,18,49,35,55,28,18
"147",28,72,47,21,36,15,87,9,39,24,8,54,35,11,27,8,22,14,29,48,40,30,35,20,35,13,31,23,24,10,11,5,16,37,9,17,22,57,28,41,18,58,33,10,19,19,39,19,23,9,35,15,13,18,24,55,36,38,48,55,17,43,47,9,49,26,42,20,52,77,42,22,46,24,27,41,17,53,19,35,13,51,21,19,66,25,20,15,27,28,10,9,10,8,56,2,27,5,11,38,66,23,43,80,35,67,21,18,24,32,22,17,16,22,16,26,12,18,44,11,6,41,19,28,23,10,12,16,43,17,20,24,37,27,15,16,39,18,22,34,28,30,49,12,22,13,68,24,53,19,16,41,12,24,44,87,19,39,20,42,21,35,9,18,18,122,47,48,8,41
"148",7,34,18,23,13,13,49,28,14,18,20,22,17,27,31,28,20,18,53,19,41,44,25,37,46,31,15,45,20,6,37,19,19,14,36,35,14,22,33,29,10,17,18,38,49,36,41,23,31,15,29,27,51,10,16,30,32,28,57,10,27,27,52,26,35,30,1,25,13,28,8,5,31,18,22,14,14,36,52,24,24,15,27,8,67,18,36,33,33,42,36,8,3,59,66,55,38,3,27,23,103,34,39,39,70,8,27,60,18,16,14,53,22,13,57,33,37,19,79,24,16,22,13,27,21,49,28,22,21,6,10,31,68,26,10,24,24,18,16,53,21,35,26,29,14,26,27,45,18,18,44,18,18,4,29,6,63,16,20,31,52,45,14,29,33,112,90,61,34,35
"149",10,24,33,19,28,34,54,16,20,35,37,86,13,27,55,16,23,29,13,5,24,5,21,18,45,25,13,35,55,15,39,8,15,39,59,42,16,21,29,37,14,54,54,39,19,7,14,26,23,38,14,18,20,42,26,10,23,55,56,30,44,19,52,11,13,16,11,11,37,26,25,42,57,32,6,46,59,19,18,77,16,12,44,23,21,25,72,4,14,23,23,36,15,4,86,15,13,43,10,35,64,34,50,60,79,15,13,31,32,15,28,58,49,15,25,29,42,6,46,45,16,31,14,37,33,17,6,21,53,28,17,12,33,29,18,33,35,7,29,46,29,30,47,7,6,32,43,25,23,18,68,25,14,34,25,28,15,17,52,23,18,24,32,10,21,68,50,14,38,38
"150",19,54,67,22,37,28,18,5,21,12,9,45,27,19,42,49,23,44,46,15,52,12,43,22,42,30,83,22,63,5,18,27,23,16,26,29,36,13,75,21,18,21,68,13,35,37,32,15,3,4,24,30,19,21,43,32,15,8,30,19,30,16,30,33,33,6,60,21,21,27,8,47,61,36,44,33,13,44,27,25,17,18,27,52,41,10,49,21,14,72,25,15,33,71,58,39,53,27,8,19,41,52,18,55,47,3,6,28,11,9,23,16,29,17,16,12,18,22,49,19,14,17,20,46,16,18,25,37,60,29,29,27,4,24,28,19,27,20,3,32,26,56,33,23,33,44,17,36,20,57,56,33,7,20,31,9,50,32,31,25,33,14,27,32,22,86,21,29,50,30
"151",3,33,45,9,54,52,71,22,28,40,17,41,9,9,38,17,23,5,24,19,39,13,62,47,13,45,53,15,13,16,10,17,17,33,15,23,43,6,40,60,46,15,52,17,27,31,45,13,37,26,27,7,21,28,29,23,25,60,38,49,36,9,89,23,34,21,45,32,20,31,47,17,32,22,13,36,26,77,52,24,18,21,34,46,25,21,22,19,33,26,18,29,20,24,71,24,15,12,5,19,57,13,30,21,46,29,10,41,28,64,30,8,12,55,24,34,43,19,61,13,24,16,28,22,27,27,21,62,57,37,30,24,22,35,35,16,22,28,29,21,16,20,36,20,21,29,18,12,15,30,24,30,63,26,49,14,26,10,32,9,48,15,20,28,23,91,67,12,27,5
"152",25,33,32,27,19,13,45,4,14,51,13,32,27,13,54,18,40,14,7,26,20,22,6,27,22,26,13,25,26,13,68,1,24,54,17,18,32,4,30,43,18,50,31,65,42,38,23,20,19,46,21,46,13,18,68,50,26,6,7,15,28,11,71,21,21,19,7,18,27,30,55,31,8,23,23,14,56,18,33,74,29,20,44,31,62,20,36,15,60,11,41,22,39,27,33,30,12,18,39,32,84,31,12,38,88,24,26,25,44,27,21,9,4,32,40,8,25,4,44,28,13,26,3,41,53,8,21,47,25,25,19,20,17,15,22,34,33,50,21,21,88,66,35,30,12,26,21,15,31,26,56,39,21,25,25,39,9,38,39,52,9,17,4,33,48,114,43,32,30,20
"153",57,13,29,37,11,28,70,3,39,68,39,12,21,26,17,18,36,9,5,26,14,19,42,14,44,12,16,39,43,69,20,17,13,27,16,35,57,20,20,18,42,15,30,16,22,35,6,47,28,40,7,48,29,26,22,23,25,51,22,10,24,12,68,36,46,54,24,18,19,22,11,25,29,8,14,28,13,14,29,23,24,52,20,110,45,9,21,19,56,53,19,38,13,13,65,8,19,35,8,35,52,24,36,73,56,4,36,25,13,18,35,51,12,62,23,17,39,29,51,66,26,13,68,19,11,21,24,52,62,32,51,27,18,8,14,35,13,47,22,15,9,48,29,35,21,20,56,12,14,54,66,38,10,27,37,8,40,15,25,9,18,50,9,33,12,28,65,29,33,8
"154",15,61,56,45,18,33,27,49,51,31,38,22,31,15,41,7,22,16,2,24,20,39,23,45,37,23,14,50,58,26,1,39,39,32,28,25,51,22,40,28,24,19,35,26,7,7,29,9,28,13,19,31,37,23,31,29,11,13,13,7,14,7,74,18,45,13,19,10,21,15,12,30,22,55,27,8,34,38,58,44,6,10,6,91,21,11,54,19,21,39,33,56,17,22,70,27,20,38,12,35,40,15,41,46,42,32,29,18,33,18,44,19,20,22,18,31,38,16,91,44,47,38,25,26,47,30,47,13,41,9,2,20,34,37,14,8,12,27,16,90,12,24,13,21,18,64,23,12,21,45,39,22,18,98,23,41,12,38,11,13,28,17,17,16,6,48,77,29,65,62
"155",41,68,37,29,35,33,105,18,63,24,6,43,13,61,22,28,47,20,27,42,13,8,20,43,22,54,25,13,30,24,43,10,22,12,17,5,20,20,17,12,39,22,31,25,26,108,13,16,33,24,20,21,19,14,34,17,36,18,33,39,38,50,39,21,61,39,6,36,22,13,1,17,27,23,11,26,25,41,22,47,17,21,53,42,29,20,27,30,36,60,19,28,14,28,56,19,3,23,13,20,95,29,25,34,27,5,23,57,11,11,43,22,30,45,25,13,11,19,43,59,8,33,14,13,48,28,15,18,85,21,17,58,7,24,23,35,13,12,38,40,59,23,8,39,6,32,36,21,52,46,38,13,35,34,21,29,31,30,11,9,5,41,39,25,30,91,24,25,28,39
"156",22,22,21,8,8,33,55,29,19,12,7,49,31,23,56,10,17,19,29,10,45,27,31,37,6,9,27,8,20,32,17,16,28,9,14,27,30,12,48,35,43,32,35,18,35,58,28,24,33,6,32,37,15,30,41,20,27,37,24,11,13,83,43,45,40,48,5,31,29,39,71,31,24,6,26,11,7,47,26,51,43,21,37,35,57,8,33,58,31,13,27,31,14,16,36,29,21,44,6,29,42,19,37,72,74,23,17,13,35,19,20,18,57,26,40,9,19,14,28,77,12,50,23,74,9,61,14,33,41,16,36,12,23,32,32,32,10,26,20,16,19,41,47,17,22,12,63,19,40,22,42,18,43,23,31,33,51,61,26,10,7,46,35,8,32,45,55,49,26,17
"157",41,48,9,45,56,16,24,22,40,11,14,32,14,28,46,39,10,27,21,40,25,22,23,52,24,14,39,37,10,20,30,20,15,15,18,26,69,11,24,35,11,35,57,50,54,18,15,15,9,39,46,28,5,13,8,69,65,20,61,24,9,10,36,24,43,17,13,15,12,17,29,21,19,21,6,28,43,100,28,35,27,32,34,57,7,7,17,13,24,16,15,17,6,11,72,28,17,31,11,49,26,11,29,53,36,8,7,50,21,36,66,35,22,38,46,19,8,43,32,10,58,26,42,38,39,31,10,38,26,26,38,41,36,10,29,14,23,11,34,44,79,59,17,27,24,44,15,33,41,36,20,31,24,44,25,24,58,34,21,47,27,44,38,42,25,38,35,23,13,31
"158",50,22,19,20,66,33,26,26,21,2,13,31,37,18,17,23,28,19,11,26,57,7,50,11,21,5,26,26,35,21,74,28,16,27,9,18,41,37,30,46,20,28,24,30,14,11,38,24,36,47,34,73,10,2,22,11,27,15,15,16,31,38,82,18,49,23,59,21,32,34,37,3,23,14,41,30,44,33,78,34,10,32,8,54,39,26,2,46,58,61,16,34,15,28,75,39,32,39,20,37,26,53,52,49,9,23,13,17,15,51,40,42,15,38,25,19,21,11,17,24,32,37,45,17,32,54,10,34,40,27,20,55,22,19,23,18,4,5,42,23,22,28,42,32,10,22,46,32,50,19,83,30,15,19,25,42,19,30,29,40,44,37,23,29,29,21,26,6,24,22
"159",17,22,36,24,28,32,50,13,36,47,41,45,43,16,50,6,30,12,5,16,44,38,55,25,26,30,49,29,40,3,21,52,8,20,21,10,7,25,11,21,24,29,26,18,31,61,44,13,34,34,39,14,20,10,28,21,3,29,55,17,39,26,52,12,49,26,27,8,45,40,57,49,38,61,38,46,48,73,15,50,17,31,29,46,47,12,11,38,38,12,50,18,32,13,51,17,21,19,25,10,14,32,37,37,31,27,3,29,24,17,3,12,12,70,22,13,10,7,52,39,16,20,22,14,42,19,16,21,37,46,11,27,5,20,28,13,21,26,8,34,30,31,25,36,31,42,19,43,64,48,59,21,11,28,17,35,33,50,23,50,56,31,25,56,28,43,62,28,19,29
"160",18,58,12,10,35,15,32,30,54,27,18,40,19,22,21,16,6,8,28,15,24,13,15,21,10,20,27,23,24,16,26,13,14,25,41,19,35,24,38,50,30,11,46,33,27,11,15,49,11,36,18,18,10,14,34,9,33,25,12,37,62,19,20,27,26,36,27,16,39,12,60,17,14,10,46,22,29,22,42,85,24,34,6,21,33,23,56,8,33,41,19,53,18,10,27,10,20,70,9,16,97,52,24,45,40,42,11,21,25,30,30,18,25,4,58,34,27,33,90,17,20,24,12,33,26,33,18,26,46,19,52,18,23,42,21,19,41,29,40,21,31,16,57,41,35,7,44,23,47,23,28,58,13,15,55,15,57,65,70,20,41,56,19,29,11,86,43,40,58,8
"161",22,43,45,19,36,17,48,16,15,28,13,46,43,26,26,6,42,36,10,23,29,21,28,15,27,16,22,17,15,57,11,45,16,29,30,20,27,27,50,11,34,14,9,11,42,27,6,29,24,32,31,10,19,41,26,25,17,17,6,28,6,29,53,54,94,14,25,76,13,38,20,23,24,31,31,35,36,22,24,43,19,22,68,7,34,29,45,8,54,84,10,21,53,32,24,21,24,39,37,54,34,59,77,96,20,23,33,40,56,17,10,13,20,28,14,57,15,15,52,36,7,22,25,15,13,20,16,40,50,42,6,8,10,39,27,54,10,15,23,41,14,34,28,24,59,18,8,22,69,27,87,7,41,25,14,25,44,34,37,5,10,28,23,10,27,42,31,19,68,25
"162",60,6,12,15,45,18,62,8,31,21,38,51,25,33,17,50,19,22,10,20,20,4,27,16,21,83,25,21,27,29,19,21,15,15,38,31,35,4,14,45,43,16,35,17,37,45,30,24,3,19,55,13,29,15,32,17,4,8,3,23,23,12,89,11,75,13,30,32,25,21,50,18,24,46,32,47,60,43,61,60,37,12,29,29,28,10,13,30,23,24,34,13,19,32,44,19,28,39,37,9,35,37,57,77,39,21,9,26,52,36,27,6,14,17,28,17,52,32,73,24,19,54,24,32,22,29,11,18,39,15,18,17,44,61,28,32,61,9,15,50,22,34,30,43,26,49,29,9,19,21,85,24,11,8,18,14,18,23,9,38,26,33,26,13,19,140,68,21,15,10
"163",18,28,30,16,26,9,68,40,12,47,7,58,14,35,39,7,28,12,11,19,40,7,31,14,49,10,41,20,31,19,19,22,30,21,21,6,17,23,46,34,44,44,44,6,39,58,39,44,18,12,19,10,11,16,29,65,13,38,41,9,20,48,80,32,85,10,25,32,16,33,11,21,15,15,17,11,19,33,119,44,25,10,16,24,51,24,47,10,15,78,97,31,36,4,68,53,22,25,17,12,45,55,16,50,41,20,51,12,23,17,30,26,15,22,35,41,24,9,56,11,18,46,17,27,15,45,28,33,45,30,32,16,22,39,16,18,37,23,28,22,21,34,20,16,23,27,10,27,27,44,47,25,37,2,32,28,29,32,38,2,26,24,26,34,3,77,41,59,56,2
"164",19,35,25,10,42,55,62,12,20,39,7,23,14,23,33,12,21,17,24,29,14,6,6,21,47,36,41,24,18,39,34,19,10,7,10,4,22,35,11,41,33,32,41,32,29,39,30,30,5,32,36,16,13,4,54,33,17,10,15,19,31,21,119,19,49,8,7,22,16,36,25,7,42,47,52,17,36,24,24,73,17,51,11,15,29,27,34,24,49,53,15,34,23,93,45,11,20,20,39,32,105,18,6,43,43,37,11,15,33,3,24,9,54,14,16,5,55,52,43,15,19,42,1,45,67,16,47,53,38,17,7,7,33,27,8,2,21,11,21,31,25,11,47,45,20,12,21,48,57,26,90,11,19,30,18,20,68,68,37,26,6,49,29,12,47,91,79,24,41,5
"165",33,35,31,22,24,23,45,10,32,27,28,40,69,30,41,24,21,43,18,31,16,20,22,14,10,47,45,26,18,13,40,27,67,25,22,15,25,17,53,18,16,23,22,19,55,35,21,15,72,37,18,50,23,27,65,38,31,23,18,10,18,50,90,31,34,8,7,1,13,27,67,10,24,50,25,26,13,61,20,59,32,26,57,42,10,14,27,28,44,65,28,10,10,22,36,3,38,22,13,43,46,44,20,64,30,11,13,22,28,37,43,20,33,17,22,9,13,36,62,66,38,12,31,61,0,26,13,41,38,15,43,36,15,34,36,12,12,29,6,21,15,37,21,10,17,12,33,26,49,63,58,40,16,4,16,12,38,27,16,27,45,40,35,11,11,63,38,11,52,13
"166",32,20,27,14,47,6,44,12,71,13,23,43,14,7,55,52,32,39,14,18,17,9,22,14,16,73,19,38,74,24,6,8,46,69,46,28,36,20,45,59,16,19,30,18,4,19,24,50,59,24,54,23,22,17,53,9,7,18,22,34,50,16,50,3,82,20,30,38,15,40,23,6,21,27,6,35,19,62,19,39,14,32,41,33,94,12,15,9,35,31,27,17,10,16,72,7,7,8,11,38,29,31,11,57,20,36,50,15,23,49,35,35,10,9,18,28,59,20,46,38,17,16,60,27,41,13,24,20,44,18,28,17,34,9,34,36,9,19,20,30,14,14,19,27,30,38,33,15,32,10,41,45,11,30,25,24,23,39,85,17,21,27,52,10,22,74,68,64,45,6
"167",20,29,22,45,18,18,38,5,51,34,26,34,38,12,16,30,29,28,20,26,16,39,48,20,18,35,27,26,18,19,25,14,37,39,20,26,18,18,26,48,39,39,12,17,35,4,39,25,16,20,21,24,58,42,21,13,20,9,9,12,11,4,56,13,24,19,18,34,32,51,28,15,26,2,35,9,14,31,18,92,13,20,20,37,36,27,26,18,47,26,51,16,37,7,117,34,19,41,21,43,76,34,61,72,20,21,15,12,28,23,44,5,79,11,54,61,23,8,89,6,7,18,17,20,38,1,64,33,58,37,26,35,10,2,12,1,42,12,37,41,71,26,13,11,25,12,28,50,33,25,62,50,13,37,20,16,40,60,28,27,40,27,25,16,43,71,20,56,31,32
