"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170"
"113",10,12,15,8,47,14,10,57,24,9,42,54,47,36,115,38,31,39,10,9,18,12,34,66,4,29,3,6,27,5,22,10,20,15,28,26,10,14,15,22,13,45,19,40,45,30,35,56,5,59,31,15,11,13,9,22,46,33,38,78,23,39,20,4,13,20,60,25,34,18,33,26,36,14,41,45,27,34,24,27,52,38,29,55,18,9,36,41,42,66,14,22,21,20,58,30,41,42,34,55,67,29,47,7,23,28,11,24,12,66,17,38,42,31,39,10,17,29,60,54,65,35,48,5,4,30,23,35,69,10,27,8,20,18,22,39,24,26,18,36,28,29,24,42,28,15,18,12,20,29,23,16,23,67,11,13,30,58,66,10,27,17,19,21,6,52,33,19,78,11
"114",34,11,15,56,23,38,31,17,29,19,15,28,31,12,19,21,28,17,24,63,38,21,56,19,56,14,11,26,91,18,29,14,34,47,51,6,16,17,46,10,25,22,25,9,71,10,20,38,114,78,25,17,33,24,59,12,19,13,30,21,2,51,27,18,37,13,23,39,29,44,19,20,27,7,51,4,48,20,33,28,26,42,10,23,49,16,40,36,13,46,6,27,24,11,39,59,13,5,10,18,28,33,20,59,58,30,10,51,70,41,34,21,29,12,21,47,28,46,11,12,38,29,27,19,36,56,65,13,15,40,38,26,12,22,39,38,9,28,47,20,15,39,17,15,22,7,37,17,23,52,70,7,54,5,55,9,28,31,27,46,30,7,12,32,73,4,74,7,18,20
"115",23,11,28,30,30,29,30,27,29,5,27,16,32,30,56,13,61,22,26,25,62,53,12,17,23,2,33,16,27,40,15,78,64,28,8,25,4,23,28,20,27,28,39,66,48,12,22,45,12,17,59,34,12,18,45,15,24,32,34,26,45,39,24,26,25,23,45,23,25,14,42,46,22,13,19,5,18,31,45,29,60,3,55,9,25,53,27,22,38,9,42,29,42,14,35,29,45,20,25,24,29,18,91,6,45,15,40,27,26,26,35,21,18,45,38,40,22,9,18,21,34,52,48,45,25,30,32,24,17,28,13,40,1,82,15,59,53,15,30,23,31,55,47,53,27,18,19,27,40,12,13,39,7,17,132,45,27,18,33,14,27,21,7,12,23,14,30,12,9,7
"116",34,8,40,54,35,21,10,31,67,8,24,20,20,3,51,22,79,44,39,27,35,74,15,4,61,44,21,24,39,50,23,47,23,26,23,31,22,26,16,19,75,27,34,22,24,45,10,66,40,39,7,41,45,7,15,22,50,37,58,21,12,13,8,14,38,26,14,16,8,104,17,35,26,37,62,31,20,4,46,28,15,16,12,18,23,96,34,15,48,45,11,21,34,23,47,15,15,18,36,30,44,18,33,11,6,14,32,36,23,30,35,19,21,10,7,88,23,10,14,34,12,19,20,34,19,44,28,38,78,4,19,16,10,71,22,34,28,51,36,48,18,29,39,35,30,27,53,35,4,10,10,18,18,37,28,30,23,20,31,38,6,13,36,11,17,36,41,53,18,21
"117",25,8,9,35,1,20,15,16,11,54,51,20,47,10,29,36,24,24,7,31,13,87,22,62,29,23,67,23,36,18,70,29,23,18,28,30,19,1,30,41,17,40,29,23,11,31,14,24,51,40,16,16,87,16,24,59,20,36,20,22,12,26,39,21,11,18,32,23,17,25,40,82,4,58,44,34,11,28,41,23,22,27,69,56,16,35,6,13,37,35,77,24,55,38,11,50,26,32,27,21,22,25,36,46,61,32,14,46,5,42,27,28,26,27,5,23,22,37,10,27,20,38,17,1,36,4,72,32,14,22,35,22,7,41,80,24,31,21,37,16,13,15,32,13,23,45,10,46,11,45,58,37,27,11,33,76,36,17,26,10,44,25,12,25,28,4,18,49,40,36
"118",24,24,66,33,30,18,37,42,15,30,22,47,18,64,3,80,38,33,38,52,7,37,29,22,27,49,55,36,41,50,69,64,27,7,16,9,21,12,17,33,20,39,37,56,22,39,14,17,29,18,48,50,29,16,50,58,61,14,17,46,30,47,63,27,11,27,29,16,28,6,24,22,55,19,26,32,44,17,75,18,26,12,28,22,8,10,45,13,21,23,11,58,13,28,38,18,7,22,27,8,27,18,27,21,46,46,11,29,29,18,35,21,18,26,37,39,44,21,39,23,24,25,7,37,37,26,26,10,57,28,25,3,27,14,33,77,13,13,15,27,22,34,64,27,26,50,23,28,28,24,37,48,9,10,35,31,7,23,19,50,8,39,2,22,30,46,13,35,14,21
"119",48,37,28,43,24,9,21,29,59,48,24,33,19,26,11,17,37,11,30,16,37,39,17,70,42,67,22,24,22,32,20,43,35,36,17,29,26,78,30,42,16,43,24,27,16,34,47,63,69,50,25,47,28,38,57,12,15,17,20,22,27,26,7,35,23,12,40,12,10,41,28,11,37,17,52,9,20,5,48,5,59,54,11,18,86,23,38,17,31,51,14,15,13,12,23,43,39,21,29,61,52,40,40,23,24,21,37,25,18,34,37,32,26,2,19,72,14,15,37,11,4,12,44,33,47,11,17,54,11,16,19,39,9,23,60,33,11,30,22,49,10,12,31,19,43,14,9,10,15,12,66,8,15,3,41,38,46,36,52,22,16,55,23,39,12,45,29,17,1,47
"120",32,76,33,47,36,8,38,23,28,5,55,7,29,25,11,60,7,39,8,66,25,46,6,41,59,28,10,22,23,12,26,35,25,25,18,44,10,17,27,25,39,39,37,12,2,27,29,42,10,32,37,3,25,7,32,32,52,12,35,27,26,26,43,101,21,11,47,17,26,71,25,20,72,29,61,22,29,11,11,58,19,82,12,5,23,74,21,12,13,46,27,15,9,11,20,9,72,28,38,17,24,18,64,35,9,22,94,20,49,55,23,19,10,29,15,18,25,14,76,14,10,44,11,18,14,20,38,27,35,37,23,25,11,51,15,24,36,25,10,8,26,70,17,48,23,12,4,49,20,26,39,35,46,20,8,25,35,10,51,40,29,35,27,31,21,14,49,22,33,52
"121",28,101,20,26,7,35,31,14,19,30,32,25,25,49,48,28,22,23,25,61,44,25,44,6,18,42,43,18,24,6,6,61,42,6,6,36,36,49,21,22,22,43,36,78,31,19,27,55,23,66,46,51,31,56,35,39,16,43,37,16,22,30,31,41,14,41,39,21,42,77,23,76,32,36,21,46,42,45,22,11,13,41,4,23,21,9,31,9,46,36,12,35,21,27,10,26,24,71,7,46,21,51,11,55,38,50,32,6,8,26,9,18,22,13,28,7,30,53,30,14,39,15,19,37,17,31,14,54,33,35,45,34,19,5,46,22,13,19,33,34,9,45,24,8,4,9,66,13,3,21,35,11,34,25,27,15,12,17,22,51,23,42,15,19,20,17,33,57,24,15
"122",14,35,37,14,15,11,22,29,22,53,21,30,46,46,24,65,11,44,38,4,63,6,44,8,33,24,34,34,16,42,1,22,39,28,21,25,47,42,10,16,28,41,7,30,14,21,27,45,24,7,50,17,38,16,9,26,13,17,58,33,45,6,1,14,6,25,35,36,24,7,12,11,31,7,49,43,64,70,30,34,4,14,21,46,16,61,25,37,23,31,28,22,22,24,41,57,47,41,21,31,46,62,34,13,16,51,36,23,24,21,18,10,23,26,17,5,47,23,41,24,24,33,27,17,68,28,39,26,15,29,35,44,14,35,46,29,17,24,17,32,67,21,30,28,86,65,35,14,11,63,20,46,37,16,42,36,43,40,16,20,28,16,46,44,15,41,48,15,16,17
"123",40,24,53,13,25,31,63,18,29,21,25,53,49,25,22,25,41,22,40,37,5,6,32,17,24,9,18,72,46,16,17,11,20,32,46,89,20,51,11,16,10,19,18,8,36,79,52,16,17,24,30,8,48,15,56,20,17,40,34,21,10,27,28,18,23,8,34,14,19,41,25,41,32,27,34,32,52,11,30,5,17,14,16,16,8,5,23,7,23,20,17,29,28,15,33,40,75,70,2,33,43,21,19,70,11,35,41,31,25,29,27,20,22,10,38,37,14,26,6,36,49,11,26,71,24,43,51,16,32,32,40,12,20,58,31,7,101,20,53,20,27,32,8,10,60,35,45,66,35,36,26,23,47,40,30,14,19,15,33,15,13,34,26,36,53,47,36,22,14,41
"124",58,45,30,11,33,50,14,71,13,2,18,53,40,69,8,36,20,32,38,23,41,39,19,29,26,8,33,46,29,15,7,27,34,21,44,25,18,14,54,13,28,17,34,56,13,23,62,50,22,31,11,63,18,24,12,35,34,7,28,12,4,4,37,18,25,82,40,21,16,21,31,45,63,39,18,11,23,33,4,19,41,12,25,23,21,19,34,36,15,18,8,19,21,39,1,20,78,19,31,23,28,4,23,28,23,69,24,12,27,24,21,39,34,28,31,43,48,11,67,47,22,24,10,11,13,48,67,22,11,33,30,54,33,31,34,52,30,27,15,22,44,27,55,15,11,11,34,68,49,35,53,23,16,24,42,26,35,13,33,31,19,27,16,34,41,8,42,14,32,59
"125",9,74,17,26,37,38,7,61,20,12,14,41,21,25,69,26,12,14,43,19,10,31,10,36,33,19,47,27,34,46,53,80,71,32,9,31,32,26,3,39,20,9,19,56,40,28,17,48,61,27,28,31,43,16,3,15,70,21,25,21,9,22,8,35,25,17,58,63,53,43,27,6,27,14,11,10,23,26,37,29,16,11,9,10,12,59,27,16,23,50,6,34,38,15,6,31,12,44,15,53,9,43,25,26,70,23,37,13,56,17,24,26,21,4,23,13,34,23,1,49,32,97,28,30,49,13,10,35,49,28,51,31,36,14,36,44,19,95,32,24,77,22,15,21,32,41,55,63,20,17,13,21,36,45,64,10,9,39,14,15,10,35,2,37,27,4,2,41,12,29
"126",58,28,11,42,12,33,36,2,18,51,20,29,58,46,10,28,14,7,28,25,20,38,41,16,18,52,15,37,60,87,33,75,56,63,9,13,17,73,38,7,27,22,1,42,12,33,32,54,41,13,6,39,79,24,24,15,14,17,31,21,7,21,11,19,36,35,9,21,16,8,17,44,60,31,15,16,7,42,47,9,84,11,53,6,7,31,50,16,26,79,26,10,22,21,23,17,44,12,22,23,42,27,35,109,22,35,54,32,11,26,7,18,25,35,25,27,14,21,39,23,20,40,10,28,11,32,57,14,9,21,31,21,27,6,29,29,61,22,33,31,9,62,59,23,21,14,12,39,62,23,49,21,39,32,3,11,24,40,26,16,12,12,16,50,41,39,16,28,58,59
"127",13,15,49,21,18,26,17,22,10,12,23,25,17,15,19,28,24,32,29,31,52,10,27,42,46,10,28,13,14,18,42,27,14,36,20,49,24,50,33,22,5,27,18,47,27,28,51,19,5,27,8,9,35,25,17,25,38,7,3,66,8,35,34,23,12,38,52,20,57,35,37,16,3,31,8,41,85,17,29,24,31,23,16,27,120,39,36,10,19,31,39,25,48,38,17,41,12,25,22,68,35,15,25,32,23,8,20,21,39,45,31,21,11,28,57,17,58,7,51,34,27,23,20,56,24,23,19,34,44,20,57,38,14,19,18,19,54,15,64,56,38,12,16,47,24,31,5,11,43,24,9,26,63,16,16,7,45,82,9,45,27,72,42,19,39,81,21,44,25,37
"128",37,29,10,11,62,8,10,9,24,36,26,43,29,7,15,17,31,7,74,8,34,52,35,28,22,10,9,49,33,19,6,28,19,5,18,5,11,15,16,48,13,46,37,26,40,21,36,12,50,24,37,28,36,45,68,22,51,20,21,25,38,49,7,39,32,28,31,10,76,36,30,71,10,36,26,9,35,37,23,13,26,5,17,32,23,37,41,2,8,97,42,35,43,13,36,60,34,23,67,26,21,69,34,20,19,62,24,38,39,38,34,25,28,20,24,45,14,60,29,16,13,21,11,8,34,22,24,41,19,22,68,9,40,18,83,15,54,24,5,18,19,18,21,51,20,21,67,35,7,38,34,42,33,10,50,19,26,32,10,28,13,20,33,31,28,24,46,18,62,20
"129",67,39,21,47,9,29,26,22,21,36,30,20,50,29,72,24,22,70,27,38,39,21,33,34,15,9,26,9,14,16,48,22,10,27,16,27,74,40,11,33,69,26,22,14,19,35,25,52,24,68,13,16,29,37,43,19,36,22,51,9,35,10,4,30,32,25,42,28,41,28,48,11,14,33,32,28,23,20,39,39,48,12,30,42,58,34,58,13,9,28,21,29,41,3,28,21,32,67,10,34,3,23,25,29,7,36,31,23,13,16,13,26,29,17,19,58,29,46,47,28,41,13,18,55,24,29,30,36,33,70,64,53,20,16,50,17,6,9,36,24,28,4,74,29,26,11,43,29,45,27,35,26,15,8,28,15,35,43,31,15,15,19,10,25,38,15,39,39,18,21
"130",7,34,22,29,15,12,5,38,21,39,39,24,13,16,14,20,15,7,19,19,25,24,75,51,21,35,22,18,11,22,6,17,6,22,75,26,14,25,45,37,22,21,28,33,32,17,13,19,20,16,58,24,28,7,13,27,56,32,14,56,17,20,23,25,27,29,44,76,10,39,13,1,12,61,13,29,48,33,15,43,15,39,71,23,11,2,22,11,10,31,6,80,11,14,12,11,59,12,50,52,44,11,89,41,21,14,47,17,20,18,14,56,24,19,42,38,17,31,42,27,23,33,11,27,13,13,28,31,35,90,18,73,9,40,49,12,41,19,79,80,10,57,32,35,80,32,40,27,13,36,52,48,17,35,39,32,41,22,48,23,31,12,62,10,42,24,14,21,26,42
"131",72,27,21,10,12,13,15,29,67,60,32,43,57,40,43,58,71,0,15,26,23,9,29,17,16,10,58,16,42,5,29,27,13,22,41,71,21,33,20,26,28,8,28,39,63,47,13,26,32,20,32,29,14,29,10,13,11,13,27,15,15,20,15,14,12,47,67,12,26,19,29,85,20,8,42,30,18,17,30,23,39,15,9,15,18,72,20,21,26,26,18,24,45,19,43,39,48,27,43,9,91,51,15,30,18,49,13,21,21,24,21,37,16,27,31,23,56,38,23,31,45,9,100,25,9,23,43,19,40,46,11,49,35,66,33,42,54,48,25,8,52,21,10,32,29,2,15,40,32,11,10,9,13,44,55,38,14,13,12,42,19,34,14,17,20,21,12,42,52,48
"132",38,39,17,15,56,17,46,22,76,13,18,55,38,68,55,35,30,35,35,28,26,32,14,27,11,55,30,26,12,57,16,38,16,15,34,22,65,36,24,23,36,4,17,16,15,69,54,24,25,7,40,16,8,21,30,31,53,32,17,79,24,32,15,24,46,3,12,34,2,36,33,4,18,57,25,24,23,9,0,35,10,101,31,49,28,22,37,7,27,41,68,31,21,50,33,15,43,27,20,11,35,58,8,57,17,31,22,15,87,15,21,14,31,18,103,35,4,55,63,23,37,52,15,18,10,27,28,27,13,59,14,33,26,41,27,26,21,43,31,10,34,44,11,14,17,13,21,23,42,23,9,79,8,8,15,18,31,20,15,9,22,39,26,34,25,23,14,30,8,18
"133",47,61,21,23,8,33,33,12,96,2,55,12,47,21,22,26,19,6,10,17,23,58,5,26,39,32,11,20,27,47,25,26,17,24,24,19,32,19,37,26,14,69,23,31,19,35,19,24,23,17,19,18,27,17,13,27,32,18,19,42,31,41,60,38,22,32,11,20,32,41,28,79,19,26,39,65,31,19,31,37,34,2,24,28,49,11,50,29,17,13,8,22,60,11,21,99,66,15,58,39,16,16,42,41,39,45,29,9,46,19,34,49,28,39,16,7,24,32,15,47,45,23,15,15,26,59,49,40,38,26,15,49,31,27,11,52,63,23,46,23,20,28,42,44,30,47,24,24,11,12,16,33,20,7,28,2,24,51,15,19,17,23,38,48,7,21,28,43,13,24
"134",21,8,65,15,26,14,15,2,23,90,32,15,30,46,27,16,28,79,29,30,18,12,26,23,45,17,29,23,20,29,15,57,16,21,15,17,56,24,18,40,47,9,13,31,2,42,16,28,42,16,12,20,15,62,25,31,13,10,38,57,61,24,5,10,16,28,6,55,38,74,7,15,30,13,36,73,64,24,49,48,14,25,56,18,10,17,53,61,36,13,36,28,12,20,33,16,40,10,28,49,40,25,24,22,29,9,16,68,23,30,38,34,24,19,8,42,16,43,46,28,23,39,39,30,41,49,56,26,14,22,5,37,82,13,44,7,26,55,20,21,21,15,52,32,12,6,24,42,13,24,33,27,31,44,18,7,34,14,29,112,23,12,107,13,24,30,5,27,12,12
"135",16,25,22,42,9,20,3,56,39,21,43,11,10,42,36,35,7,9,41,31,54,94,24,21,27,28,32,46,36,3,59,34,26,34,41,36,15,40,14,70,31,39,15,22,41,16,34,14,12,43,18,21,28,5,23,14,17,22,16,14,20,35,28,81,14,12,19,12,43,38,40,30,40,20,40,58,13,38,8,72,16,44,25,22,6,29,18,48,25,19,22,17,37,11,53,20,28,10,16,25,12,29,15,34,60,58,9,51,49,50,22,15,24,33,19,31,18,21,35,17,32,45,44,20,19,15,50,23,18,32,18,25,45,17,29,26,30,21,8,36,23,64,19,53,34,14,50,23,17,54,56,34,38,25,25,44,39,14,3,28,22,13,67,7,16,26,44,42,50,52
"136",22,21,64,40,35,14,32,31,59,7,9,54,4,14,36,27,37,36,38,4,12,26,39,31,6,31,12,25,30,38,22,38,10,5,25,18,14,58,19,32,138,66,14,41,44,26,33,70,24,22,36,18,37,8,15,21,66,23,4,29,16,12,38,74,20,27,23,90,20,25,27,30,77,21,15,11,9,32,16,5,31,50,15,6,35,24,9,38,25,36,27,16,21,19,56,20,22,28,38,6,36,14,10,14,52,19,22,19,24,36,13,31,71,32,31,63,38,26,19,19,26,37,64,16,17,52,34,32,20,7,34,40,13,20,36,9,7,25,45,75,35,23,42,19,19,31,30,54,22,58,26,9,38,46,24,1,31,33,36,29,11,48,32,27,10,18,19,19,48,44
"137",40,47,20,33,59,9,81,70,45,63,5,18,18,15,14,23,16,13,18,16,18,34,30,15,12,35,62,32,44,44,7,8,9,23,57,16,59,30,38,43,17,11,52,18,20,8,18,26,6,32,16,12,24,30,6,33,2,5,17,38,21,20,17,16,27,46,28,37,44,35,68,21,56,44,28,55,85,40,33,9,11,60,25,63,15,14,49,40,18,15,28,23,43,17,10,13,61,4,21,27,18,60,58,9,18,14,30,18,71,33,28,44,22,43,29,33,25,12,12,62,70,29,19,19,52,10,43,29,23,63,12,41,36,16,31,27,54,22,34,43,46,23,30,15,9,19,21,16,16,41,48,26,10,47,25,16,11,9,10,39,23,7,63,9,41,60,42,7,32,10
"138",28,65,16,47,22,55,131,24,45,17,13,38,59,10,23,19,5,41,16,18,21,27,51,29,18,4,15,53,31,9,7,45,33,43,10,16,20,16,30,8,16,19,32,34,8,16,47,21,14,24,8,6,40,54,43,21,15,37,12,4,8,26,18,10,38,17,25,56,10,41,21,20,22,45,33,42,27,34,20,12,30,38,30,25,31,20,44,31,60,23,15,4,23,21,46,25,40,16,3,50,39,71,33,28,16,21,13,87,19,50,43,13,24,20,51,16,43,43,32,34,45,35,13,17,55,48,32,9,51,43,21,20,48,20,21,20,23,64,20,21,27,18,25,25,5,23,61,36,48,51,22,12,30,7,7,35,10,3,49,47,21,7,82,8,42,33,97,45,28,25
"139",37,41,64,88,27,17,13,30,24,31,24,13,15,24,18,36,39,36,40,35,59,6,22,24,56,38,37,18,17,23,42,28,48,35,18,3,18,18,8,18,32,36,41,35,21,39,15,15,8,26,29,17,20,21,13,7,31,32,15,25,30,17,23,14,34,19,22,13,10,33,59,15,31,37,25,58,30,28,28,16,12,21,3,20,63,47,28,22,37,8,104,41,20,18,42,84,28,23,8,31,16,20,31,5,48,39,28,76,20,53,10,45,46,27,26,5,16,41,11,41,57,72,42,27,13,34,7,26,46,25,54,8,26,7,36,23,33,36,11,19,5,55,39,9,32,35,42,12,12,44,73,8,24,14,53,16,48,18,14,44,8,18,26,12,47,36,90,53,5,34
"140",15,34,30,21,43,33,26,12,32,10,34,36,39,4,58,9,19,11,5,48,15,36,23,19,50,47,20,14,18,28,13,14,21,17,40,37,21,34,7,71,19,8,12,58,47,35,20,93,23,49,14,29,12,14,41,27,25,28,32,51,24,14,17,54,61,24,11,7,26,28,12,26,30,32,25,81,25,83,31,34,29,11,63,16,46,13,29,21,20,39,30,27,22,32,41,7,12,35,43,29,25,7,29,9,10,36,32,17,18,40,34,3,45,46,16,16,17,46,33,48,8,30,35,38,34,35,47,14,6,4,49,34,31,41,37,46,16,26,12,60,15,35,89,71,58,24,41,36,36,30,31,9,28,17,10,33,23,6,22,26,70,10,20,40,16,44,41,21,22,35
"141",51,27,17,34,50,10,6,19,12,80,38,13,18,12,11,50,55,15,61,45,16,9,11,58,36,16,29,5,18,42,27,43,22,9,7,4,55,32,53,31,9,30,30,90,45,49,36,7,64,97,43,40,12,9,14,15,8,22,41,8,53,26,11,46,36,4,58,38,17,24,36,12,16,36,9,14,10,28,33,41,18,18,8,13,6,5,26,37,28,18,28,19,22,25,17,29,6,54,37,10,37,28,12,6,21,43,38,41,65,19,26,27,23,15,38,78,37,57,11,17,27,56,36,36,19,5,42,25,27,46,28,6,24,3,6,15,34,54,54,69,18,25,51,19,20,26,49,19,53,11,16,39,44,81,30,32,24,45,7,10,15,21,56,73,45,13,40,19,34,26
"142",11,19,44,32,43,27,89,14,11,27,7,24,15,16,50,45,19,32,65,13,41,50,12,79,23,53,34,63,14,26,24,29,29,35,9,6,23,7,13,37,8,22,24,18,30,45,27,21,32,23,23,47,30,11,34,10,16,29,25,52,83,8,32,51,48,73,23,11,1,20,33,42,14,2,13,53,38,71,40,39,21,15,8,16,34,34,7,15,27,24,32,31,35,86,17,23,24,54,44,29,39,22,16,33,18,53,26,51,32,60,59,40,35,17,20,45,22,23,17,21,45,29,32,19,47,8,45,21,5,17,20,69,14,30,2,34,41,16,15,4,32,21,36,29,18,30,18,23,31,8,11,12,17,59,26,41,38,69,28,27,8,16,28,17,47,23,31,15,35,36
"143",45,74,10,11,6,32,12,6,30,45,14,5,75,42,11,30,33,23,52,17,17,27,30,9,36,22,38,20,26,41,28,30,11,25,16,12,15,10,49,7,68,18,44,20,22,23,6,28,35,18,31,10,19,67,50,27,18,61,10,10,72,37,62,65,11,28,34,30,36,55,38,69,37,26,30,13,9,26,15,36,28,11,38,28,38,22,42,20,17,30,16,12,38,15,16,21,28,16,32,17,35,9,13,37,47,10,36,14,23,33,12,15,42,32,41,22,14,27,31,22,23,14,41,16,30,26,26,38,22,17,37,3,73,30,23,39,25,56,43,67,31,26,8,13,100,58,10,51,14,37,44,8,48,27,20,20,13,57,38,44,17,48,17,42,15,43,25,29,51,41
"144",66,34,32,42,49,34,31,38,16,26,33,93,9,7,58,21,59,39,34,11,14,4,51,23,9,20,45,50,33,8,28,13,20,22,11,75,38,55,34,11,36,24,15,13,31,18,27,32,18,6,29,14,45,11,21,2,32,45,26,30,25,35,29,8,10,65,30,28,8,14,69,32,36,48,28,23,35,18,28,14,1,25,18,11,63,72,34,59,10,45,34,26,21,25,7,5,46,21,20,61,16,15,41,30,34,18,45,77,25,22,22,63,26,58,9,41,64,43,26,20,14,36,11,31,29,8,23,21,20,22,34,9,31,36,25,12,40,4,19,33,13,34,61,28,23,24,63,47,41,7,23,52,19,15,41,6,13,18,46,38,32,13,34,34,17,7,27,27,35,51
"145",11,13,26,31,7,10,16,36,20,76,3,26,19,38,48,32,22,17,15,18,10,21,21,91,51,44,25,76,55,21,16,68,25,25,22,100,17,16,8,71,18,30,29,20,21,35,75,24,45,41,6,24,22,31,15,27,35,40,1,6,29,14,42,26,20,6,28,20,66,31,9,13,20,25,23,30,30,41,49,85,33,36,54,17,15,27,43,22,17,50,14,26,50,23,22,9,14,33,15,5,73,31,29,36,7,8,35,47,12,6,18,28,14,44,28,28,25,36,32,35,21,5,38,24,44,35,52,25,11,43,86,20,11,18,44,20,11,29,43,19,25,26,4,12,41,10,22,61,32,47,16,34,39,24,13,28,19,20,30,68,14,54,19,29,24,76,17,33,24,24
"146",49,20,36,18,55,26,10,45,1,20,21,10,71,32,11,26,73,5,54,15,47,6,21,20,44,4,32,20,26,35,40,22,12,41,12,32,14,59,39,33,69,11,9,15,81,9,51,39,26,16,54,31,21,75,41,23,19,48,57,6,9,27,31,32,25,32,22,16,48,14,33,21,47,14,15,17,64,14,9,59,25,21,69,34,32,8,56,41,41,2,36,77,16,29,27,21,35,9,26,30,53,54,33,9,14,17,20,84,56,13,20,45,63,51,38,14,28,47,34,25,45,17,12,3,5,3,49,27,59,9,22,40,21,13,20,32,40,6,22,53,26,18,28,12,34,58,9,12,11,18,12,76,16,18,32,27,25,13,30,13,33,17,31,28,23,31,6,40,34,11
"147",38,16,20,10,29,29,23,1,4,19,22,34,17,62,15,47,58,32,26,42,9,38,41,19,34,29,12,28,3,24,20,30,19,60,8,35,59,16,45,9,52,29,22,34,59,39,19,77,33,44,2,22,54,12,31,34,19,22,30,14,16,25,30,25,26,8,28,37,26,34,11,14,8,51,68,1,5,18,10,55,10,15,60,31,21,19,39,7,56,32,79,13,17,9,16,22,33,19,101,31,69,25,75,41,10,30,10,23,17,26,40,37,33,49,32,37,30,23,42,63,20,16,31,28,40,49,22,10,52,49,65,28,52,2,46,14,23,20,18,20,31,60,29,35,6,8,45,28,30,36,33,17,13,36,39,14,32,18,10,20,10,38,40,14,56,25,25,27,16,36
"148",66,21,23,41,36,36,22,15,17,22,35,61,35,11,45,29,21,63,21,29,13,27,35,16,14,72,22,21,20,28,43,17,14,21,6,65,21,16,27,32,7,59,25,22,39,21,24,8,32,28,65,17,2,41,62,15,61,29,15,10,56,65,11,22,22,27,11,31,39,55,30,39,28,66,60,18,36,39,21,2,45,17,31,18,9,19,23,59,59,72,23,21,16,29,22,64,14,30,19,25,40,53,10,25,44,23,26,26,33,14,26,18,36,15,17,19,24,18,40,40,35,8,31,70,26,59,40,44,17,29,50,11,22,53,60,13,14,18,18,16,15,27,12,33,47,18,13,24,11,22,52,23,11,23,46,38,32,41,29,6,22,25,13,14,31,7,33,35,31,31
"149",24,37,9,69,20,12,29,14,40,55,29,17,5,28,76,46,59,28,14,33,31,7,32,28,19,12,38,34,48,42,20,16,48,20,25,63,23,64,9,23,16,7,13,2,30,23,50,16,28,14,11,15,67,29,41,74,23,30,52,15,34,10,29,10,27,67,44,32,16,27,57,14,34,9,40,21,27,16,26,48,22,14,35,61,26,11,13,4,25,20,25,35,25,18,26,45,23,47,45,16,27,38,11,31,25,19,40,49,31,39,22,16,19,42,16,31,8,3,11,11,35,58,19,47,47,26,21,44,31,15,33,25,14,32,23,1,14,18,19,26,27,44,69,71,29,26,44,13,25,27,23,9,27,35,48,36,22,61,56,6,19,46,18,31,8,29,36,42,52,58
"150",42,42,16,54,44,28,49,32,28,44,25,7,9,23,52,91,36,12,29,34,26,5,15,31,19,11,16,38,22,20,16,56,15,37,5,34,2,44,24,61,19,44,12,27,3,47,17,92,29,34,15,39,20,86,19,47,19,22,40,22,19,52,9,38,16,28,21,46,50,27,61,31,28,34,22,20,35,70,9,36,7,25,36,6,34,47,47,35,72,47,6,8,19,34,19,18,20,54,26,52,15,22,32,15,37,22,18,14,26,48,11,33,16,45,32,5,35,38,12,9,19,31,19,38,27,2,52,47,20,46,14,78,46,36,56,7,16,36,6,27,25,23,33,38,31,29,21,32,20,17,23,24,22,33,27,21,26,23,47,44,9,4,31,26,6,35,34,11,33,33
"151",25,17,46,45,8,32,45,41,13,20,47,13,27,40,19,17,28,22,61,19,27,16,28,33,24,24,29,27,19,42,16,18,19,39,22,19,57,8,39,1,19,23,54,65,19,67,128,45,45,55,39,45,30,11,9,56,58,22,11,56,37,29,26,17,21,41,8,39,10,16,39,42,24,20,27,22,19,20,42,32,13,21,10,16,58,29,28,12,36,54,6,22,61,44,84,6,32,30,11,47,39,48,43,8,21,17,30,44,21,5,22,42,43,19,11,26,10,6,31,57,31,34,24,25,31,46,27,27,24,18,32,20,38,8,18,18,29,18,14,35,26,15,21,31,41,62,51,30,13,43,2,81,27,17,10,40,57,12,22,23,11,35,6,20,9,10,26,29,18,52
