"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170"
"162",14,66,33,2,28,14,19,40,40,46,29,9,44,46,19,18,22,64,16,12,12,19,27,46,19,68,11,56,39,49,3,38,14,16,0,19,49,26,47,19,9,40,34,14,56,34,41,32,18,13,16,22,32,12,10,15,8,16,10,36,69,37,86,132,21,20,5,8,62,35,50,21,18,31,17,16,17,51,30,19,25,28,25,65,22,16,8,31,29,12,39,15,19,13,9,58,30,18,24,38,67,17,8,44,43,14,20,23,36,27,38,18,5,20,43,28,16,22,16,47,39,48,23,8,30,75,11,22,38,4,30,46,78,33,21,49,45,4,12,58,20,37,38,38,21,25,24,18,16,1,23,10,13,32,46,32,9,93,18,55,36,17,19,4,36,62,55,12,19,50
"163",15,27,69,25,31,36,35,7,32,22,46,27,34,22,58,27,8,5,14,18,34,24,51,13,58,55,18,44,32,24,53,23,67,35,31,21,29,19,4,23,14,31,14,3,31,39,48,33,32,18,30,72,16,8,14,16,75,15,22,42,61,9,71,78,19,15,24,14,52,10,13,15,20,12,52,23,23,37,4,12,33,43,57,30,18,32,12,18,23,99,6,30,28,28,57,35,41,64,28,19,37,12,42,18,49,12,12,36,24,36,20,17,15,7,13,8,49,31,16,50,41,26,16,2,31,31,37,33,70,10,46,13,34,43,11,40,22,36,16,13,44,29,35,23,16,24,49,19,13,7,78,29,40,27,72,21,5,15,21,22,17,14,57,2,22,64,8,43,34,21
"164",10,8,20,25,23,78,35,25,70,34,24,6,18,66,38,45,24,42,7,16,6,45,31,22,11,40,16,28,30,105,24,33,10,42,47,23,49,22,23,17,27,51,12,32,28,36,14,26,23,41,11,71,3,41,19,17,18,19,27,29,38,19,68,89,9,30,12,15,43,59,48,35,9,23,24,49,26,60,15,22,22,36,58,41,1,31,24,31,23,30,26,44,15,38,40,19,43,49,15,22,42,12,19,20,49,24,11,37,23,35,19,43,17,11,7,12,12,40,24,28,47,39,16,54,9,27,8,27,41,8,13,44,34,44,8,94,17,15,7,24,44,22,65,25,32,8,24,17,58,7,35,22,23,39,33,37,20,47,32,50,42,33,6,20,36,7,5,18,24,24
"165",18,23,15,17,45,22,8,33,54,34,18,11,34,43,37,26,21,32,51,67,26,33,59,47,35,57,5,30,75,24,44,17,30,101,23,45,55,43,53,26,40,14,34,62,21,24,33,11,31,42,12,73,11,36,12,18,16,13,18,49,63,14,91,101,11,23,18,52,17,13,33,14,21,25,18,37,11,33,18,33,37,33,42,26,27,23,14,10,48,16,24,34,15,35,39,25,9,9,34,4,59,5,24,22,37,24,18,12,10,7,18,13,15,11,9,25,14,28,21,15,47,38,23,18,42,23,34,3,32,50,32,15,85,28,40,47,6,9,23,32,15,26,20,24,25,19,29,15,23,26,33,20,20,24,45,13,6,49,43,43,40,22,46,8,28,38,13,22,19,75
"166",17,16,15,34,32,24,18,3,17,65,43,16,32,20,14,18,9,59,35,50,8,11,28,61,36,79,31,51,13,44,18,46,47,19,46,14,33,20,33,3,36,27,19,16,23,49,43,20,12,16,24,19,12,27,11,36,50,32,29,37,20,39,71,73,25,25,56,36,58,87,39,29,16,46,26,17,23,44,54,27,29,26,39,33,11,19,16,6,20,41,38,25,24,26,18,31,73,27,7,37,52,15,36,30,47,27,12,20,19,28,14,63,36,16,5,12,11,15,39,46,13,48,29,21,29,38,52,19,37,17,20,19,49,25,42,15,12,12,23,48,23,34,27,11,20,12,48,33,45,10,32,30,27,24,18,44,12,18,21,58,71,11,29,27,20,34,4,22,31,20
"167",13,25,4,19,52,18,32,21,33,81,15,8,32,56,8,31,25,19,13,11,27,10,25,47,20,44,35,23,52,46,42,53,27,41,17,36,22,36,20,12,26,32,62,41,6,30,45,21,24,33,26,52,19,26,40,15,35,26,37,35,72,28,58,91,12,13,38,7,23,49,32,25,32,9,39,5,10,10,40,21,58,11,76,24,32,14,21,23,13,21,46,19,29,45,20,64,73,15,14,38,29,17,9,9,33,8,29,32,23,37,45,17,18,22,20,32,7,26,29,48,45,25,38,4,4,22,44,21,50,24,63,20,55,14,21,55,9,22,8,64,27,22,8,33,15,62,12,30,60,18,19,17,49,14,19,38,7,7,44,87,15,1,35,41,34,49,12,20,2,53
"168",12,58,16,21,23,20,55,30,22,14,29,4,4,60,6,22,9,25,23,17,20,28,66,29,14,57,29,75,24,38,46,58,20,41,21,11,24,40,37,28,18,14,26,25,8,43,55,19,14,12,42,38,11,26,19,16,13,17,26,71,46,15,95,105,12,38,8,18,59,24,52,11,28,25,11,16,13,31,11,22,17,36,73,43,13,16,21,10,12,39,17,18,12,53,13,52,44,14,61,40,35,22,41,20,16,23,38,17,2,30,27,32,46,17,33,15,34,38,19,47,48,33,20,73,50,57,19,15,19,21,32,52,50,23,12,53,19,7,34,73,36,19,27,14,19,5,14,23,27,20,20,52,8,12,36,17,18,45,26,47,15,62,51,58,36,4,29,22,11,32
"169",11,39,11,12,21,3,19,6,33,19,39,24,15,14,4,18,13,28,6,11,22,45,38,44,21,56,6,26,42,58,40,59,24,58,19,7,45,48,34,3,54,19,16,15,6,43,19,32,31,15,7,56,30,14,18,30,20,10,33,35,20,39,67,86,33,54,53,12,21,19,15,15,11,21,34,11,46,34,9,13,37,23,55,33,7,39,37,11,15,39,31,13,29,26,16,51,26,20,23,8,55,36,38,27,92,58,30,15,59,28,18,28,11,29,32,60,12,54,32,39,23,23,31,12,23,16,33,25,34,43,18,26,56,30,14,36,27,6,2,75,43,42,8,18,28,42,16,32,14,18,39,13,75,44,55,29,10,26,18,79,59,25,35,27,33,28,28,11,47,56
"170",34,23,3,23,7,31,4,38,53,4,38,17,29,19,26,20,9,37,3,32,11,24,17,19,33,24,14,77,40,26,36,45,2,31,16,21,30,12,14,6,17,13,10,21,28,70,32,21,18,16,33,46,20,59,22,12,12,52,30,30,95,53,41,119,13,20,30,5,54,22,21,29,20,45,18,17,25,41,34,42,57,31,39,55,6,29,59,15,43,8,15,55,11,26,34,47,30,35,50,26,44,38,20,22,41,32,63,19,32,43,12,23,17,46,30,84,19,44,24,22,32,33,15,21,28,33,9,23,20,10,33,61,41,38,14,30,11,49,16,32,10,38,47,21,58,31,27,31,39,17,15,39,7,34,68,17,5,55,9,21,32,21,13,16,2,49,15,29,29,56
"171",59,12,43,12,9,15,0,17,23,22,8,17,15,0,68,15,13,51,49,14,28,11,9,24,5,40,18,21,42,68,27,27,35,36,40,95,33,39,9,56,33,13,25,24,3,19,42,49,19,27,24,44,24,36,20,43,27,31,31,57,19,12,79,62,43,16,35,7,17,27,17,18,11,17,16,12,27,44,53,12,34,27,25,25,14,29,14,14,34,42,23,39,35,54,12,55,16,19,47,23,45,9,41,37,48,27,45,16,7,20,19,21,31,30,3,8,29,36,44,26,31,27,57,17,50,39,50,18,41,41,29,39,90,48,29,34,26,39,10,35,26,48,6,20,21,32,12,30,24,32,38,31,18,14,29,51,31,44,18,35,32,13,52,23,13,64,40,20,13,37
"172",13,10,41,17,20,22,12,35,24,9,10,15,11,27,23,23,19,19,20,17,9,26,8,32,24,14,6,72,38,25,58,11,30,29,29,22,27,23,27,14,57,23,11,23,42,33,34,33,22,5,33,58,53,30,29,50,7,30,12,50,52,23,90,110,24,56,24,20,39,24,23,49,33,114,12,8,42,20,41,21,41,33,25,37,10,40,34,14,35,60,23,34,10,4,16,43,10,27,37,27,59,22,9,36,53,12,49,22,7,4,17,28,23,18,29,29,19,26,7,9,26,35,37,46,28,20,21,49,51,23,28,19,47,37,31,35,11,37,45,34,25,24,18,54,27,25,18,26,41,29,41,30,33,10,30,29,18,41,53,28,32,61,26,16,46,42,37,35,16,20
"173",39,52,34,15,49,29,34,30,69,24,30,33,15,2,33,23,14,15,16,10,35,25,21,22,21,6,36,35,55,49,36,33,27,73,45,37,12,23,45,19,41,17,9,25,7,22,47,29,18,15,6,14,43,23,18,23,15,40,25,33,36,14,49,76,12,25,14,34,24,15,61,17,43,59,18,18,17,38,42,23,20,29,56,30,22,21,10,22,10,30,27,9,30,58,12,27,33,24,29,6,52,47,62,44,60,35,22,47,39,17,23,56,31,11,28,22,17,7,4,33,48,37,42,13,45,93,27,12,34,6,52,20,67,13,37,39,29,23,7,29,49,18,33,33,26,27,7,27,41,8,32,11,15,28,35,72,54,53,21,50,17,8,52,11,31,15,10,11,18,26
"174",26,31,22,40,56,18,16,30,14,15,26,17,19,27,45,40,7,27,40,30,6,8,28,28,12,34,9,32,26,38,20,40,27,20,58,39,15,49,51,11,7,47,34,6,14,47,51,23,27,18,29,29,20,22,40,13,16,34,29,31,59,30,57,87,13,16,18,9,21,25,47,24,23,31,15,40,18,34,10,13,36,34,58,24,12,37,52,14,3,21,56,53,17,10,24,37,58,15,14,25,88,2,44,20,39,20,31,38,24,29,16,28,3,19,30,15,30,24,15,20,15,37,35,14,5,25,25,53,46,62,13,20,58,26,5,50,24,10,49,113,30,27,27,22,47,37,27,24,22,21,37,21,31,31,64,21,22,42,13,46,9,35,92,40,21,45,30,20,1,51
"175",6,12,15,18,25,12,41,6,26,23,42,11,29,16,36,23,26,8,27,32,27,61,18,36,68,9,52,25,61,76,27,33,9,9,23,29,38,47,62,17,18,4,18,39,10,60,25,24,31,65,16,35,25,14,48,7,8,6,20,38,59,24,79,79,48,31,30,13,28,32,9,10,30,33,29,7,33,53,23,11,27,14,46,49,24,40,13,3,26,19,3,43,40,20,71,32,22,30,10,37,29,48,98,26,42,35,25,32,9,26,22,47,14,12,27,21,5,67,6,53,23,36,19,38,12,27,29,9,86,25,23,31,29,58,23,28,18,15,9,71,24,42,51,29,4,30,38,35,33,24,27,24,12,16,52,29,16,26,4,54,52,10,64,21,30,30,15,8,8,37
"176",7,14,38,7,25,19,78,22,22,60,16,16,11,14,14,13,19,3,29,21,23,57,8,55,21,33,48,42,91,60,35,53,20,23,24,28,11,35,45,32,23,21,26,23,27,32,34,27,17,22,15,23,27,7,51,22,26,13,59,50,45,22,84,91,29,33,7,61,26,80,9,16,21,18,9,14,28,4,16,37,7,34,30,61,12,23,7,23,19,40,45,20,10,25,11,53,29,18,41,55,27,30,27,6,95,28,22,39,21,17,20,6,32,17,10,18,18,26,31,11,38,28,64,24,25,30,10,5,47,29,84,39,45,43,34,66,21,37,13,40,34,24,51,17,17,13,41,34,18,33,32,35,16,68,9,11,28,36,26,41,21,14,55,24,20,15,16,34,16,28
"177",6,32,43,27,17,13,18,37,20,23,42,10,26,22,16,7,12,20,22,6,18,11,22,37,59,19,46,71,29,41,21,49,15,31,26,24,40,26,54,21,36,26,38,11,46,34,46,34,31,14,26,25,44,41,13,24,17,11,21,41,31,13,80,151,3,41,33,18,28,12,11,3,14,64,28,6,10,11,21,61,15,18,34,42,15,41,27,17,16,28,43,65,60,43,40,55,27,27,7,12,65,49,24,30,61,12,40,9,20,62,28,30,18,76,6,5,52,21,7,55,63,74,32,23,12,29,7,9,30,16,13,22,75,16,22,37,11,10,18,49,62,19,32,44,13,19,25,17,9,2,26,25,47,46,27,28,36,20,17,63,30,29,52,10,9,24,52,13,14,23
"178",24,21,47,4,19,38,23,23,32,34,5,20,18,4,7,31,7,24,11,22,13,61,18,34,13,30,22,92,66,35,11,19,31,13,37,27,58,38,29,69,5,15,16,3,8,37,35,22,25,12,9,15,4,34,67,43,24,41,16,57,45,23,78,165,34,15,34,29,26,11,24,37,33,16,25,13,53,28,30,25,49,30,26,57,37,30,22,26,23,42,21,19,27,6,19,75,62,43,35,19,32,17,22,5,75,43,60,9,4,18,7,23,15,28,22,26,22,28,12,9,26,43,13,21,38,22,8,51,15,25,37,23,91,11,35,36,40,29,13,20,23,20,14,42,42,17,73,43,32,55,23,14,49,3,30,34,29,35,4,55,37,22,50,23,24,9,14,26,20,34
"179",22,22,10,18,23,20,10,12,36,15,74,17,29,41,24,10,33,24,9,6,34,17,55,27,8,52,24,34,32,11,28,26,5,33,5,20,16,31,17,17,26,71,10,24,4,32,31,28,29,46,25,67,16,11,18,68,21,22,11,31,29,31,49,82,24,18,12,22,15,12,39,19,19,8,40,38,33,42,43,8,18,37,89,25,15,26,25,30,25,20,55,24,34,48,88,52,83,14,20,9,41,5,34,15,33,14,9,20,39,26,34,24,32,9,8,1,54,28,6,27,32,24,40,30,13,10,25,5,40,30,39,42,91,17,33,47,23,34,15,34,18,58,19,58,12,16,22,41,63,40,122,15,46,15,49,15,11,24,42,60,36,10,30,32,24,36,36,61,15,33
"180",43,35,28,3,4,12,12,24,36,23,23,10,61,1,35,2,31,21,40,20,30,13,25,30,22,31,9,86,68,47,30,28,15,29,9,19,43,39,53,30,19,10,23,14,48,45,26,24,25,5,26,69,25,20,36,11,25,11,40,36,39,36,184,79,34,8,6,30,18,30,30,32,4,16,12,30,13,30,13,40,57,9,32,52,13,35,24,9,15,29,27,20,49,20,44,59,59,67,14,14,35,44,48,17,16,25,25,28,22,60,27,8,9,16,11,14,13,44,16,64,45,62,33,40,24,31,62,25,60,22,23,38,41,26,11,29,34,19,14,59,16,31,21,30,19,24,20,17,15,19,45,2,49,8,30,21,14,41,21,22,39,22,5,40,38,34,33,30,34,30
"181",37,26,26,1,8,8,24,11,18,12,13,15,32,16,9,24,1,15,29,19,18,12,45,37,41,77,19,48,38,62,60,2,14,10,17,12,14,22,56,20,20,21,54,18,3,35,21,15,26,43,30,42,23,12,31,31,9,17,14,50,60,27,85,75,13,8,27,45,9,20,4,51,44,24,13,19,25,3,16,56,25,25,96,59,14,15,19,10,15,27,24,45,4,21,84,79,11,8,39,34,24,48,79,20,63,31,36,48,45,31,16,21,4,28,15,31,17,34,24,9,56,43,30,27,11,51,75,25,31,29,23,15,61,58,36,18,13,15,46,28,39,25,21,10,17,72,23,51,22,19,50,26,16,41,46,16,39,52,27,33,21,42,23,25,16,12,28,40,46,26
"182",34,44,23,22,7,18,13,54,21,9,18,16,39,10,10,23,1,47,43,28,65,35,28,89,11,33,8,30,60,46,22,14,19,33,15,49,16,12,80,53,30,27,5,33,4,57,42,17,41,53,45,39,8,65,34,21,5,63,36,56,47,19,73,80,7,20,50,19,43,49,11,49,43,17,18,3,84,37,57,28,17,14,25,21,15,42,42,19,37,8,46,25,34,42,14,39,25,27,26,63,30,6,26,14,32,42,10,42,11,37,22,15,14,7,11,19,24,26,5,22,20,37,15,6,19,23,8,37,17,20,34,63,60,6,42,44,40,42,27,35,36,40,14,18,21,37,9,18,62,37,67,21,26,28,18,13,19,21,17,43,30,16,39,6,7,27,22,24,19,21
"183",18,22,14,14,33,20,26,21,27,43,7,14,21,38,26,21,21,75,42,25,13,20,12,19,22,32,50,26,70,39,32,20,20,18,25,33,17,29,23,19,38,4,16,39,7,52,69,18,34,27,29,30,24,27,29,16,48,28,4,62,76,23,101,60,39,30,20,18,28,3,23,21,42,11,33,19,52,35,5,16,44,6,37,21,8,19,26,28,53,3,10,56,7,37,30,48,77,34,20,36,59,38,23,58,40,14,51,20,39,45,15,11,18,51,34,21,23,70,28,11,19,48,24,42,26,43,23,12,28,36,50,20,70,30,13,67,26,10,28,26,58,57,35,56,20,23,7,5,10,26,35,25,26,21,29,12,16,22,22,20,17,38,33,18,28,18,39,20,16,15
"184",24,18,7,36,15,16,19,43,18,43,22,12,16,16,17,3,5,22,22,56,19,37,19,41,18,60,33,31,31,28,21,61,27,42,13,29,19,65,26,31,13,49,22,22,26,17,51,10,28,45,26,21,26,31,23,20,15,9,5,53,46,60,73,106,27,24,20,3,24,24,14,40,38,19,22,30,36,18,25,20,20,87,33,28,15,57,51,29,35,6,18,10,20,35,16,26,49,15,7,26,36,34,34,19,51,44,25,13,21,13,6,49,39,21,12,13,24,34,19,23,67,16,31,11,67,11,16,22,38,21,30,19,75,30,15,32,11,41,30,40,26,10,20,15,16,28,14,21,40,24,75,62,13,42,38,3,27,126,26,62,22,37,49,25,21,64,40,25,12,19
"185",27,25,77,20,41,33,11,14,20,53,7,36,25,34,8,14,12,13,31,24,17,19,43,32,14,25,11,35,48,53,21,21,17,42,14,18,49,46,59,44,28,40,7,20,29,32,24,20,13,7,46,59,22,24,90,20,24,20,32,49,43,41,61,141,13,32,44,7,62,41,24,43,17,15,50,33,8,26,29,14,24,20,59,18,17,56,51,18,11,35,16,22,30,23,23,29,46,21,35,64,47,34,16,9,63,38,25,46,19,6,27,34,35,15,18,14,43,53,24,8,29,33,27,29,24,49,21,19,20,38,21,35,38,11,24,14,12,17,11,51,26,13,22,38,24,35,13,8,19,8,37,21,37,24,32,58,34,21,7,53,16,29,33,31,27,47,11,3,32,23
"186",6,26,7,15,33,46,26,87,25,46,21,29,11,25,20,6,15,13,19,10,12,30,30,7,25,16,15,34,54,52,12,31,26,30,19,16,39,23,21,28,20,35,37,18,17,20,49,17,60,34,11,69,17,32,18,16,18,8,25,45,33,14,88,95,10,28,8,10,47,12,23,8,24,34,32,19,51,40,81,50,24,37,24,19,12,9,60,16,19,15,31,68,9,34,27,40,67,38,9,58,63,13,42,41,90,48,14,46,20,20,23,32,9,20,39,69,47,9,21,4,39,37,56,32,26,44,12,26,52,35,20,41,51,28,6,25,19,18,25,19,42,36,4,19,30,13,16,22,7,24,38,19,39,11,29,6,26,101,23,88,31,18,19,33,7,34,35,29,17,8
"187",45,32,42,15,27,78,33,2,13,42,67,31,29,9,29,13,22,17,23,25,27,26,12,29,13,38,33,53,25,25,18,21,15,28,16,7,43,33,17,20,15,32,3,18,16,13,26,14,13,38,19,21,42,11,26,58,41,32,27,49,38,24,56,125,65,10,10,27,33,23,3,21,28,36,27,20,29,18,23,8,26,17,28,62,23,20,22,18,52,23,37,56,28,28,32,60,43,21,30,11,62,16,36,11,28,20,8,3,43,17,9,50,26,38,6,22,15,38,18,48,25,32,85,24,21,29,3,18,17,22,32,52,97,31,24,29,15,21,60,37,47,34,22,16,63,11,32,20,51,30,31,10,39,54,51,15,10,48,23,39,31,18,43,48,13,48,19,31,13,34
"188",19,12,19,14,47,28,52,21,16,16,11,50,23,55,37,24,8,30,39,28,33,13,42,62,14,39,51,24,59,42,28,11,20,13,39,20,28,20,21,49,12,35,21,30,12,40,53,7,26,9,17,20,66,14,30,14,25,31,22,34,47,10,88,137,24,7,7,13,14,7,36,22,38,8,15,7,49,9,26,24,27,35,38,43,7,32,48,28,50,16,20,19,21,24,13,50,12,18,15,42,88,33,56,18,70,7,21,18,36,25,28,33,48,20,10,24,26,18,7,10,46,18,34,30,50,28,21,10,30,24,38,59,60,21,29,30,26,7,25,35,17,24,25,27,12,18,10,31,27,28,31,27,25,19,47,21,2,38,22,76,45,14,45,85,71,20,22,20,26,67
"189",11,48,10,14,27,20,34,15,19,12,31,23,9,40,24,58,21,21,73,33,21,9,64,65,6,14,40,16,53,45,58,6,28,5,34,45,44,26,31,10,19,10,5,6,45,34,62,38,6,19,23,24,24,20,22,30,27,34,29,65,33,36,61,71,23,22,5,6,38,31,26,12,6,48,36,23,25,44,38,55,29,63,80,81,10,86,5,13,11,54,29,50,12,22,21,33,12,48,17,41,28,12,46,11,20,35,20,30,57,38,24,6,22,8,10,43,31,22,9,8,34,43,12,14,18,12,26,22,52,23,17,43,62,29,26,19,31,21,36,24,29,7,19,10,27,44,13,23,49,13,27,29,79,24,59,30,13,27,15,74,32,16,52,12,68,57,16,5,15,11
"190",42,12,30,35,4,43,8,26,57,13,39,16,25,29,53,16,30,18,53,30,8,5,21,17,19,18,26,70,56,40,51,41,21,22,3,18,13,45,46,51,32,19,17,37,8,62,40,12,21,7,8,14,11,12,20,17,7,30,29,59,53,21,96,77,58,9,14,9,22,36,10,5,18,17,26,19,29,68,21,13,61,38,44,23,40,12,56,42,41,55,15,14,24,12,24,73,58,15,18,30,59,20,17,16,39,12,12,51,38,21,21,28,14,21,35,8,18,30,12,16,61,24,28,26,67,44,23,16,56,51,39,36,59,19,31,24,9,18,32,50,14,13,42,25,23,44,27,32,68,25,28,12,31,35,67,10,49,30,13,20,27,7,23,13,23,25,41,34,25,25
"191",20,23,18,11,14,40,29,11,56,27,24,17,32,32,28,30,25,25,12,15,20,33,23,46,19,28,21,60,43,68,47,29,16,39,16,40,49,11,52,27,15,30,31,32,5,39,14,11,11,21,11,37,12,63,32,5,35,10,33,63,18,42,87,101,28,29,18,35,39,34,17,40,23,11,29,6,24,16,8,24,19,10,56,43,20,36,26,27,30,31,40,23,39,41,14,60,22,37,17,25,42,34,74,18,62,8,18,15,11,31,60,8,53,45,35,7,26,25,15,9,27,29,21,46,33,20,23,4,24,42,34,29,82,4,24,42,26,10,37,27,52,15,14,69,23,10,30,18,51,16,34,20,33,14,73,23,23,28,16,46,51,39,30,33,22,26,14,18,39,9
"192",47,8,17,19,23,33,23,7,23,13,38,35,22,26,20,17,17,24,33,17,20,13,18,28,8,13,15,71,16,60,39,12,4,13,12,21,18,19,17,55,33,32,50,31,7,38,35,50,31,42,23,64,37,34,24,47,13,21,17,15,21,13,115,57,10,19,17,12,46,14,16,19,48,25,3,12,26,29,68,27,46,53,36,21,42,31,11,6,7,31,19,28,69,37,19,58,49,17,21,26,71,34,47,39,66,30,21,30,6,9,37,26,47,19,11,30,11,12,9,35,47,22,37,9,9,24,22,34,58,40,15,42,66,69,29,21,10,8,20,65,28,33,16,14,43,15,14,58,53,25,10,23,29,93,31,10,47,27,33,35,42,17,55,20,25,23,45,45,9,43
"193",17,15,15,34,33,23,19,22,78,24,9,15,17,34,39,25,10,19,40,7,38,21,13,7,64,11,16,24,48,33,33,64,28,40,27,19,52,32,37,39,52,29,48,1,30,24,44,17,40,30,21,59,10,1,63,47,8,23,24,80,43,64,96,59,21,3,16,23,41,12,22,11,26,36,26,4,62,15,46,33,55,21,60,77,15,22,12,58,21,4,10,23,32,26,37,39,19,24,16,21,30,21,16,22,40,15,34,24,37,19,9,23,5,37,43,29,39,16,25,19,39,61,13,17,14,15,31,6,59,13,33,22,41,28,12,81,13,21,11,18,52,28,28,28,37,6,37,44,38,87,25,28,32,17,64,40,20,18,23,16,18,13,91,2,28,41,2,14,5,24
"194",18,43,34,7,27,57,32,16,11,19,15,51,18,21,34,51,26,55,15,12,23,13,36,42,13,14,46,65,36,58,13,13,16,44,38,17,35,31,17,45,25,26,11,17,21,39,27,22,8,42,14,46,7,24,13,9,4,57,23,69,51,22,40,81,38,23,11,16,14,27,36,17,18,17,42,30,63,35,11,40,27,44,57,26,39,23,7,10,15,19,18,10,7,33,40,35,23,25,9,30,29,17,36,27,63,32,57,13,35,24,31,30,18,16,4,10,29,20,23,7,30,28,50,21,15,23,30,71,61,39,25,53,23,66,62,51,10,30,23,46,30,31,17,27,60,17,23,19,29,23,32,20,48,15,30,18,26,21,0,49,38,41,16,46,28,53,17,19,52,67
"195",24,14,25,13,25,32,13,12,57,47,20,20,18,19,23,28,30,24,39,24,20,44,26,37,8,30,13,18,95,27,23,10,14,57,13,14,34,48,45,73,29,11,48,26,3,20,42,30,20,23,26,15,34,7,27,24,21,17,34,40,37,78,70,101,19,20,18,30,40,18,35,4,11,13,12,7,23,33,32,11,75,19,58,14,19,50,4,11,28,29,30,28,50,38,14,56,32,28,15,29,86,47,69,95,38,38,27,18,19,39,13,34,8,11,14,10,43,24,7,15,28,35,21,10,36,27,28,12,29,81,38,33,54,59,17,16,19,55,15,32,7,7,8,37,35,33,31,7,48,10,25,21,40,20,33,38,19,47,26,48,29,8,19,32,13,44,47,10,17,49
"196",54,10,22,23,35,17,19,7,7,22,17,24,2,47,48,7,14,30,13,14,19,7,52,19,25,20,17,46,60,26,12,27,41,19,10,35,48,43,43,22,14,14,32,41,5,21,65,15,16,19,29,39,16,46,17,41,25,37,10,79,37,24,79,82,14,32,28,74,32,21,18,18,28,37,20,14,21,27,23,29,26,30,56,37,36,10,21,22,25,27,55,10,27,33,25,44,26,13,12,14,63,33,32,41,40,43,20,10,57,23,84,16,31,29,9,32,17,10,54,18,54,13,5,10,21,20,19,11,35,25,25,33,48,44,35,71,9,12,13,32,30,85,65,15,24,3,10,45,67,39,52,30,35,44,15,56,7,54,27,82,23,14,31,15,18,31,11,17,11,36
"197",24,62,31,7,37,47,21,22,9,82,20,13,22,25,13,17,48,7,21,15,15,31,39,9,29,9,13,22,54,53,29,26,45,61,25,37,22,24,44,51,27,15,23,39,16,20,66,3,46,32,39,71,8,42,19,27,42,38,81,38,62,24,53,66,32,20,3,25,36,47,18,10,21,6,36,36,55,21,9,52,41,25,24,48,5,25,17,28,17,13,17,18,8,32,35,23,20,30,9,31,35,15,25,25,41,41,21,65,11,62,29,20,31,40,44,20,33,11,24,46,32,16,52,18,87,9,29,3,23,6,39,85,23,36,20,43,29,22,20,42,7,31,11,29,42,14,11,17,22,20,37,8,34,13,32,31,21,21,14,52,29,32,51,26,41,41,14,8,24,23
"198",18,10,34,35,45,9,7,19,28,20,13,12,40,24,22,33,20,9,12,10,33,6,27,123,20,20,1,13,65,66,20,14,32,91,21,25,33,45,37,31,19,37,30,25,26,31,58,14,65,24,26,19,18,77,17,20,23,19,10,50,81,32,67,90,12,12,20,25,53,36,23,23,7,25,52,9,30,65,50,25,52,73,32,44,27,52,30,44,45,94,36,55,31,20,18,49,24,16,7,44,52,23,50,7,43,17,20,24,35,19,5,18,10,11,21,11,4,26,23,40,39,17,33,7,41,21,14,21,9,20,22,54,40,15,20,39,21,14,20,39,11,32,10,11,53,14,15,22,11,22,43,51,42,19,13,48,15,14,27,13,8,40,42,14,34,42,10,36,15,27
"199",17,10,22,26,19,44,30,23,31,57,17,40,24,12,28,13,19,12,31,15,11,25,34,35,4,35,14,65,25,28,38,46,19,41,37,21,60,16,35,46,71,39,25,12,26,29,15,19,37,58,27,73,15,36,10,9,53,6,32,37,28,30,68,68,31,39,11,85,53,33,7,11,12,10,6,27,25,7,69,37,42,44,73,33,10,13,39,12,9,33,18,20,51,18,49,20,20,30,39,14,56,14,6,52,56,26,23,40,25,16,43,3,42,14,6,30,44,8,11,9,22,10,25,22,49,15,13,6,43,12,26,14,27,56,24,51,25,43,6,65,52,41,25,20,25,43,48,20,43,6,62,22,56,30,39,42,22,50,6,44,29,4,51,16,23,13,34,38,6,14
"200",17,28,38,12,50,7,31,10,46,24,43,14,32,15,16,10,9,22,15,45,49,14,30,66,36,49,7,88,35,30,72,37,13,21,22,13,31,19,54,10,22,48,21,17,25,32,32,29,20,30,10,25,23,36,9,5,13,32,45,72,12,26,35,137,5,55,44,14,57,35,33,27,33,19,57,30,34,19,24,20,47,76,35,33,5,38,27,14,13,11,17,27,57,12,42,42,56,23,10,16,46,19,21,25,75,27,25,13,34,16,20,8,11,12,8,42,48,48,48,17,40,14,56,5,21,24,5,26,72,22,6,30,67,17,19,31,20,16,12,37,24,9,24,38,44,24,11,4,42,52,20,12,28,21,24,61,14,44,42,27,23,33,55,17,9,26,53,14,13,46
