"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136","V137","V138","V139","V140","V141","V142","V143","V144","V145","V146","V147","V148","V149","V150","V151","V152","V153","V154","V155","V156","V157","V158","V159","V160","V161","V162","V163","V164","V165","V166","V167","V168","V169","V170"
"114",28,32,16,10,23,15,61,3,6,19,53,37,28,19,6,32,22,30,36,19,49,28,18,20,35,9,18,34,19,5,12,26,1,29,41,22,18,42,25,15,24,22,60,4,42,5,32,20,46,14,25,54,40,60,19,8,34,20,38,30,33,25,13,14,16,15,66,9,33,22,29,20,35,54,34,45,73,13,14,23,33,32,11,43,54,30,37,45,39,17,24,32,51,26,31,18,15,21,64,32,22,75,62,45,59,31,30,38,12,35,18,28,45,31,68,10,43,15,22,4,70,47,25,19,15,26,24,5,25,17,23,72,14,11,18,41,33,52,44,21,44,26,29,65,11,7,11,26,30,67,9,27,23,31,18,55,7,18,69,48,28,47,22,16,23,16,33,35,58,7
"115",1,28,12,47,39,17,42,24,15,12,8,25,50,50,19,20,23,30,49,38,35,35,9,9,70,26,18,16,12,30,36,34,14,27,27,21,76,26,11,35,27,29,17,18,17,23,31,24,20,31,31,15,32,47,13,66,35,46,29,30,30,18,27,23,44,17,53,57,10,54,34,10,41,23,16,14,73,38,12,18,47,24,21,50,25,35,28,23,12,30,46,22,36,55,20,15,43,83,33,51,27,16,75,52,28,28,11,26,36,31,10,31,26,51,58,28,13,13,28,13,51,24,18,43,25,17,5,9,23,11,61,19,25,25,1,12,30,14,56,14,38,25,14,86,2,27,13,25,16,29,27,39,35,5,27,104,11,22,78,52,11,15,15,60,24,10,31,10,19,38
"116",10,12,31,52,49,36,80,40,30,16,25,12,41,13,65,19,8,30,19,81,12,16,26,34,51,19,10,37,32,6,13,17,15,6,30,34,25,14,24,16,23,19,47,54,37,13,13,19,28,52,64,24,29,44,42,35,33,35,38,20,16,42,6,28,18,77,9,32,10,3,6,15,41,12,25,31,61,36,12,27,27,23,95,8,32,33,13,18,20,22,49,19,91,34,9,17,78,17,21,43,33,25,44,34,28,83,27,22,70,13,8,36,66,17,65,16,41,16,50,28,21,8,29,22,20,28,61,7,33,14,17,32,14,17,20,29,54,9,19,43,22,44,12,21,16,23,11,13,22,40,29,13,26,37,26,56,22,23,26,48,21,47,20,47,23,39,24,29,11,39
"117",17,14,25,16,20,11,33,40,26,4,24,83,18,29,32,23,18,57,20,39,14,16,9,27,25,19,29,51,25,33,45,34,60,33,21,16,35,32,49,11,16,15,50,81,33,27,10,32,14,19,23,41,25,102,28,27,38,15,13,22,12,32,19,42,43,14,40,30,29,42,3,40,62,17,7,33,97,49,47,48,14,27,70,24,33,10,9,28,31,8,29,15,58,28,36,11,56,7,23,22,11,45,49,26,26,18,22,24,23,19,31,24,64,24,63,29,25,21,23,29,19,42,39,16,38,26,28,24,27,23,24,15,17,20,73,11,25,13,63,11,42,25,14,39,17,23,39,15,40,11,12,30,30,38,42,54,36,11,19,40,14,17,22,20,23,16,44,33,57,18
"118",21,25,22,17,21,33,47,22,24,47,31,24,56,41,24,48,27,32,42,69,10,14,31,17,35,13,15,35,40,21,14,47,33,30,43,12,57,17,27,26,27,34,25,55,39,38,30,8,10,38,10,35,62,61,13,26,13,20,24,18,7,36,9,27,12,26,55,33,21,31,18,16,37,42,34,69,47,14,1,14,5,1,27,15,81,30,1,2,14,64,45,20,71,32,16,19,13,19,21,42,31,60,86,25,25,41,51,27,40,10,26,30,10,31,89,40,6,12,20,26,39,9,28,18,5,10,16,26,19,18,14,29,23,13,34,20,49,21,106,57,81,13,35,12,50,23,37,26,29,9,61,21,35,31,7,73,12,11,74,18,10,31,32,30,25,32,20,11,23,5
"119",29,16,44,41,50,39,44,37,15,16,7,34,31,8,33,21,28,11,32,52,23,24,18,7,84,27,13,26,29,15,38,20,9,20,28,30,6,26,17,35,13,36,39,59,31,17,48,36,52,28,15,43,53,36,34,21,15,28,17,21,23,31,6,66,29,22,21,20,13,40,21,10,61,29,28,35,83,14,9,13,46,27,60,52,28,19,18,36,26,34,26,34,38,27,9,90,13,41,29,43,9,66,36,62,24,17,34,33,26,11,17,39,40,21,86,23,13,35,41,13,23,25,12,26,22,34,13,8,12,29,19,15,29,12,20,22,41,31,16,14,56,75,19,75,7,17,12,24,14,48,17,30,19,11,20,66,32,11,21,40,14,19,20,68,6,59,28,43,23,42
"120",37,9,3,25,25,66,43,24,1,8,27,38,19,21,100,27,11,52,22,60,17,10,16,76,40,50,28,42,13,22,34,0,18,13,10,26,50,11,8,8,19,23,20,24,37,12,12,18,21,38,37,9,4,38,29,20,27,17,67,9,30,19,20,13,9,39,46,16,18,22,40,37,50,46,27,39,29,50,41,34,7,40,32,54,33,16,64,6,52,12,35,58,11,10,40,10,19,49,33,23,27,12,41,28,38,29,15,77,19,27,7,35,27,47,112,11,32,30,17,15,20,16,32,20,15,30,25,29,20,13,22,22,18,27,15,26,26,4,42,39,71,50,79,23,9,39,43,46,18,45,68,18,51,19,17,131,52,25,16,62,41,10,13,10,26,13,15,14,26,23
"121",18,13,24,19,23,20,58,39,11,22,28,13,97,34,32,5,15,80,46,115,51,27,19,14,18,51,7,31,9,34,25,29,54,56,11,20,35,18,13,29,23,65,20,18,36,35,12,22,22,26,17,25,24,74,46,30,71,8,18,6,36,25,15,11,48,34,37,46,18,3,7,31,25,34,15,23,39,17,22,11,10,33,20,55,23,29,23,15,22,73,13,12,86,28,70,21,57,20,53,33,26,37,29,30,19,28,13,20,16,24,31,24,23,8,67,23,17,8,17,30,13,58,42,7,20,26,31,37,74,44,30,19,19,10,14,12,34,30,35,3,55,21,12,29,9,35,47,6,18,27,41,45,39,16,31,38,40,6,30,48,19,24,18,46,9,67,25,15,47,35
"122",33,47,38,31,40,37,72,16,34,20,33,9,15,11,28,32,39,42,77,23,27,31,22,34,80,12,13,43,48,25,16,11,18,27,14,37,27,37,28,42,10,13,44,8,45,21,18,31,52,49,15,12,27,57,18,35,19,43,19,36,8,14,10,23,55,69,46,56,14,12,5,19,16,17,43,22,43,22,27,5,14,2,38,18,14,21,21,37,35,38,79,30,119,13,12,20,23,41,15,69,27,53,23,26,34,43,32,28,21,17,14,48,14,9,65,42,8,34,39,14,11,25,28,41,47,29,38,32,28,13,38,31,19,27,27,19,28,17,26,22,33,10,21,42,7,16,23,24,18,32,10,54,26,17,15,40,64,39,42,38,11,22,64,22,10,26,26,13,20,52
"123",27,13,24,79,13,8,32,32,23,15,21,29,29,14,27,22,15,71,38,12,31,24,15,14,23,28,30,37,35,28,23,21,48,8,18,25,14,21,11,30,40,29,29,6,36,16,11,15,25,50,44,24,33,46,18,26,58,23,27,9,12,31,23,11,56,31,31,38,30,63,64,30,44,58,43,23,58,16,57,17,54,21,32,24,22,27,18,22,19,14,10,12,56,15,4,21,19,25,44,53,50,19,24,44,51,21,36,20,28,63,21,21,14,14,43,62,10,28,53,21,15,26,25,17,16,11,22,32,31,41,52,16,45,28,6,82,9,16,26,35,87,65,41,28,10,19,19,39,31,23,40,14,72,36,13,48,28,17,34,38,11,33,22,27,8,35,37,18,15,57
"124",22,2,30,9,9,39,39,21,43,20,44,27,15,27,44,37,40,9,22,35,7,13,47,6,41,37,25,67,25,27,50,3,49,57,7,12,21,36,5,20,31,31,49,11,40,18,28,13,49,47,34,29,14,41,9,17,39,25,28,29,22,19,23,10,17,35,55,20,19,22,65,18,42,53,17,40,62,32,21,26,11,7,26,28,37,56,28,15,30,20,32,31,33,79,15,4,17,24,26,9,13,38,34,26,15,19,26,21,9,22,23,61,56,13,73,18,14,18,48,87,35,20,21,19,24,28,18,43,37,30,19,16,20,50,8,29,44,39,29,15,86,24,30,47,19,20,44,33,60,18,45,14,39,20,11,66,14,52,25,31,23,11,19,65,21,14,54,16,38,46
"125",26,42,8,32,9,22,57,27,9,49,9,26,22,19,14,33,29,31,31,74,10,34,49,17,8,27,7,29,14,25,3,32,3,40,10,19,36,19,77,40,46,24,25,41,42,6,32,48,106,34,14,44,24,58,21,39,22,7,19,5,22,51,23,8,14,14,18,38,23,22,34,18,33,43,51,19,70,2,52,28,40,17,55,58,30,30,23,20,19,46,9,10,73,18,11,39,36,18,62,54,10,80,35,55,52,36,20,13,20,16,16,32,26,12,143,13,24,14,14,27,17,78,59,17,26,19,17,17,44,23,40,10,18,2,13,13,24,34,32,15,71,14,54,52,19,13,49,8,17,24,49,11,17,17,19,57,27,24,38,29,5,20,26,23,16,34,21,16,55,23
"126",30,46,21,15,35,14,30,0,63,23,8,30,20,18,28,28,57,31,23,79,29,35,27,34,93,22,11,23,28,35,35,17,2,12,26,3,25,54,42,63,22,32,30,50,54,4,21,4,17,9,12,49,3,22,8,43,40,10,43,11,46,40,14,13,23,39,20,23,8,19,18,10,31,26,39,17,65,10,14,30,16,2,22,37,51,56,17,32,17,15,56,11,50,23,25,9,19,42,34,32,8,35,57,18,20,46,49,45,22,9,62,69,24,29,82,61,14,11,20,27,42,34,37,31,13,15,25,11,36,9,14,25,29,10,45,24,53,7,26,27,67,58,23,58,9,68,21,21,9,44,48,30,54,8,31,90,28,32,44,47,22,19,9,41,11,12,8,36,28,33
"127",40,16,20,26,29,22,91,38,31,30,2,11,44,22,43,5,25,35,39,34,25,15,17,2,38,37,28,11,37,3,6,22,15,14,40,43,8,25,46,5,9,33,22,41,23,18,33,31,21,30,46,23,35,69,21,54,76,11,50,12,29,14,53,9,45,33,42,16,16,31,17,40,38,18,24,49,64,39,36,14,7,18,29,15,38,15,12,24,11,40,30,16,45,6,27,16,25,5,29,38,32,62,21,66,8,32,37,50,39,10,49,53,64,17,40,26,15,16,20,32,50,65,27,17,22,24,7,23,28,28,20,30,26,24,26,12,19,18,49,22,79,36,37,48,26,19,20,18,25,35,53,45,20,7,6,69,15,48,45,51,52,3,27,29,17,51,15,7,74,26
"128",18,23,36,34,45,28,44,12,14,31,18,12,51,22,38,12,15,43,12,43,28,12,35,39,30,32,30,39,17,24,9,24,23,21,24,6,17,37,17,26,29,37,45,11,49,42,22,37,24,32,29,27,20,46,27,34,38,12,6,4,37,30,5,24,21,46,85,25,20,17,13,50,48,25,26,40,65,11,6,66,9,32,57,8,25,26,21,16,7,64,61,6,37,11,71,8,58,14,30,7,10,62,50,57,26,17,11,22,20,15,31,36,30,23,79,43,9,20,6,21,20,34,14,36,28,32,27,27,69,19,31,39,31,17,12,43,30,33,40,17,70,45,30,19,23,55,4,23,33,33,25,41,47,9,22,84,36,45,35,72,54,25,23,15,24,29,2,15,16,19
"129",18,36,23,31,43,36,72,21,7,56,44,21,63,22,13,17,37,30,31,56,22,29,56,31,28,21,10,15,12,33,13,45,8,13,34,34,5,11,10,26,16,59,37,20,10,50,22,23,33,16,35,34,45,33,24,53,48,43,25,21,15,9,29,52,42,51,72,80,15,29,4,18,12,29,44,20,50,13,18,31,16,45,15,51,60,33,18,25,24,44,40,16,56,30,21,6,15,46,44,28,11,50,36,31,9,31,17,12,17,20,9,53,14,18,98,18,12,41,23,39,12,55,23,27,8,42,23,19,15,24,38,29,19,42,32,19,31,31,10,14,64,16,16,27,25,11,36,9,18,32,27,37,25,23,28,68,18,30,44,57,71,20,32,27,9,36,16,23,27,10
"130",11,48,11,43,21,3,23,11,6,34,23,19,31,14,33,15,15,79,56,109,12,8,44,6,30,31,4,29,4,26,23,74,47,15,17,16,22,10,9,55,13,19,2,12,11,14,31,57,33,17,25,25,23,20,23,42,38,36,16,40,10,53,0,28,45,28,43,35,33,16,48,43,58,40,13,13,54,31,9,6,57,15,29,15,31,67,31,17,23,19,47,13,54,10,6,26,37,17,25,18,23,21,40,28,17,93,39,33,8,19,16,42,16,10,131,16,17,32,34,13,32,53,63,40,48,15,12,37,45,27,21,67,7,41,15,23,27,31,62,62,47,44,24,22,9,10,17,16,32,40,23,3,32,25,14,64,31,29,39,65,24,15,23,25,30,45,16,6,70,37
"131",28,39,15,29,37,8,20,14,1,38,32,31,22,22,17,27,18,35,31,35,5,9,31,41,22,32,5,43,38,42,34,10,15,27,67,25,13,27,41,8,18,19,42,29,62,7,29,37,28,31,34,6,67,41,19,51,27,14,19,13,41,13,42,4,28,34,13,20,23,41,36,37,35,30,16,32,86,10,21,9,5,28,57,38,38,44,14,13,9,19,13,39,67,9,18,37,32,31,39,32,7,58,29,44,11,40,12,42,19,35,15,24,32,13,82,45,31,44,26,31,26,59,58,20,6,9,15,24,32,23,27,10,12,26,53,49,15,38,20,45,41,34,43,48,7,13,24,16,31,40,58,21,31,54,21,64,25,30,63,40,18,24,40,27,26,22,19,51,22,60
"132",60,57,36,28,31,40,51,13,30,13,19,5,30,12,79,18,15,35,32,63,2,4,22,20,35,35,19,13,8,15,25,19,38,38,20,12,44,4,20,11,27,25,12,37,21,50,45,21,39,20,45,54,19,33,28,39,35,23,28,22,9,43,27,11,27,37,17,22,13,38,25,7,37,14,28,18,32,44,14,15,19,14,58,50,50,56,5,47,8,43,43,13,54,15,13,41,20,40,28,27,4,42,49,53,37,37,6,24,15,32,15,28,26,32,77,64,10,32,49,34,52,33,30,82,14,26,34,38,35,42,40,17,10,11,34,47,19,26,23,20,50,41,12,28,29,28,38,9,26,17,74,48,30,5,20,48,44,14,21,24,50,25,36,44,15,21,18,6,24,40
"133",5,20,17,62,41,7,46,24,35,30,64,70,51,52,88,8,11,47,22,34,23,29,20,15,13,47,40,7,34,37,15,23,38,27,24,53,50,33,29,21,30,19,44,18,37,19,22,34,14,63,29,32,4,46,9,17,10,34,22,7,50,31,29,93,20,41,44,15,24,6,10,14,21,42,12,58,78,11,12,9,35,61,17,21,18,12,11,36,4,35,63,15,29,44,15,19,26,10,15,36,38,26,35,31,34,26,16,21,15,30,8,27,54,25,111,24,36,39,10,61,6,15,26,45,15,10,11,21,43,27,12,42,11,46,31,58,26,28,41,12,29,25,13,28,7,21,34,17,23,24,25,17,59,14,29,74,7,6,42,54,19,25,9,56,41,29,12,35,21,48
"134",6,24,14,13,11,49,41,20,30,33,42,42,46,76,60,38,22,40,83,35,36,12,14,21,16,11,48,53,74,13,11,65,11,9,37,25,67,4,38,28,34,12,17,26,40,24,30,13,30,13,12,22,35,35,18,55,30,10,46,39,36,27,14,6,16,8,56,29,14,25,18,41,13,27,57,29,47,36,31,67,10,25,43,41,51,30,22,5,39,44,25,16,41,17,28,47,37,39,36,30,53,56,29,60,25,44,27,22,29,18,16,22,44,13,60,27,12,7,16,23,26,25,24,24,12,8,10,20,22,35,33,24,8,9,15,34,11,30,36,26,55,48,26,17,17,33,28,62,25,11,21,38,18,24,18,62,23,14,21,35,60,21,16,79,10,5,16,9,42,29
"135",21,10,26,32,9,16,36,5,36,8,21,33,23,38,27,20,22,21,45,38,31,27,4,45,26,24,18,27,3,46,32,23,46,56,22,38,29,14,10,8,13,9,76,26,13,12,21,22,9,22,30,25,25,47,10,45,53,20,15,9,36,35,6,20,11,39,51,1,17,13,25,17,24,44,19,13,42,29,61,18,21,35,41,55,13,4,10,20,6,55,48,14,49,18,8,33,89,62,68,42,25,33,47,48,32,51,35,28,46,21,27,56,27,28,72,18,17,15,22,32,20,14,47,11,27,19,18,19,53,60,44,19,46,10,13,93,47,41,20,52,52,30,32,35,14,50,14,18,22,24,23,30,26,21,2,94,10,28,35,45,7,26,6,38,66,41,55,18,22,33
"136",21,25,79,22,18,16,42,23,18,49,24,62,53,32,44,35,30,47,43,49,17,15,41,8,25,78,34,46,14,43,13,21,13,11,31,5,55,40,20,28,32,14,50,12,33,11,41,16,33,50,17,17,34,56,32,28,38,21,17,15,7,25,13,13,17,36,25,36,5,51,16,14,27,27,22,25,63,10,28,16,59,14,34,22,34,12,12,34,26,30,28,20,18,37,33,30,6,51,12,10,9,35,20,50,19,27,33,21,21,48,25,74,52,28,64,32,23,30,15,34,22,60,58,15,22,7,30,23,11,47,40,16,17,27,27,25,29,26,55,28,60,38,22,40,20,36,13,14,41,21,39,40,16,11,20,38,37,15,71,47,14,5,14,38,20,57,21,24,27,41
"137",12,23,17,19,12,16,84,77,13,34,14,7,50,33,22,4,6,12,99,64,19,16,24,41,47,6,2,51,6,24,16,25,30,17,29,7,14,17,58,26,32,19,22,65,50,29,19,14,21,41,18,30,39,29,47,45,30,69,36,1,57,24,25,36,27,22,17,42,22,31,42,20,22,17,25,16,50,22,13,34,34,28,27,57,44,12,10,16,22,32,17,20,47,34,12,30,28,14,28,16,15,11,50,74,30,37,10,28,26,21,47,33,19,48,146,31,8,23,55,27,38,29,39,9,21,8,20,19,8,42,41,12,18,46,29,14,15,19,29,22,41,18,38,30,10,14,17,11,31,50,33,13,18,7,34,46,13,28,46,74,26,27,67,16,94,33,26,21,34,26
"138",24,30,46,19,40,43,51,33,7,28,17,12,27,8,32,37,31,16,21,76,18,22,8,12,27,39,17,24,21,48,53,50,48,29,26,43,31,36,3,27,3,56,27,46,18,20,12,7,22,12,19,3,49,34,12,43,8,10,15,15,24,44,18,50,5,16,46,23,27,38,43,24,4,18,41,33,68,29,6,36,3,4,63,36,33,44,27,31,15,29,32,15,41,33,14,20,28,48,23,43,21,59,35,28,12,41,78,24,31,31,25,53,51,9,47,42,19,3,11,8,18,30,15,26,64,26,15,16,9,16,36,26,6,23,38,24,20,22,37,37,26,16,20,60,13,15,35,25,12,19,21,35,62,45,96,60,50,38,45,111,13,21,10,56,30,16,43,16,43,30
"139",28,7,30,20,20,23,32,29,5,17,41,18,37,6,26,24,23,16,54,41,32,4,43,32,12,14,32,47,17,38,54,46,5,35,12,22,56,16,24,20,31,6,26,26,13,17,38,22,56,27,35,9,25,35,45,70,37,20,4,13,32,15,56,23,29,15,54,17,14,74,4,40,30,40,36,55,109,16,36,33,30,10,28,8,32,50,6,59,39,79,20,25,60,31,14,36,23,23,65,18,7,27,8,82,28,30,14,26,72,21,13,24,16,10,76,18,8,9,19,1,13,36,47,24,34,11,15,20,60,23,54,17,19,19,18,27,51,54,47,14,70,12,25,29,3,17,8,32,23,24,16,24,35,31,38,107,18,8,46,29,31,41,33,29,24,38,32,27,10,31
"140",13,41,26,28,17,52,58,21,15,41,8,30,37,16,72,13,12,31,41,42,19,13,17,34,39,22,17,26,27,31,9,24,31,17,49,12,29,21,16,9,54,36,17,21,36,9,40,17,48,6,23,33,39,52,27,15,37,19,36,35,52,46,28,12,57,74,39,37,23,21,36,21,17,37,16,26,72,16,33,15,11,9,47,36,23,21,43,10,28,31,15,16,57,19,3,29,10,17,15,28,17,14,42,46,17,94,36,17,33,17,45,62,19,19,53,27,39,20,22,9,31,2,17,12,8,28,18,19,17,11,15,25,54,63,14,18,16,29,15,48,58,23,39,47,13,83,23,16,20,62,62,20,35,19,11,87,19,48,37,73,29,31,9,53,14,18,23,21,52,25
"141",50,49,10,14,20,15,65,3,13,17,8,11,32,15,38,5,38,29,40,31,9,32,11,7,15,34,28,28,25,18,43,61,16,40,14,1,44,19,37,11,10,33,14,28,20,11,17,11,22,28,7,47,26,20,7,64,38,5,20,33,51,63,21,58,30,37,25,36,10,15,27,13,9,23,61,35,58,9,15,31,47,12,39,42,58,29,26,12,7,8,38,10,35,9,25,64,48,7,7,37,12,40,61,43,10,30,36,35,35,30,26,43,61,31,76,70,9,22,71,21,21,44,19,5,44,26,26,28,1,37,33,75,13,28,40,29,103,18,31,26,51,30,12,66,12,26,27,15,39,26,63,11,59,2,25,68,16,39,34,53,29,7,29,4,20,66,22,41,16,39
"142",14,18,8,61,31,17,23,21,37,10,34,12,45,44,33,36,28,29,26,59,15,12,15,23,57,43,25,39,14,80,22,7,54,45,9,9,7,22,22,34,18,21,29,35,23,16,30,19,39,27,18,27,54,54,29,6,32,55,37,24,18,16,38,25,29,17,21,13,17,7,22,12,32,21,25,48,85,68,15,35,60,28,56,50,35,10,49,24,16,19,53,23,53,39,46,5,33,44,8,18,7,29,40,82,38,44,14,8,19,12,22,7,29,33,35,13,65,23,8,24,19,15,37,23,20,25,15,9,55,8,40,1,51,30,1,60,23,14,43,27,86,40,16,33,4,28,22,60,62,21,48,18,18,10,42,80,8,25,31,73,23,25,17,31,6,49,27,14,33,16
"143",12,14,74,20,46,9,39,46,15,32,24,22,36,3,51,26,20,22,44,23,20,11,39,25,39,42,35,33,15,46,27,38,31,30,37,29,60,22,14,21,40,39,27,45,25,17,41,21,45,28,17,10,64,65,16,29,37,30,39,24,25,18,67,53,30,52,20,23,1,12,7,71,11,32,29,23,65,1,31,13,29,9,29,66,46,19,15,12,15,26,50,22,64,23,7,33,31,59,15,13,46,30,25,53,18,52,11,21,13,48,20,27,21,28,36,74,8,11,52,2,22,17,12,21,3,17,21,37,7,45,16,9,14,22,59,23,22,10,23,31,32,31,21,27,15,10,17,25,22,84,21,46,36,43,20,32,49,37,31,31,38,26,29,29,36,53,14,30,31,39
"144",18,45,19,25,63,7,45,16,38,12,22,38,52,29,55,56,10,39,29,63,15,19,10,12,58,21,42,43,30,26,38,16,20,20,12,30,11,47,6,2,15,27,16,44,11,23,30,11,8,25,32,7,20,30,8,21,37,9,13,19,18,27,20,17,41,10,35,26,44,5,33,29,47,12,51,23,57,42,19,14,36,34,17,41,48,64,17,47,3,44,23,22,43,30,39,38,27,56,28,21,7,59,20,13,23,50,37,58,19,49,23,34,32,22,85,27,16,24,43,32,17,37,26,20,35,17,25,9,44,17,46,48,27,6,57,43,28,20,24,41,61,29,6,34,38,35,17,20,45,29,43,18,19,17,34,54,34,32,30,71,20,40,13,36,27,18,55,10,32,10
"145",21,9,32,20,18,21,49,26,15,25,35,31,64,12,14,31,35,15,47,62,50,36,21,13,38,13,45,13,0,16,15,15,10,1,33,9,32,41,56,21,25,8,7,46,68,36,34,34,44,22,14,32,34,64,41,77,45,8,37,19,23,26,35,21,10,29,34,19,8,8,39,7,27,11,24,13,98,22,12,60,36,2,24,81,110,15,21,6,36,36,30,29,36,54,27,9,39,19,33,49,33,39,17,68,8,48,54,8,0,41,38,53,24,10,61,15,17,80,26,18,33,24,62,23,15,8,51,26,5,20,42,22,12,10,16,43,31,15,14,16,32,38,42,24,12,9,33,27,28,24,37,65,36,43,22,67,19,35,10,20,43,18,20,22,23,20,21,30,35,26
"146",24,15,6,19,19,8,61,41,20,13,17,62,45,2,55,30,23,37,36,22,25,7,48,62,50,60,18,22,9,38,20,33,10,25,13,37,10,37,41,15,25,29,7,22,57,17,38,16,13,45,16,61,18,52,22,22,55,9,11,17,21,14,5,23,18,34,48,10,35,30,17,38,24,37,41,89,70,18,42,20,16,12,24,22,20,25,32,13,22,39,10,18,59,39,7,29,63,20,19,20,17,23,14,39,10,12,28,11,16,12,31,41,28,17,96,68,19,26,25,9,31,31,30,33,7,35,24,18,49,11,48,26,42,62,20,72,26,46,37,27,40,40,19,36,16,40,12,32,11,26,38,19,71,16,45,85,40,20,22,41,16,44,32,8,15,38,52,24,12,43
"147",20,30,19,41,19,21,50,32,15,46,31,63,54,30,27,63,33,41,52,24,57,15,4,24,57,17,9,70,22,24,72,23,19,29,17,14,35,25,34,68,19,15,35,21,18,29,29,17,23,10,9,7,32,33,20,24,18,15,34,4,35,16,65,42,46,12,18,24,24,12,35,15,9,27,41,45,106,8,35,32,17,21,51,13,5,40,11,44,20,41,37,26,71,71,8,23,36,28,55,63,51,31,18,25,9,25,31,29,28,32,16,31,43,5,58,33,11,19,4,30,26,56,27,6,7,55,25,7,32,36,15,26,31,18,27,63,42,24,34,41,29,50,9,9,14,14,10,12,22,26,59,19,11,17,29,65,6,12,54,54,17,18,26,32,14,43,20,13,29,54
"148",19,12,52,13,22,2,44,6,19,10,30,9,20,10,19,25,14,21,31,45,26,21,3,42,41,11,15,41,16,29,9,15,7,30,50,55,30,39,29,27,55,17,38,47,36,26,34,48,9,26,15,27,49,55,18,39,30,19,57,46,21,55,21,11,21,38,50,36,66,8,42,31,49,19,23,29,82,35,22,34,22,28,54,35,28,33,69,48,43,21,46,27,34,61,25,31,16,34,24,11,11,5,47,34,44,27,26,19,25,74,11,38,22,36,70,31,22,38,8,17,11,37,33,49,14,17,34,14,29,26,15,12,11,8,15,78,38,11,25,9,28,69,11,13,10,21,31,22,41,34,65,40,10,10,13,84,28,23,41,34,22,32,20,33,14,50,17,12,35,13
"149",6,17,17,26,26,24,44,38,34,21,26,9,13,41,41,27,52,68,38,17,26,25,14,33,35,30,11,48,17,22,35,39,13,28,16,30,44,9,14,25,8,34,32,55,21,14,22,13,18,17,21,25,10,61,29,13,52,6,15,18,27,25,11,16,30,35,24,13,35,39,21,27,50,34,49,37,87,5,39,11,13,25,51,8,41,55,23,33,14,24,22,17,42,16,17,35,42,38,10,28,26,19,12,38,18,16,64,9,12,39,16,59,26,21,113,42,43,39,4,31,25,10,20,18,12,44,51,16,16,15,48,21,46,26,27,47,28,39,38,8,47,14,17,38,16,18,26,7,43,18,37,43,16,9,33,133,7,22,77,25,55,18,29,89,39,26,21,30,42,51
"150",19,16,13,39,16,18,24,15,38,22,36,21,74,12,68,15,52,36,27,23,44,29,16,10,46,29,19,17,12,53,42,12,12,29,55,67,38,9,21,58,19,19,16,21,57,19,26,9,31,31,26,21,43,70,39,27,45,41,29,32,26,35,46,34,10,65,35,4,8,5,17,64,67,7,34,27,71,31,61,11,6,4,48,60,20,32,14,20,2,34,36,11,54,16,17,11,15,15,17,39,24,38,18,24,21,9,47,17,23,21,7,46,90,18,69,21,18,66,25,18,39,10,7,31,27,25,54,10,32,27,18,24,9,19,9,20,55,8,20,26,40,18,11,52,13,5,31,11,30,38,58,60,46,15,22,59,27,0,24,45,31,36,26,73,65,33,27,11,29,22
"151",26,22,33,21,52,41,55,14,34,21,25,7,18,13,37,8,57,40,19,38,23,14,24,15,44,18,22,47,21,30,19,12,6,20,52,6,28,35,16,9,5,26,1,29,60,73,49,11,29,49,26,20,87,14,11,33,37,7,18,19,43,25,21,22,22,46,26,28,20,11,37,22,24,16,19,24,59,19,28,10,28,5,36,15,27,16,16,8,35,48,21,21,47,28,31,7,34,22,33,46,15,14,7,25,11,9,40,10,31,31,64,18,31,79,64,71,19,27,0,9,45,28,56,34,54,11,39,57,30,12,35,43,61,31,32,25,2,36,32,4,77,12,79,15,3,19,32,33,11,65,16,58,54,24,29,39,28,15,73,77,20,14,40,33,44,46,17,11,22,60
"152",7,32,5,19,39,37,48,35,23,43,52,12,27,28,13,35,26,52,50,42,32,36,45,19,22,17,13,47,8,23,10,34,25,21,64,29,7,13,36,60,18,51,21,20,29,10,10,28,42,12,26,8,64,34,60,15,25,45,17,21,39,31,5,16,51,53,72,27,44,15,22,39,36,10,24,18,55,16,23,17,23,29,30,38,47,38,29,13,12,19,49,7,44,22,26,19,21,39,17,42,12,44,22,53,23,27,40,10,36,33,17,70,51,38,91,12,49,23,29,46,11,7,26,12,51,66,3,46,30,19,25,40,34,24,28,33,27,17,19,17,13,43,15,36,37,25,31,24,16,29,59,28,29,29,13,59,8,30,16,31,34,21,16,52,9,18,21,27,29,22
